🔴 Chociaż krowie dasz kakao, nie wydoisz czekolady | LIVE #3
🔗 https://www.youtube.com/watch?v=TTa-380ajUY

2:  Witajcie serdecznie.
12882:  Inspiracje widać oczywiście, ale czy na podstawie?
12886:  Wesele Smorzowskiego, nie Wyspiańskiego.
12888:  No to tak, to okej.
12889:  Wiecie co, powiem szczerze.
12892:  Ja doceniam filmy, które w jakimś sensie starają się punktować przywary, które ma duża część elektoratu obecnego rządu na przykład i duża część środowisk, które w Polsce są dominujące.
12906:  Natomiast ja mam duży problem z polskim kinem.
12910:  Mam duży problem z polskim kinem nie tylko z tego względu, że w każdym filmie musi być sikający chłopczyk, nagapani oraz zero muzyki w filmach, ponieważ muzyka, jak wiadomo, źle wygląda w prezentacjach powerpointowych, którymi są w większości polskich filmy, także nie mają w sztukę montażu, chociaż Smarzowski akurat umie.
12928:  Problemem z tym wszystkim, i dlatego też włączam w to Smarzowskiego, któremu zdarzają się dobre filmy i nawet mnie się one podobały,
12935:  Z bardzo prostego powodu.
12936:  Ja naprawdę w sztuce nie szukam odzwierciedlenia rzeczywistości, nie szukam komentarza do rzeczywistości, ponieważ ja wiem, że Polacy bywają ochlejami, bywają tacy i inni i ja to wiem bez tego.
12951:  I oglądanie, i szczerze wam powiem, że jak przypomnę sobie zwiastun Kleru, który mi się podobał finalnie, to ja widzę tam dokładnie to samo, co widzę w zwiastunie Wesela Smarzowskiego.
12961:  A wcześniej widziałem to samo w zwiastunie Domu Złego.
12964:  a wcześniej widziałem to w legionie innych polskich filmów, aż do Placu Zbawiciela.
12968:  Ja to bez przerwy widzę.
12969:  Ja już mam tego dość, to znaczy mam dość kinematografii, która jest tak jednorodna, że albo reekranizujemy lektury szkolne, albo mówimy o polskich pijakach, biedocie, patologiach i ileż można.
12985:  Jak bym się potem dziwił, że takim domyślnym trybem, w jakim my jesteśmy, to jest samo umartwianie się, jak nasza sztuka taka jest cała.
12994:  A równocześnie mamy na świecie Eternals, której idzie albo Dune'ę i zaręczam wam, że Dune'a porusza o wiele bardziej doniosłe problemy egzystencjalne niż poruszyje Wesele Smarzowskiego.
13004:  Więc wiecie, nie czekam.
13006:  Nie czekam, bo wiem co zobaczę.
13007:  O, w takim sensie.
13008:  Pewnie będzie taki moment, kiedy na Netflixie to włączę, ale przez to, że wiem co zobaczę, ja już sobie zrobiłem spoiler.
13016:  Na gałęzi to jest jeden z moich ulubionych kanałów w ogóle o sztuce kinematograficznej, znakomity.
13020:  To, co robi Peter McKinnon dla fotografii, to robi Marcin Łukański dla kinematografii.
13026:  Koło czasu jest przede mną.
13031:  Do zobaczenia Krzysztofie, również dobranoc.
13034:  Filmy z Marzowskiego są zbyt męczące, pisze Matt Belser, Kleru nie dałem rady obejrzeć do końca.
13037:  No widzicie, są zdania podzielone, ale w moim przypadku ja nie oceniam tego jako krytyk filmowy.
13044:  Nie uzurpuję sobie bynajmniej takiej funkcji.
13046:  Ja to oceniam jako widz Polak, który jest już znużony batorzeniem nas za to, kim jesteśmy.
13053:  Chciałbym, żeby wreszcie w polskiej kulturze się pojawiło coś więcej.
13057:  I zaraz wam jeszcze dopowiem ten wątek.
13061:  I była taka książka, Utopie w rozwoju historycznym Świętochowskiego, to był pozytywista i on napisał, to jest przypis do jakiejś tam strasznie, strasznie późnej strony w jego książce, która jest historią myśli utopijnej i dzieł utopijnych.
13074:  I on napisał, Polacy nie umieją stworzyć utopii, bo my cały czas patrzymy w przeszłość, ale nigdy nie spojrzymy w przyszłość i nie zastanowimy się nad tym, co się, widzę, że o papieżowej godzinie kluchen-muchen trybutuje, cyk, dziękuję za trybut, jakże adekwatny.
13091:  I pomyślałem sobie, że to, co powiedział w XIX wieku Świętochowski, bardzo się odnosi do tego, co mamy teraz.
13097:  Zauważcie, że my dalej nie myślimy o przeszłości.
13099:  Jak wielu znacie twórców, którzy to robią?
13101:  Oczywiście polskie science fiction.
13103:  Dukaj, Przybyłek, Kosik, cała reszta, ale jest bardzo mało tego w polskiej myśli i w polskim mainstreamie tego nie ma praktycznie w ogóle.
13111:  Boże, jak ja jeszcze raz usłyszę, że
13113:  o, ale Czesław Miłosz napisał powieść science fiction, o, o, ale Mickiewicz napisał jedną powieść science fiction, po czym ją spalił, ponieważ się jej wstydził, to eksploduje, ponieważ mainstream, czyli główny nurt myślowy, jest przepełniony czymś zupełnie innym, to znaczy patrzeniem w tył.
13128:  A przepraszam najmocniej, twarz mamy nie bez powodu zwróconą do przodu.
13132:  Gdzie jest mózg?
13133:  To dupę mamy zwróconą w tył.
13135:  Więc naprawdę historia jest ważna, ale nie służy do tego, żebyśmy nią cały czas żyli.
13142:  O, Świętochowski znany na czatach, szanuję, szanuję.
13146:  Że znam jakiś serial, film czy grę z solarpanku.
13150:  Uuu, solarpank to jest nurt, który muszę nadrobić, ale myślę, że Paolo Bacigalupi byłby bliski solarpankowi w Nakręcanej Dziewczynie.
13158:  Chociaż jak ja nad tym teraz zastanawiam, to może ten odcinek z drugiej serii Black Mirrora o detektywie noir byłby bliski tej solarpankowej wizji.
13169:  Trudne pytanie, musiałem się zastanowić.
13171:  Kiedy mówisz o polskim kinie, to boję się polecać Petera Wattsa.
13174:  Dlaczego?
13176:  Dlaczego?
13176:  Ja uwielbiam Petera Wattsa.
13178:  Ślepowidzenie jest wspaniałe, echopraksja jeszcze lepsza.
13181:  Wprawdzie innych rzeczy Wattsa nie czytałem, ale do dzisiaj pamiętam taką rozmowę, którą miał Dukaj z Łukaszem Orbitowskim swoją drogą w Esensji na temat ślepowidzenia.
13190:  Tak się zagadali na temat fenomenologii, że musieli w Esensji wydzielić z tego osobny artykuł.
13195:  Wielkie nieba z dzichu, dziękuję za trybut.
13197:  Ostatnio dyskutowałem z fantastyczną karczmą i chłopakami z animawki.
13201:  Chętnie zaprosiliby cię na konwent lub podcast o motywach w anime, chociaż nie spodobała im się twoja opinia o Star Wars Vision.
13208:  Bardzo mi przykro, ja jestem człowiekiem, który polemizuje.
13210:  Chętnie mogę polemizować dalej.
13212:  Bardzo chętnie wszystkie zaproszenia przyjmuję, znacie mnie.
13215:  Ja jestem człowiekiem, który chętnie rozmawia.
13217:  Mógłbym coś wypowiedzieć się na ten temat jakoś.
13220:  Zobaczymy.
13221:  Ja nie uważam się za eksperta w zakresie anime, ale myślę, że o pewnych tropach mógłbym powiedzieć.
13226:  Adam dopowiada, błędne koło, tworzymy depresyjną sztukę, która sprawia, że depresja się rozwija i tworzymy sztukę.
13232:  To trochę tak jest, trochę tak jest.
13234:  Bywa tak.
13234:  Pamiętajmy, że używamy depresyjny w znaczeniu nieklinicznym w tym wypadku.
13238:  Co sądza, pisze Tomasz o włączeniu eksmenów do MCU.
13241:  Jak powinno się to zrobić, żeby miało to sens?
13243:  Uj, trudne.
13244:  Ja szczerze powiedziawszy poszedłbym w tym kierunku, w którym w zasadzie ostatni film o X-Menach poszedł, to znaczy jesteśmy w multiwersum, prawda, i to pasuje do Marvel Multiverse, prawda, który teraz się rozwija.
13258:  Więc myślę, że to jest jedyne rozwiązanie sensowne, bo, no nie ukrywam, ja sobie nie jestem w stanie wyobrazić jeszcze trzeciej iteracji aktorów wcielających się w moich ukochanych Magneto, doktora Charlesa Xavier'a i całej reszty.
13272:  Dla mnie już i tak było ciężkie do przeżycia to, że Magneton to nie jest Ian McKellen.
13277:  Ale przyznaję, X- First Class i pozostałe filmy z tej serii naprawdę zrobiły dobrą robotę w tym, żeby wprowadzić mnie w krono zupełnie inaczej wyglądających postaci, ale byłem w stanie to zaakceptować, dlatego że to były ich młodsze wersje.
13291:  I co więcej, w jednym z tych filmów przepięknie zrobiono crossover tych dwóch uniwersów.
13298:  Więc myślę, że jedynym sposobem jest zachowanie tej multiwersalności, ale właśnie z gościnnymi występami tych aktorów, którzy się wcielali w klasycznie wyglądające postaci X-Menów, bo tak jak wam wspomniałem w odniesieniu do Bonda, bardzo często jest tak, że wygląd danej postaci, jej atrybuty i tak dalej, przesądzają o tym, że jesteśmy zakotwiczeni jakoś w tym świecie.
13318:  To jest dokładnie tak samo jak z atrybutami świętych, po których rozpoznawano ich na ikonach.
13322:  musimy mieć rozpoznawalne atrybuty, żeby rozpoznać postać popkulturową.
13325:  Batman musi mieć czarny płaszcz.
13327:  No przepraszam, musi mieć czarny płaszcz.
13329:  Musi wyglądać jak Batman, musi mieć logo Batmana, musi mieć charakterystyczną maskę.
13334:  Superman też powinien wyglądać jak Superman.
13336:  Możemy dbać o to, żeby ten jego kostium wyglądał jak egzoszkielet nawet, ale niech ma te elementy, po którym go rozpoznajemy.
13343:  Dokładnie tak samo będzie z X-Menami.
13346:  Co uważam o narodzinach więzienia Foucaulta, to jest jedna z rzeczy, które uważam, że każdy powinien, jeżeli jest zainteresowany filozofią, to narodziny więzienia, narodziny kliniki, historia seksualności Foucaulta, to są rzeczy, które naprawdę warto przeczytać.
13357:  Jeśli widziałeś jeden film Smarzowskiego, widziałeś wszystkie filmy Smarzowskiego, pisze końśliwie, acz trafnie młot.
13365:  Co uważam o nihilizmie a propos Gorgiasza, ja jestem w stanie rozumieć bardziej nihilizm niż stoityzm, to na pewno.
13373:  Wielkie nieba, sprawdzam na dół czatu teraz.
13376:  Łódź to jest złoto, nowy lem.
13377:  Absolutnie tak.
13378:  Jak Solar Punk to 23.12, Kimia Stolnia Robinsona, 23.12.
13384:  Miałem podejście do tego, więc tylko, że najczęściej to się, to było czytane jako utopia, ale racja, w sumie większość utopii, jakie dzisiaj powstała jest Solar Punkowa i witamy przy okazji nowego wspierającego, trybutariusza jako się u nas rzecze, Kacperka.
13397:  Witaj i mam nadzieję, że zobaczę więcej jamników.
13402:  Lubię napowiadania z Lovecrafta, z Groza w Dunwich, bez dwóch zdań.
13406:  Marzę o polskich komediach nasyconych kolorami.
13407:  Najbardziej mi się kojarzy tu Killerów Dwóch i może Juliusz, znasz inne?
13410:  Vinci.
13411:  Lubię Vinci Machulskiego.
13412:  Muszę się przyznać, że tak, tak, lubię Vinci.
13416:  Też dlatego, że jest osadzona w Krakowie i pokazuje ten inny Kraków, nie ten szary.
13420:  I z przyjemnością to oglądałem.
13422:  Może brakuje rzeczywiście takich rzeczy dzisiaj.
13427:  Odtrutka na optymizm, małe skapistyczne książki, a oczy boga czy ryw też rozwijają niesamowicie depresyjną wizję.
13432:  Proszę bardzo.
13433:  Czy warto pchać się na doktora z literaturoznawstwa, czy nie bardzo?
13436:  To zależy, Natalia, czego szukasz.
13438:  Jeżeli np.
13439:  lubisz czytać książki, zakładam, i jest wśród nich przewaga powieści zagranicznych, to jest kluczowe, to wybierz filologię obcą.
13448:  przy okazji jeszcze nauczysz się języka i zdobędziesz kwalifikacje do bycia tłumaczem, możesz sobie zrobić specjalizację tłumaczeniową, na przykład tłumacza przysięgłego, to jest dobra rzecz.
13456:  A jeśli nie, możesz mieć wiele większą, tak mi się wydaje, rozeznanie w tym, co ci się podoba.
13464:  Więc zrobiłbym wpierw taką listę sobie najlepszych rzeczy, które się czyta i takie nurty, które lubimy i zobaczę, gdzie się one rozwijają, bo może to będzie filologia hiszpańska, nie wiadomo.
13474:  Filologie są różne i literaturoznawstwa są różne.
13476:  Ja pozrobiłem ten błąd, bo myślałem, że jest coś takiego jak filologia ogólna, bo lubiłem teorie literatury, filozofię i sobie pomyślałem, o, pójdę na polonistykę.
13483:  Po czym trzy czwarte polonistyki, to były inne rzeczy i co ja zapamiętałem z polonistyki, jakie przedmioty, które mi się najbardziej podobają?
13490:  Teoria literatury z profesor Anną Burzyńską, najcudowniejszą osobą na Wydziale Polonistyki, jaką spotkałem, przesympatyczną, przeinteligentną jeszcze zarazem i erudytkę, która wychodziła w połowie zajęć na papierosy z nami i rozmawiała sobie po ludzku i nie traktowała nas jak planktonu.
13507:  I drugie wykłady Tomka Majkowskiego, mojego serdecznego znajomego zresztą, groznawcy obecnie, z popkultury narracji i ideologii.
13515:  To są dwie rzeczy, które pamiętam.
13517:  Żadna nie jest związana z polonistyką, obydwie związane są z literaturą, więc może sposób jest taki, żeby właśnie pójść na jakąś literaturę obcą, na doktorat zwłaszcza, nie?
13526:  Tak myślę sobie.
13530:  Gratulacje z okazji 20 tysięcy subów.
13532:  Dziękuję, Mayman.
13534:  Przybywa ich w zastraszającym tempie.
13536:  Pytanie ode mnie, ja które okołogrowe kanały na YouTube polecam?
13539:  Oprócz TV Gry, który już wiele razy polecałem, myślę, że na pewno Game Maker's Toolkit, na pewno również Jim Sterling, no bez dwóch zdań, bo on najlepiej punktuje mroki kapitalizmu growego.
13552:  I myślę, że Angry Gojo przestałem oglądać jakiś czas temu, ale natrafiłem ostatnio na serię filmów The Ultimate Critic Of, na przykład The Ultimate Critic Of Cyberpunk, Of Genshin Impact i tak dalej, tylko darujcie mi, nie pamiętam imienia i nazwiska autora, to jest wschodzący youtuber, on głównie był na Twitchu i w którymś momencie eksplodował na YouTubie i to bardzo, i teraz jest już fulltime youtuberem, nie pamiętam jak się nazywa, wybaczcie mi.
13576:  Jaką radę bym dał ludziom młodym z ambicjami filmotwórczymi?
13579:  Zobaczcie, co się sprzedaje za granicą i spróbujcie to zrobić, a jeżeli powiedzą wam, że to jest niemożliwe, pomyślcie sobie o takim Krzysztofie, który słyszał od wszystkich, że niemożliwe jest badanie fantastyki w Polsce.
13591:  że niemożliwe jest badanie gier wideo i jednak zainspirował się tym, że na zachodzie jest to możliwe i zaczął to robić.
13598:  Nagle się okazało, że jest to możliwe.
13599:  Oczywiście niszowy przykład, mało interesujący dla 90% populacji, nie dziwi mnie to, ale myślę, że jeżeli chodzi o biznes i medium, które utrzymuje się z, no jednak mimo wszystko biletów kinowych i tak dalej, no warto to rozważyć.
13618:  Wielkie nieba.
13619:  Czy uważam, że etyczny liberalizm prowadzi ludzkość do zniszczenia tradycyjnych wartości rodzinnych?
13624:  Nie wydaje mi się, żeby cokolwiek mogło doprowadzić do zniszczenia tradycyjnych wartości rodzinnych, zwłaszcza w Polsce.
13629:  Poza tym co to są tradycyjne wartości rodzinne, prawda?
13632:  Rodzina to jest pewien konstrukt społeczny, który sobie wymyśliliśmy i ten konstrukt społeczny działa w odniesieniu do określonego systemu, w którym funkcjonuje od lat.
13640:  Konkretnie jest to oczywiście kapitalizm.
13642:  Więc myślę, że nie, że raczej nie możemy tutaj mówić o zniszczeniu jakichkolwiek wartości.
13647:  Pomysły do masterowania angielskiego?
13649:  Oglądać bardzo dużo filmów w oryginale i mieć napisy włączone, względnie, to jest rzecz, którą wam już kiedyś polecałem, Kindle z włączoną opcją, akurat Kindle to ma, nie wiem, może inne czytniki innych firm też, to nie jest tak, że ja shipuję tylko i wyłącznie produkty Amazona,
13664:  z włączoną opcją zapamiętywania słów, które zaznaczamy i których definicję sprawdzamy.
13668:  Sprawdzajcie definicję po angielsku.
13671:  Najgorsza rzecz, jaką można robić, to używanie automatycznych translatorów.
13675:  Witamy niekumatość pisane przez Q. Szanuję w gronie trybutariuszy.
13680:  Czy uważam, że powinno się oddzielać książki od autora i jego poglądów, czy nie?
13683:  To zależy, naprawdę, bardzo często.
13685:  I wiecie, od czego zależy?
13686:  Od tego na przykład, czy nie mamy do czynienia z Olgą Tokarczuk, która swoimi poglądami naszpikowała tak swoją twórczość, że nie da się jej oddzielić od jej poglądu, więc czasem się nie da.
