🔴 Na początku było Słowo, a na końcu Frazes | LIVE #5
🔗 https://www.youtube.com/watch?v=-gwsCcfNMCs

3:  Witajcie serdecznie.
13734:  Żebyście zobaczyli, że jak nawet Krzysztof, który lami w Dark Souls, który nie znosi gier kompetytywnych, który nie umie poruszać się w grach bez mapy, którego doprowadzają do szału rozwiązania projektanckie, które zmierzają do tego, żebyśmy byli lepsi, mocniejsi, szybsi.
13752:  Jeżeli nawet Krzysztof gra, to wy też możecie, naprawdę.
13759:  Czy osoba, która nie ma pojęcia o grze, może się zabrać za herezję Horusa?
13762:  Tak, absolutnie.
13762:  To jest dobre wprowadzenie do świata.
13765:  Z jakich mediów, stron internetowych korzystam jako źródeł do bieżących informacji?
13770:  Sam wyszukuję.
13770:  Nie koncentruję się.
13772:  Przestałem dawno ufać już tego rodzaju outletom.
13774:  Nie ufam etykietce.
13776:  Czasami ludzie mi piszą w komentarzach pod filmami,
13779:  Krzysztof, dlaczego ty cytujesz Gazetę Wyborczą?
13781:  Ale Krzysztof, dlaczego ty robisz Okopres?
13783:  Ale Krzysztof, dlaczego krytyka polityczna?
13785:  Ale Krzysztof, ja jestem przekonany, że dowolne medium w dowolnej opcji politycznej miałoby takie reakcje.
13791:  A ja tymczasem weryfikuję to, kto to napisał.
13795:  Nieważne są łamy.
13798:  Najważniejszy jest autor.
13799:  Jeżeli ten autor bzdurzy i jeszcze w dodatku użyczają mu łam, to znaczy, że i autor, i łamy są do bani.
13805:  Natomiast jeżeli autor mówi mądrze, ale na łamach, do których się niefajnie przyznawać, no to może to oznaczać na przykład, że ma słaby kręgosłup moralny, bo przyjął kasę od TVP na przykład i działa.
13816:  Ale może to też oznaczać, że właśnie wręcz przeciwnie, chce robić coś dobrego, nawet w takiej instytucji i...
13822:  wprowadzać piątą kolumnę, co jest czymś takim leitmotivem naszej dzisiejszej rozmowy, tak się złożyło.
13828:  Sądzę o zespołach metalowych tworzących świat fantasy swoich piosenek.
13830:  To jest bardzo ciekawy wątek.
13833:  Robiłem kiedyś projekt wspólny ze studentami, pracę dyplomową.
13837:  Zawsze o pracach dyplomowych mówię jako o projektach wspólnych studenckich.
13841:  No właśnie ten temat był przeciekawy absolutnie.
13846:  32 lata miałem, ja to wiele razy o tym mówiłem, ja jestem pokoleniem 8-9, czyli jeszcze to straszne, bo ja się urodziłem właśnie jeszcze przed okrągłym stołem niestety.
13857:  Oczywiście w maju, co jest zabawne.
13859:  Nie pytanie od Gothica.
13863:  Ale według mnie edukacja powinna być oparta na zasadzie dwóch.
13866:  Czyli każdy uczeń ma być lepszy od mistrza, żeby rozwój parł, a nie na dęta jego profesora, który chce być najważniejszy.
13871:  Nie dość, że zacytowałeś regułę sitów, których uwielbiam, to jeszcze w dodatku masz pełną słuszność.
13876:  Taka wymiana pokoleniowa to jest coś, co powinno absolutnie funkcjonować.
13880:  Pewnie.
13883:  Czacie.
13883:  Nie mam się komu pochwalić, pisze White Zombie.
13885:  Chwalę się wam.
13886:  Właśnie odpakowałem ogromny zestaw bardzo dobrych kredek i zaczynam rysować.
13888:  Cudowne uczucie.
13889:  Fantastycznie.
13890:  Cieszę się strasznie.
13892:  Co sądzę o serii z koło czasu?
13893:  W ogóle teraz oglądam cały czas na Amazonie i zachęciła mnie bardzo do czytania, bo miałem w planach dawno, dawien, dawien, dawien, a znam lore, ale nie znałem fabuł.
13902:  No i jednak długa saga.
13905:  I jakkolwiek jeszcze cierpko byłem nastawiony do koła czasu amazonowego, to muszę powiedzieć, że po...
13912:  No, po Wiedźminie i drugim sezonie stwierdziłem, że nie, to nie jest taki zły serial, ja sobie jednak obejrzę, ja sobie jednak obejrzę to dalej, nie będę przerywał i na pewno przeczytam.
13924:  Pytanie od świeżego studenta pierwszego roku.
13925:  Czy istnieje gdzieś słownik pojęć uczelnianych, co to jest audytorium katedra?
13929:  Niestety nie, ale ja zawsze powtarzam, że powinno się coś takiego zrobić i mam nadzieję, że kiedyś dożyję czasu, kiedy pewnie to zrobię.
13939:  Więc to jest swoją drogą dobry pomysł na film, więc zapamiętuję go sobie.
13943:  Jeżeli wymagają takie pojęcia wprowadzenia, to czemu nie?
13947:  Czemu nie?
13956:  Jasiu, dasz radę przejść do Aksos?
13958:  Nawet Krzysztof może grać w Aksosy.
13959:  Tak, tak, tak.
13961:  W książce Tkacz Iluzji od Wewy Białowęckiej jest fajny system magii, niby ograniczający, ale wymuszający współpracę.
13966:  Super.
13969:  Cieszę się.
13970:  Cieszę się bardzo, bo nie czytałem i to oznacza, że muszę się zainteresować.
13974:  Klimaty Trylogii Kłócyckiej coś dzisiaj polecaliśmy, ale polecę jeszcze raz Lajan Han, bo nie za wiele razy.
13981:  Po słowiczej podłodze.
13982:  Tylko, że to są klimaty bardziej
13985:  japońskie.
13986:  Jeżeli chcesz takich klimatów bardziej słowiańskich, nazwijmy to, to Andriusz Tapinas, Wilcza Godzina.
13994:  Steampunkowy Kraków i Wilno.
13996:  Tego typu klimaty.
13997:  Fajna sprawa.
13998:  Czy osoba, która nie oglądała żadnych filmów Marvela, może iść na nowego Spidermana?
14002:  Kluczowe pytanie już jest takie, czy oglądałeś właśnie filmy z uniwersum Spider-Mana, o tak to ujmę, żeby ci nie zaspoilować, czy inne serie Spider-Manowe.
14016:  Wtedy warto je nadrobić i potem pójść.
14021:  Żart o jamniku.
14023:  No tak, teraz znajdź tylko tutaj biedny Krzysztofie żart o jamniku wśród jakiegoś miliona absolutnego komentarzy.
14032:  No nie znajdę Joko, nie znajdę, ale w razie czego możesz puścić na memach na Discordzie.
14038:  Krzysztof czasem zapamiętuje, czasem.
14043:  Co to za czary z tą playlistą na obrazie?
14045:  Jakie czary z playlistą na obrazie Jamnikowy Piechurze?
14048:  Jeżeli chodzi o tę animację, to to jest takie proste rozszerzonko zaprojektowane, które się czasem odpala.
14057:  Dobrym pomysłem byłaby seria poradników dla studenta, zrobić coś w temacie, na przykład tego, co jest ukryte, jak działa sprawdzanie pracy w plagiacie, co jest weryfikowane, a co nie.
14065:  A, to jest proste.
14065:  W systemie antyplagiatowym nic nie jest weryfikowane.
14067:  To jest pic na wodę.
14069:  System antyplagiatowy weryfikuje tylko plagiat w oparciu o źródła z Wikipedii oraz dostępne artykuły w języku polskim w internecie.
14077:  Problem polega na tym, że polskie systemy nie współpracują z OSOŁ, więc jest to robione źle.
14081:  I druga kwestia, repozytorium innych prac dyplomowych, do których studenci i tak nie mają dostępu najczęściej, więc... Ekranizacja jakiej książki polskiego, która chciałbym zobaczyć?
14092:  Andrzeja Sapkowskiego, Wreszcie Dobrą.
14095:  Czy sądzę, że uczniowie... A, w drugiej kolejności opowieści z McCannu, Roberta Wegnera.
14100:  W trzeciej kolejności Pan Lodowego Ogrodu.
14103:  Książka w klimatach Arkane?
14105:  No to myślę, że Urban Fantasy albo Steampunk to jest coś, czego szukasz przede wszystkim.
14112:  No, myślę sobie, że Leigh Bardugo może być dobrą opcją, o której dzisiaj mówiliśmy troszeczkę.
14121:  Dziękuję za polecenie tematu na wiedzę o kulturze.
14122:  Temat już wpisany, idea jest chipsy.
14124:  Dobrze, cieszę się, cieszę się.
14126:  Jak rozmawiać z wykładowcami o opóźnieniach w oddawaniu prac pisemnych wynikających z depresyjnego prokrastynowania, a nie ze złej woli?
14134:  Wprost.
14136:  To znaczy takie domyślne założenie wielu prowadzących jest takie, że studentowi się nie chce.
14140:  Niestety.
14141:  Gdy tymczasem to jest, oczywiście, że się zdarza, naturalnie, że się zdarza, każdemu się może nie chcieć, ale nie jest to reguła w żadnym razie.
14150:  Czytałem książki z siedli Długa Ziemia i Baxtera i Pratchetta.
14153:  Właśnie nie.
14154:  Warto?
14156:  Jak skonsumować chłopów, Raymond?
14158:  Na audiobooku średnio działa u mnie ze słuchem lepiej niż z fizycznym czytaniem.
14163:  Nie wiem.
14164:  Ja miałem bardzo dużą trudność z chłopami.
14166:  Nie jestem w stanie zrozumieć fenomenu powieści, która polega na tym, że stara baba przychodzi wtedy, kiedy nadchodzą pory roku do wioski i odkrywa, że tam jest dokładnie taka sama zapchaj dziura, jak była...
14176:  sezon wcześniej.
14177:  Nie jestem w stanie zrozumieć fenomenu tej powieści.
14180:  Czy miałem już propozycję dubbingowania?
14182:  Uważam, że twój głos by się nadał idealnie, szczególnie jako szalony magus.
14186:  Jeżeli by mi zaproponowano dubbingowania Skavena w polskiej wersji Warhammera, to... Tak, tak!
14191:  Skaven!
14192:  Oczywiście!
14193:  Pierwsze, pierwsze biorę.
14198:  Krzysztof wpadł na chwilę, żeby powiedzieć, że uwielbia Opening Expanse.
14201:  Tak, Opening Expanse to jest przepiękny, przepiękny utwór.
14205:  Co więcej, śpiewany w języku norweskim, jak się niedawno dowiedziałem.
14209:  Czy uważam, że poprawianie za zwykłe błędy językowe ma wartość retoryczną?
14212:  Nie.
14213:  Nie.
14213:  Nawet nie doczytuję tego, co piszesz dalej, a może doczytam.
14216:  Jestem zdania, że takie poprawianie to tani zabieg retoryczny.
14218:  Okej, zgadzamy się.
14219:  To znaczy, problem polega na tym, że, i to bardzo często się zdarza mnie, i to jest jeden, jedyny moment, kiedy wyciągam swoją maczugę polonistyczną i przyznaję się do swojego wykształcenia, to znaczy wtedy, kiedy obśmiewam kogoś, kto mi zwraca elitystycznie i z pogardą klasistowską uwagę,
14236:  Mówię, o korzysta, że tak się nie mówi, że to... A później ja daję słownik, który jest trudno dostępny i mówię, no i co?
14244:  Gdzie twoje źródła?
14245:  Moje źródła lepsze.
14246:  To jest oczywiście konkurs na porównywanie długości penisów i dlatego bardzo nie lubię tego rodzaju utarczek, dlatego to są tanie wycieczki retoryczne i dlatego one nie mają żadnego sensu.
14255:  Dajmy ludziom mówić tak, jak chcą.
14258:  Jeżeli ktoś popełnia błąd, który sprawia, że go nie rozumiemy, wiecie, co się wtedy mówi?
14263:  Nie rozumiem!
14265:  Koniec.
14267:  Czy mógłbyś powtórzyć?
14269:  Nie zrozumiałem, łamum, wszystko jedno, tak?
14273:  Tyle!
14275:  Wystarczy.
14276:  Mówię tak zawsze, jak czegoś nie rozumiem.
14279:  I zawsze jak widzę błąd, który sprawia, że nie rozumiem właśnie przez ten błąd komunikatu.
14284:  A jeżeli jest błąd, przez który...
14287:  nie wpływa w żaden sposób na komunikację, to po co?
14290:  Po to, żeby zyskać tanim sumptem wyższość, naprawdę są lepsze i bardziej satysfakcjonujące sposoby na uzyskiwanie sztucznego poczucia wyższości, na przykład zwracanie komuś uwagę na to, że robi coś źle w Dark Souls.
14304:  Żartuję oczywiście, to jest element tego fandomu, musimy to zaakceptować, nawet ja to muszę zaakceptować.
14310:  Będzie zapis najwyższy, zawsze.
14313:  Monke pyta, czy sądzisz, że uczniowie szkoły podstawowej powinni mieć większą możliwość, większego decydowania o tym, czego się uczą?
14320:  Jak dla mnie, to dość duży problem, że uczniowie nie mogą się uczyć tego, czego chcą.
14325:  Uważam, że idealnym systemem byłby... Wiecie, wiecie, jaki system?
14335:  Demokratyczny.
14338:  Czyli podobno ten, który jest, tak?
14342:  Jak mamy ludzi uczyć demokracji, jak oni już w szkole się przekonują, że demokracja nie istnieje, że wybory przewodniczącego to jest pic na wodę, że jedyna władza, jaką ma dyżurny, to noszenie dziennika, czyli bycie niewolnikiem i posłańcem i sługą.
14356:  Jaka to jest demokracja?
14357:  Jeżeli chcemy, żeby ludzie się uczyli demokracji, jeżeli chcemy, żeby ludzie, młodzi głosowali, bo to jest plaga w naszego kraju, nawiasem mówiąc, że młodzi nie chcą głosować, trudno się dziwić, że później mamy taką władzę, jaką mamy,
14367:  boomerską, gdzie obojętna jest orientacja polityczna w tym momencie, nie przeszkadza, że to jest władza boomerska, wolałbym, żeby młodzi ludzie mieli większy procent i udział głosów w tym, co się dzieje, ale nikt ich tego nie uczy, prawda?
14382:  Nikt nas tego nie uczy, mnie tego nikt nie uczył.
14385:  Więc jednym z elementów demokracji byłoby
14389:  włączenie głosu uczniowskiego w to, co i jak jest nauczane.
14393:  I to nie takiego głosu, że tam o 5%, nie wiem, 30-40%, o ile nie 50%.
14395:  Ja bym wolał 50%, ale wiem, że to nigdy nie przejdzie.
14396:  Najszybciej by przeszło 33% uczniowie, 33% rodzice i 33% rada pedagogiczna.
14411:  Obchodzone są święta jak najbardziej, Joanno.
14414:  Dzięki za filmik z Library Genesis.
14416:  Mogę wreszcie poczytać więcej o II wojnie światowej.
14418:  Cieszę się strasznie.
14419:  Jak szybko piszę na klawiaturze?
14420:  Dostatecznie szybko, żeby nadążać za swoimi myślami, chociaż mówię szybciej zdecydowanie niż piszę.
14430:  Kroniki podziemia Susan Collins.
14431:  Niestety nie czytałem.
14432:  Susan Collins czytałem tylko ten jej zbiorek opowiadań.
14435:  Zawsze zapominam tytułu.
14437:  No i oczywiście Jonathana Strange'a i Mr. Anorella, bo to jest o dwóch magach.
14442:  Co myślą o Młodzieżowym Słowie Roku?
14443:  Młodzieżowe Słowo Roku to jest najbardziej boomerski festiwal żenady, jaki znam.
14449:  Jeden z tych elementów tego polonistycznego piekiełka, którego nie znoszę.
14454:  Natomiast też nie umiem nigdy stwierdzić, czemu to służy.
14457:  No czemu to służy?
14459:  Zadajmy sobie pytanie, czemu służy Młodzieżowe Słowo Roku.
14463:  Bo jak dla mnie służy jednemu, darciu łacha z języka, którego nie rozumiemy.
14469:  nie rozumiemy, tak?
14471:  Nie mam innego wyjaśnienia dla sensowności tego plebiscytu.
14476:  Nikt się tym nie interesuje, jest to temat na dwa dni medialny.
14480:  Ludzie raczej drogą z tego potem łacha,
14482:  Jaki to ma sens?
14483:  Nie wiem.
14484:  Znaczy, no poza tym, o którym powiedziałem.
14486:  Więc ja słyszałem ludzi używających tego określenia.
14489:  Dla mnie jest dość urokliwe i jakby nie rozpatruję go w kategoriach złe, dobre, wszystko jedno.
14494:  No słowotwórstwo jak słowotwórstwo, język polski dość dźwięczny jest.
14497:  Natomiast niestety problem polega na tym, że nawet najfajniejsze słowo może być właśnie zabite przez taką bumeriadę.
14503:  O, rozpropagujmy może określenie bumeriada.
14505:  Może ono stanie się młodzieżowym słowem roku kiedyś.
14508:  Oby nie.
14508:  O, proszę was, oby nie.
14513:  Ciekawostka od matfaniki.
14515:  Na dzisiejszym filmie w międzyczasie uszyłam ze skarpetki rękawiczkę do rysowania, bo za bardzo rozmazywałam ołówek.
14521:  O proszę, jak szanuję.
14522:  Ergo George ma taką rękawiczkę właśnie, ładną, po iPadzie sobie marzy, więc szanuję zrobienie tego samemu.
14530:  Czy pekińczyki to lepsza wersja jamników?
14532:  Nie ma lepszych wersji jamników.
14533:  Jamniki są najdoskonalszymi z psów.
14536:  Z psów.
14537:  Czy czytałem story z Stanisława Lema?
14538:  Tak, strasznie przeintelektualizowany, filozoficzny pierdololo, wolę inne rzeczy Lema.
14543:  Zawsze bym miał niezwyciężonego, to jeszcze wam dorzucę Eden, Kongres Futurologiczny, Powrót z Gwiazd, Wizję Lokalną, ale tylko częściowo i Pirksa.
14553:  Więc nie skłoniło mnie do jakichkolwiek przemyśleń.
14555:  Do przemyśleń to mnie skłania taki Peter Watts na przykład, ślepowidzenie.
14559:  O, to jest w science fiction, to skłania do przemyśleń.
14561:  Albo Problem Trzech Ciał z Xen Liu, to skłania do przemyśleń.
14565:  Leopold Staff Hot or Not?
14569:  Można, można.
14571:  No można.
14572:  Niektóre rzeczy jego są okej.
14575:  Niektóre.
14576:  Do tego pytania o poprawianie.
14578:  Robię świadki historii alternatywnej, gdzie są inne języki niż te, które mamy i uznałem, że uznawanie na przykład polskiego, jaki mamy za kamienny standard jest głupie, a to prawda swoją drogą.
