🔴 Okno na świat można zasłonić gazetą | LIVE #29
🔗 https://www.youtube.com/watch?v=x8IefhhaVxk

82:  Dzięki za uwagę!
13093:  Im dłuższy ryjek, tym większa przyjemność mycia okien i co więcej bezpieczeństwo, to znaczy można za pośrednictwem takiego drążka radosnego z myjką ciśnieniową ogarnąć mycie okien, no nie wiem, w 15 minut i nie ma smug, i nie ma zużycia detergentów i utrzymuje się to długo.
13110:  Ojej, jakie to jest wygodne.
13111:  Myjka ciśnieniowa to był prawdopodobnie najlepszy zakup w moim życiu.
13115:  i wliczam w to zakup mojego sprzętu komputerowego, więc wiecie, sprawa jest poważna, ale ja jestem też fanatykiem sprzątania, więc mam osobliwe gusta.
13122:  Jestem typem człowieka, który ma mały odkurzacz do odkurzania dużego odkurzacza.
13128:  Wystarczyłby telefon na statywie w trakcie live'a, Astrofaza tak robi, tak?
13132:  To czy trzeba byłoby mieć telefon na zbyciu, a mój telefon niestety rozdzwania się w różnych losowych chwilach i mój telefon równie niestety wykorzystywany jest przez ludzi do natarczywego kontaktu z moją osobą, w związku z powyższym nieustannie by różne rzeczy się działy, tam, gwarantuję wam.
13152:  Dźwięki z Netflixa zostały.
13153:  Naprawdę?
13154:  O Boże, przepraszam, bo nie mam na słuchu i nie widziałem, ale tak sądziłem właśnie, już zamykam.
13159:  O Boże.
13160:  To niedobrze, że leci Netflix w tle, ponieważ Netflix przecież banuje za to.
13164:  Jezus Maria.
13165:  To jest problem, jak się nie mam na słuchu.
13170:  Tak, zawsze tak bywa.
13172:  Straszna klisza, ale pierwsze dwa sezony Ghost in the Shell, Stand Alone, Complex.
13175:  Nie uważam, że to klisza, to jest dobre rozbudowanie standardowego Ghost in the Shell'a.
13180:  Dziękuję Wam bardzo za informację o tym, że Netflix był w tle.
13184:  Jeśli chodzi o Trudy Canavan, pisze Pan Dabelu, uwielbiam książki o sezonie w sieci Czarnego Maga, ale od reszty jakoś się szybko odbiłem, czy coś konkretnego polecam?
13190:  Tak, te najnowsze, czyli Prawo i Millennium.
13193:  Jest na poziomie trylogii Czarnego Maga.
13194:  Znaczy, trylogia Czarnego Maga też nie jest trylogią, ale to jest trochę jak z McClellanem.
13198:  Macie Misję Ambasadora jeszcze i później strony kolejne oraz Uczennicę Maga, czyli efektywnie to jest w sumie 7 tomów.
13210:  Czy mam okno w studio czy całkowita ciemna?
13211:  Jest okno tutaj, niestety.
13213:  Przez moje okno, na mojej pięknej mapie ze Starego Świata jest perium zamiast imperium.
13218:  Obrzydliwe okno.
13219:  Chciałem zamurować okno, ale okazało się, że nie mogę, ponieważ spółdzielnia się nie zgodziła.
13223:  Co to za absurdalna kwestia?
13225:  Po co komu okno?
13228:  Okno jest zbyteczne.
13230:  Od czego jest klimatyzacja?
13231:  Okno należy zamurować.
13233:  Jeżeli ktoś chce zobaczyć, co jest za oknem, to wystarczy, że wyjdzie z domu.
13237:  Nie jest logiczne.
13237:  Po co okna?
13238:  Okna trzeba myć.
13239:  Są problemy z tym związane.
13240:  Okno może się stłuc.
13242:  W zimie to jest tafla, która was oziębia, chyba, że okna są trójwarstwowe.
13246:  Niepotrzebna rzecz.
13248:  A jeszcze do tego wszystkiego w lecie słońce bije i jest za gorąco w mieszkaniu.
13253:  Zamurować.
13253:  Nie będzie problemu.
13256:  Czy rzuciłbym jakimś lekkim fanbazy wartym przeczytania?
13258:  Pisze Jan Sojanek.
13260:  Lekkie fantazy?
13261:  Wiesz co, ta Trudy Canavan, którą to dzisiaj tak przez przypadki odmieniamy, jest dobrym przykładem takiego lekkiego fanbazy, ale ja ci polecę na początek coś, czego nie polecałem chyba już od jakichś 20 live'ów, to znaczy Gwiezdny pełni Lagajmana.
13281:  Stali bywalcy live'ów myśleli, że Krzysztof zapomniał o polecaniu Gajmana.
13285:  Nieprawda.
13286:  Wraca.
13287:  Wraca wasze przekleństwo.
13289:  Będę znowu polecał Gwiezdny Pył.
13292:  Decimus Fate jest lekki?
13294:  Jest lekki, to prawda.
13295:  Decimusa Fate'a mam gdzieś... Też mam w sypialni też, mi się wydaje.
13299:  Decimus Fate jest dobry.
13300:  Czekajcie, gdzie jest Decimus Fate w wersji cyfrowej?
13303:  Decimus Fate.
13305:  Żebyście widzieli, co to jest.
13307:  Oj Boże, dlaczego to się odpaliło na YouTubie?
13310:  Co to w ogóle za pomysł, żeby analizować książki na YouTubie?
13317:  Więc tutaj jest Decimus Fate.
13318:  Decimus Fate i Talisman Marzeń bodajże i teraz był jeszcze rzeźnik z Gil albo Gi.
13325:  Dobra rzecz.
13326:  Podobało się.
13330:  Ghost in the Shell stanął kompleks, mi się podobał, jak cały uniwersum Ghost in the Shell, natomiast to, co jest niedawno na Netflixie odpalone, Ghost in the Shell, było okropne.
13338:  Straszna rzecz.
13339:  Przez okno można zobaczyć, jak są ludzie ubrani na ulicy i dalej nie mieć pojęcia, jaką odzież wierzchnią wybrać.
13343:  Czyli tak, być ciotką Petunią i zaglądać przez okno, co tam sąsiedzi knują i co myślą.
13350:  Okropność.
13353:  Przepraszny Bimer, właśnie mówiłem dzisiaj, że RPG-ek na live'ie proponowany był.
13359:  przez karczmarza i Krzysztof musiał niestety odmówić.
13363:  tymczasem moja szkoła, w tej przez dłuższy czas jest wybite okno, ale to rozwiązałoby problem, gdybyśmy mieli takie kraty, nie?
13370:  Bo wtedy nikt nie miałby wątpliwości, że to jest więzienie, a równocześnie, więc profit, a równocześnie są kraty, więc ludzie nie mogą uciec, kolejny profit, jak w więzieniu.
13378:  No i trzeci profit jest taki, że wtedy nie stłuką szyby.
13381:  Proste.
13382:  W taki sam sposób argumentowane jest w szkolnictwie, przecież przypominam, brak papieru toaletowego i środków higieny osobistej, różnego autoramentu,
13391:  Przecież to świeża sprawa jest, gdzie ja to znajdę.
13395:  Gdzieś to było ostatnio na fejsie, oczywiście w ulubionym moim miejscu ostatnimi czasy, którym jest naturalnie i niezmiennie wspaniała strona nie dla chaosu w szkole.
13406:  Gdzie ja ją znajdę w tym momencie, bo to jest urokliwe miejsce i tam widziałem, że sporo osób się wypowiadało pod tym, a może to było w jakimś innym miejscu.
13415:  Boże drogi, właśnie to jest to z tymi powiadomieniami, jest mnóstwo różnych rzeczy i człowiek nigdy nie wie, które finalnie to jest.
13423:  No nie, to nie uda mi się do tego dotrzeć, obawiam się, relatywnie szybko, a szkoda wielka, bo zbulwersowała mnie bardzo ta informacja, mianowicie był w dużym skrócie, była jakaś karteczka napisana z takim, wiecie, pasywno-agresywnym uśmieszkiem, jak zazwyczaj, że ponieważ uczniowie niszczą...
13442:  dobytek szkoły i wrzucają papier toaletowy do toalety, to nie będzie papieru toaletowego.
13451:  Problem rozwiązany.
13454:  Czyli wiecie, PKP Intercity, samorządy terytorialne, instytucje publiczne, kultury, kina, wiecie co robić.
13464:  To nie jest tak, że na przykład zamieszczycie sobie tak w każdej galerii handlowej, zamiast, żeby była ceramiczna umywalka, to jest taki, no, jak jest tworzywa, taka tafla, w której są misy, więc nie da się wyrwać umywalki.
13479:  To nie jest tak, że w PK-pie macie po prostu wbudowaną, wbudowane dozowniki na mydło i na papier, tak, że się tego nie da wyrwać ze ściany.
13488:  Nie, po prostu ludziom odbierany jest papier toaletowy i mydło, bo wandale.
13495:  Mądrość, taka mądrość w szkolnictwie, kwiat nauczycielstwa polskiego, rozwiązanie na tacy, na tacy daje, a te debile, patrzcie, jak idioci wydają na ten papier, wydają na mydło, mogliby po prostu ludziom to zabrać.
13511:  Niesamowite, nie?
13513:  Są rozwiązania i ludzie nie korzystają, niezwykłe.
13518:  Na grupie Stowarzyszenia Umarłych Statutów to było.
13520:  A tak mi się coś wydawało właśnie, że to było tam.
13523:  A oburzyło mnie to niesamowicie.
13524:  To czekajcie, może mi się uda to sprawdzić od razu.
13528:  Ale na grupie Stowarzyszenia Umarłych Statutów to wiecie, jest dużo różnych interwencji.
13531:  A jest, jest, znalazłem!
13533:  Gnialni jesteście.
13536:  Z uwagi... Teraz będę mówił jak nauczyciel.
13539:  Z uwagi na wrzucanie papieru paletowego do sydesu, papier i ręczniki nie będą wystawiane.
13553:  I ten piękny, pasywno-agresywny uśmieszek na koniec, nie?
13557:  No, problem solved.
13564:  Naprawdę, ja bym tego nie wymyślił.
13565:  No, tego się nie da wymyślić.
13571:  Czy warto czytać Grzędowicza?
13572:  Oczywiście, że warto czytać Grzędowicza.
13574:  Jeżeli chcesz zacząć od czegoś lajtowego, to możesz spróbować jego opowiadania.
13579:  Księga Jesiennych Demonów.
13580:  Wprawdzie koszmarnie jest to wydane.
13583:  Nie lubię takich okładek.
13585:  Brudne paznokcie.
13587:  Po co komuś?
13588:  Ja nie wiem, że horror, Krzysztof, nie znasz się.
13591:  Nie znoszę brudnych paznokci.
13594:  Nie lubię.
13595:  Nieestetyczne.
13596:  Ja nie wiem, zobaczę na twoim kanale jakiś cykl o najciekawszych książkach fantasy.
13599:  No właśnie, Kamilu, dlatego będziemy robić te nowe live'y.
13602:  To znaczy, będziemy wspólnie tworzyć taką mapę, wiesz, bo ja chcę uniknąć robienia kanonu i pokazać wam, że kanony są bez sensu.
13609:  I w ten sposób stworzymy sobie wspólnie naszą mapę, a nie kanon, nie listę rzeczy, które warto jest czytać, z różnymi odgałęzieniami, a ja potem planuję po każdym takim live'ie, znaczy po serii live'ów wtedy, kiedy będę mieć czas, zrobić jakiś film, taką skondensowaną pigułkę,
13624:  z moimi propozycjami, ściśle, więc będziemy sobie na mapę dawać rzeczy, o których sobie dyskutujemy na bieżąco, tylko wiecie, z jakimś fajnym uzasadnieniem, bo to też będzie chodziło o to, żeby człowiek spojrzawszy na taką mapkę mógł stwierdzić, a tak, to to będzie dla mnie, więc w ten sposób też sobie poćwiczymy robienie takich fajnych uzasadnień jednoznaniowych, bo to też nie może przeciążyć za bardzo opisu, a ja potem będę mówił, co moim zdaniem.
13645:  I w ten sposób zrobimy sobie wspólny projekt i nie będzie, że to jest kanon Krzysztofa i bardzo dobrze.
13651:  Opowiadań Stefana Grabilskiego nie czytałem, poza jednym, to znaczy szaloną zagrodą.
13656:  Spodobało mi się tak bardzo, że stwierdziłem, że muszę absolutnie.
13659:  Ten brudny sedes, ciekawe czemu kuźwa wrzucę na ten papier, prawda?
13663:  Piękne miejsce.
13664:  To jest tak zwany, moi drodzy, niezwyciężony sanitariat.
13668:  Muszę zrobić chyba film na temat niezwyciężonego sanitariatu.
13671:  To oczywiście z uśmiechami dla wszystkich, którzy znają niezwyciężony sekretariat.
13674:  Urszulo Giewon, dziękuję za trybut.
13676:  Piątkowski i jego słowiański fantaz jest super.
13678:  Piątkowskiego nie kojarzę absolutnie.
13682:  Dajcie jej czarne, obgryzione paznokcie, pisze mi jakiś sen, ale niebrudne jasna cholera, prawda?
13687:  Zresztą jako człowiek, który całe życie ogryzał paznokcie, nie mam absolutnie z tym żadnego problemu, robiłem to odstresowo, nigdy się tego w zasadzie nie zdołałem oduczyć, póki nie zacząłem ich obcinać tak krótko, że to było już niemożliwe.
13700:  Czy czytałem może udostępnione kawałek książki Czerwia Fantastycznego?
13703:  Jeszcze nie, ale planuję.
13704:  Nawet mam pobrany na telefon.
13706:  A jeszcze problem, problem na tym, że mi się Kindle zepsuł i jestem zły, bo nie lubię bardzo czytać książek na telefonie.
13711:  Bardzo.
13713:  Oczywiście, że zawsze Negan jest jakiś debil, który będzie wrzucał papier.
13716:  Naturalnie, że tak i właśnie na tym rzecz polega.
13719:  Zauważcie, że cały czas jest odpowiedzialność zbiorowa tutaj.
13722:  No przecież tak samo, tak jak mówiłem, każdy pociąg, każda galeria handlowa mogłaby zastosować taką argumentację i klienci by wtedy powiedzieli, no ale zaraz, to, że jakiś debil niszczy coś, co jest użytecznością publicznej, to nie znaczy, że ja mam teraz za to cierpieć, prawda?
13738:  Czy słyszałeś, pyta Astray, o akcji, że nauczyciel karał uczniów za chodzenie do kibla wzywaniem do tablicy, a jak ktoś źle rozwiązał zadanie, to dostał jedynkę?
13745:  Opisałeś sytuację z mojego gimnazjum.
13749:  Kasztelna sośnie pisze, że odczułem wielką ulgę w padaniu na ten live, czuję się, jakbym dobijał do bezpiecznej przystani, ale mi miło to słyszeć.
13756:  Będę dlatego też starał się rozwijać tę naszą formułę, bo jako rzekło się, moi drodzy, nie umknęło mi absolutnie, że te live'y przyciągają Was tak dużo, w tak dużej liczbie i dlatego też będziemy rozwijać ten format.
13770:  Czy mam jakieś przemyślenia na temat antynatalizmu?
13772:  Mnie te kwestie interesują, kupiłem nawet książkę na ten temat, ale jest strasznie wymagająca i jeszcze nie dam jej rady przeczytać.
13777:  Ja osobiście mam takie poglądy, natomiast zaznaczam zawsze, że one są moje i nie zrzutuję na innych nimi w żadnym wypadku i w żadnym wymiarze.
13786:  Ale rozumiem to stanowisko, uważam tylko, że niepotrzebnie robi się z tego agitację jakąś, bo poglądy jak poglądy, każdy ma jakieś.
13793:  I myślę, że można na najróżniejsze sposoby to stanowisko uzasadniać.
13797:  Mnie jest najbliższe stanowisko ekologiczne i ekonomiczne jednocześnie.
13801:  To znaczy uważam po prostu, że dzisiaj bardzo dużo młodych ludzi odczuwa, że w ogóle perspektywa jakiegokolwiek potomstwa jest nieprawdopodobnie odległa właśnie ze względu na sytuację ekonomiczną, jaka jest.
13812:  Generalnie rzecz biorąc jest średnio z bezpieczeństwem ekonomicznym.
13815:  Wszystkie badania kiedykolwiek, jakie były robione przez socjologów na ten temat, pokazują, że w momencie, w którym jest jakiś trudniejszy czas ekonomicznie, no to spada wskaźnik urodzeń, no bo zwłaszcza w krajach wysoko rozwiniętych.
13829:  Poglądy i opinie jak dupa, każdy ma swoje, a przyród nie tak, moi drodzy.
13834:  Dlatego bardzo nie lubię, szczerze powiedziawszy, właśnie, i to kiedyś się nawet spotkałem z tym, jak graliśmy w Red Dead Redemption 2, właśnie tak rzuciłem, że mam pogląd antenatalistyczny i ktoś mi powiedział, nie no, to jest
13844:  Dlaczego?
13845:  To co ty o moim dziecku myślisz?
13846:  Mówię, daj spokój, to moje tylko, ja ci ich nie narzucam.
13851:  A bardzo dużo ludzi myśli, że jeżeli ktoś ma jakiś światopogląd, to automatycznie będzie go narzucał.
13856:  Ja znowu szukam wzorców tego rozumowania w szkolnictwie, bo gdzieś się nauczyliśmy, że są poglądy dobre i są poglądy złe.
13862:  I poglądy dobre to są oczywiście te, jak się śmiałem w ostatnim odcinku, praworządnego, dobrego Paladyna, który następnie nie narzuca innym.
13869:  Okropność.
13871:  Nasza szkoła dostała tyle skarg, pisze mi, od pewnych rodziców, że burmistrz jak przychodzi na jakieś akademie, to udaje, że jest zadowolony, a pewnie w rzeczywistości nam uczniom współczuje.
13878:  Ja wolałbym, żeby ten burmistrz zareagował i na przykład wymienił skład szkoły albo porozmawiał z dyrektorem i obciął dotację i wywarł jakąś presję, prawda?
13887:  Cokolwiek zrobił, żeby się jednak wywarła jakaś zmiana, bo bez tego to dajcie spokój.
13895:  Przez Ciebie siedzi mi w głowie.
13897:  Piekło to inni, Gajma napisze.
13898:  Helena, bardzo dobre opowiadanie swoją drogą.
13900:  Czytaliśmy je kiedyś.
13901:  A, przy okazji, jak będzie ten nowy format, to wróci, moi drodzy, czytanie na większą skalę.
13905:  Będziemy sobie brać jakieś fragmenty rzeczy właśnie, zwłaszcza jeżeli będziemy je mieć pod ręką i będziemy je czytać.
13910:  I też do tego jest zamawiany nowy mikrofon, który będzie mikrofonem
13915:  lektorskim.
13916:  Planuję coś takiego, żeby miał lepsze proximity efekt i był troszeczkę obniżony tonalnie.
13921:  Zobaczymy, czy będzie też odpowiedni do innych materiałów, to wtedy będę go wykorzystywał na kanale generalnie.
13928:  Jako nerwicyzm, pisze Ivan Drago, też się z pewną fascynacją
13932:  Oddaję o obgryzaniu paznokci.
13934:  Przestałem kiedyś na dwa miesiące, a jak dziewczyna mi się podobała wlicą, powiedziała mi, że mam brzydkie.
13938:  Każda motywacja jest dobra.
13939:  Ale wiecie, ja zawsze patrzę na źródło problemu, a nie na symptom czy na objaw i myślę, że powinniśmy zawsze to robić.
13946:  Jeżeli jest coś robione odstresowo, to trzeba robić wszystko, żeby ten stres redukować, ale hej, mówi to wam ktoś, kto się stresuje chronicznie od lat i radzi sobie i tak dobrze z tym, ale wciąż nie najlepiej.
