🔴 Kij bez kierunku nie będzie drogowskazem | LIVE #27
🔗 https://www.youtube.com/watch?v=N8q4yU142oY

81:  Dzięki za uwagę!
11056:  Ja wiedziałem, że ja zasnę po moim szkoleniu, ja byłem tego absolutnie i w stu procentach pewien, w związku z tym wolałem wyjść do kina, no bo wyjście do kina sprawiło, że przynajmniej nie spałem po drodze, no a potem się okazało, że obejrzałem rewelacyjnie filmik, no i nawiasem mówiąc, chłopi właśnie, więc wiecie,
11074:  Nieoczekiwana rzecz, a w domu zostawszy prawdopodobnie bym oglądał jakiś serial, albo jeszcze gorszy przypadek, siedział przed Netflixem i zastanawiał się, jaki serial obejrzeć.
11085:  Bo tutaj jeszcze jest często ta pułapka, w którą wpadamy, jak chcemy odpocząć.
11088:  I chcemy odpocząć zaraz i na szybko.
11090:  To znaczy, przeklikujemy się przez tego Netflixa i dziele z półtorej godziny, a ja dopiero szukam serialu.
11098:  A tymczasem my chcemy dobrać sobie ten serial, prawda?
11101:  Albo dobrać ten film pod nasze upodobania.
11103:  Więc kolejne tipy.
11105:  Trenujcie algorytm Netflixa.
11106:  Miejcie sobie dwa konta.
11108:  W jednym sobie obczajajcie nowe rzeczy, a w drugim oglądajcie to, co was mega interesuje, bo te tam lajki i tak dalej to nie działa niestety za bardzo na algorytm.
11115:  Dwa.
11116:  Rozplanujcie sobie też oglądanie, jak oglądacie dużo YouTubów, paru recenzentów, którzy za was odwalą tę robotę i oddzielą ziarna od plewy.
11126:  No i wreszcie ostatnia rzecz, zadbajcie o atmosferę wokół siebie, jakaś świeczucha zapachowa, jakiś pledzik, teraz jest zima, więc dobrze, pyszna herbatka, jakaś czarna, bo teraz jest dobrze z gorzką pomarańczą, o i popijacie to sobie, ja mam inną teraz.
11144:  Jaśminowo, bo ta jeszcze zaparzona na uczelni.
11146:  Ja naprawdę do was przyszedłem prosto ze szkolenia, więc na uczelni mam swój zapas prywatnej herbatki jaśminowej.
11152:  W szafce, na której jest napisane, mam cudowną społeczność na Wydziale Humanistycznym Angielskim, więc tam jest taki humorystyczny napis, kubki i przedmioty o wartości sentymentalnej nie ruszać.
11165:  Więc ja tam mam swoją herbatkę zestaszowaną razem z kubkiem z jamnikiem, żeby wszyscy wiedzieli, że on jest mój.
11170:  Więc to jest, moi drodzy, rezerwowa herbata jaśminowa z uczelni.
11174:  która już jest prawie zimna.
11176:  Ale dobrze.
11177:  Przynajmniej jest z herbatą.
11179:  Dlatego zadbanie o tą przestrzeń wokół nas jest fajne.
11182:  Też nie ukrywam, moi drodzy, że... Jasne, tę ścianę projektowałem też z myślą o tym, żeby był fajny kard na YouTubach, oczywiście, ale ona ma też drugą funkcję.
11190:  Ja sobie tutaj siedzę na pufie, czytam, mam pledzik, teraz jeszcze za głową mam jamnika, którego dostałem gigantycznego od studentów, więc jest mi dobrze.
11199:  Jeszcze potrzebuję tylko fajnej lampki i już będę mieć idealne miejsce do czytania, więc miejsce, które sobie wybierzecie, nieważne czy to będzie jakiś wasz ulubiony fotel, ale niech to nie będzie miejsce na przykład do spania, możecie sobie nawet zbudować tak coś i to już będzie sprzyjało odpoczynkowi.
11213:  Protip, który mam z jednej z najlepszych imprez, na których byłem kiedyś, mianowicie zrobiliśmy sobie sesję oglądania wszystkiego, co Gwiezdno Wojenne, oczywiście wyjąwszy nową trylogię Disneya, bo ona jest niekanoniczna i nie istnieje, i zbudowaliśmy sobie namiot w domu.
11226:  też tak można, tak?
11228:  I było super.
11229:  Mimo, że namiot w domu brzmi w szalony sposób, to jednak, no, było to aż tak szalone, że człowiekowi aż się chciało później wypoczywać.
11238:  Krzysztof, czy myślałeś nad posiadaniem żywego jamnika?
11241:  Tak by chodził za tobą, no, czy on by wszędzie za mną chodził, Kasjan, pod warunkiem, że miałbym dość statecznie dużo pożywienia.
11246:  I na dowód zaraz zobaczymy film na kanale Lulu & Friends, ponieważ nie odpuszczę wam tego, a jest akurat o zdobywaniu pożywienia i jest ważny dla tego.
11254:  Więc niestety pies nie współgra z moim trybem życia, a egoizm by nakazywał, tak chce Jamnika.
11261:  Natomiast szacunek i miłość do zwierząt nakazuje myśl o kondycji psychicznej zwierzaka, który jest przyzwyczajony do tego, że na przykład ma stałą porę karmienia i jak nie ma stałej pory karmienia, to mu się wichruje głowa, a ja nie jestem człowiekiem, który byłby w stanie zadbać o stałe pory karmienia dla zwierzaka, już nie mówiąc o wychodzeniu na zewnątrz.
11278:  Musiałbym przyuczyć Jamnika do tego, żeby się załatwiał do kuwety.
11281:  A jamnik wystarczająco już satyrycznie wygląda, nie trzeba mu jeszcze dawać kuwety, prawda?
11287:  No więc właśnie, na chwili jeszcze pisze, że poza tym siłownia, strzelnica, jazdy z gokartami, bardzo dobrze, absolutnie propsuje czasy dobrać
11299:  wysiłek fizyczny do naszych upodobań i możliwości, zwłaszcza, że pamiętajmy, że jesteśmy tresowani pod kątem jedynego słusznego wysiłku fizycznego, jaki istnieje, to znaczy gier sportowych, no więc jeżeli ktoś takich nie lubi, no to ma przerąbane.
11314:  Ze sklepu Five O'Clock pisze Grimczak, zniknęła Five O'Clock, no proszę, zniknęła New York, ty jak żyć?
11320:  Ja mam jeszcze dwa kilo zapasów, więc...
11323:  Więc jeżeli zniknęła, to dla was, ja mam zapas, przynajmniej... Ile, ile mi wystarczy?
11329:  Dwa kilo herbaty.
11330:  Na jakieś półtora miesiąca będzie.
11332:  Max.
11334:  Pokaż pejzaż od Dominiki.
11337:  Proszę, proszę, jakieś tajemnicze rzeczy, wiecie.
11343:  Może po prostu.
11345:  To są rzeczy tajemnicze.
11348:  Moi drodzy, więc jeżeli chodzi o pejzaż zrobiony przez Dominikę Jamnikotwórczynię-Klimczak, czy ja mogę, czy ja mogę uzyskać fokus na tym?
11356:  Nie ma szans, żebym uzyskał fokus.
11359:  Muszę zrobić zoom cyfrowy.
11362:  On się nie będzie, aparat się nie będzie na tym fokusował z tego względu, że, z tego względu, że to jest szyba.
11369:  Więc pejzaż, jak widzicie, zrobiony przez Dominikę Jamnikotwórczynię-Klimczak jest pejzażem gigantycznym.
11375:  Nic na to nie poradzimy.
11376:  Niestety wiem, że może zacinać.
11378:  Bardzo was za to przepraszam.
11379:  Mam nadzieję, że mi się uda do przyszłego Q&A na pewno, a może do przyszłego tygodnia uporać z internetami.
11386:  Dramat absolutny.
11388:  Zresztą mówisz, że za duży algorytm YouTube'a nie nadąża.
11390:  To jest możliwe.
11391:  Paweł Nazimek prosi o radę.
11392:  Jutro idę rozmawiać z promotorem, pracuję i studiuję na Uniwersytecie Śląskim.
11395:  Mam możliwość i propozycję zrobienia doktoratu i chcę się związać z uczelnią.
11399:  Jeżeli chcesz rady, jeżeli chodzi o doktorat, moja ale jest następująca.
11403:  Jeżeli masz w sobie motywację, to pamiętaj tylko, że to jest trudne, niewiele osób nam w tym pomaga i musisz mieć w sobie wystarczająco dużo determinacji i żaru, żeby podtrzymywać go samodzielnie.
11415:  Akurat Uniwersytet Śląski moim zdaniem, na tyle na ile znam, Wydział Humanistyczny na Uniwersytecie Śląskim jest pozytywnym miejscem, ale wiadomo, że zawsze znajdzie się jakaś czarna owca i nie należy się po prostu tym zrażać.
11426:  Ja ostatecznie zostałem w nauce, mimo że miałem warunki niesprzyjające.
11430:  Jedyne, co mogę powiedzieć w takim razie, to to, żeby się nie poddawać, ale równocześnie dbać o to, żeby był dorobek, bo będą cię bardzo rozliczać na doktoracie, jak i wszystkich teraz są przepisy, wedle których trzeba po dwóch latach doktoratu zdać jakiś dorobek.
11443:  Musisz mieć albo artykuł gdzieś zgłoszony,
11446:  Najlepiej opublikowane jakieś konferencje, bo po prostu jest taki, nie chcę tego nazwać sprawdzianem, checkpoint.
11453:  Sprawdzają, czy robiłeś coś przez ostatnie dwa lata, jeśli nie, to możesz niestety być usunięty ze szkoły doktorskiej.
11458:  Takie przynajmniej by wprowadzane przepisy, różne uczelnie w różny sposób sobie z tym radzą.
11464:  Coraz częściej słyszę, pisze Szymon Alewajko, że od kilku lat nie ma w Polsce polskiego debiutanta w fantasy.
11468:  Nieprawda, absolutnie.
11470:  Co i róż są debiutanci, inaczej, moi drodzy, nie byłoby nowych w ogóle nazwisk i właśnie w takich inicjatywach, jak wspomniane przez nas fantazmaty.
11476:  Sporo osób debiutuje, więc myślę, że osoby, które twierdzą, że debiutantów polskich nie ma, po prostu nie czytają na bieżąco rzeczy.
11482:  Mushoku Tensei nie oglądałem niestety.
11487:  A Paweł jeszcze dodaje, że chce jeszcze rozwijać swoją niejednoosobową działalność gospodarczą niezależnie od doktoratu i jest to możliwe?
11493:  Tak, jest to możliwe.
11494:  Tylko to jest ciężka praca, przestrzegam cię przed tym, no bo ciągniesz wtedy dwa etaty de facto.
11499:  O doktoracie teraz nie należy myśleć jako o studiach doktoranckich, tylko po prostu jako o etacie naukowym.
11505:  Jedyna wada psów jest taka, że psy za szybko umierają.
11509:  Dominiko, pokazałem ludziom pejzaż od ciebie, ale moi drodzy, jeżeli możecie wysłać jamniki dla Dominiki na tym tnącym się live'ie, za co niezmiennie przepraszam, to uczyńcie to.
11519:  Czy słyszałeś, że Pixar robi animację remake Harry'ego Pottera?
11523:  Pixar?
11523:  Nie słyszałem.
11524:  Słyszałem, że HBO będzie chciało robić serial, ale nie uważam, żeby ani jedno, ani drugie było jakoś mega konieczne, ponieważ ta franczyza potrzebuje raczej świeżego powiewu niż odgrzewania starych kotletów.
11539:  Dominik na live'ie odnosi się właśnie do Ciebie, pisze, Ryszard Kowalak, Morze Klocków, mówi, że nie jest ekspertem od tego, jak pilnować dzieci na przerwie, ale Krzysztof wie.
11546:  To ja Wam mogę powiedzieć o jednej rzeczy, jeżeli chodzi o przerwę.
11549:  Pamiętam swoje praktyki pedagogiczne w szkole podstawowej.
11552:  Jak wiadomo, wedle różnych mądrych głów w internecie, ja nie miałem nigdy żadnej praktyki nauczycielskiej, więc here you have it.
11559:  Więc byłem w szkole podstawowej, to była szkoła podstała 34 w Krakowie.
11564:  Ta sama, którą kończyłem swoją drogą i podszedł do mnie taki, wiecie, typowy, klasowy, etatowy skarżypyta, jak miałem akurat dyżur na przerwie i pilnowałem ludzi.
11575:  No więc jak podszedł do mnie, powiedział mi coś w rodzaju, a przepada, bo Bartek, Bartek rozrabia.
11583:  Ja, szczerze powiedziawszy, niewiele myśląc, bo ja strasznie nie lubię skarżenia, spojrzałem tak na niego, tylko powiedziałem, nie dziwi mnie to i poszedłem dalej.
11591:  Więc mam wrażenie, że Dominik może mieć bardzo wygórowane mniemanie o moich zdolnościach pedagogicznych względem pilnowania dziatwy na przerwach, ale tak to wyglądało.
11605:  Niestety.
11607:  Natomiast mówiąc serio zupełnie, jeżeli chodzi o trudność pracy nauczyciela podstawówki, sprawa jest następująca.
11614:  Mianowicie do nauczania wczesnoszkolnego są kierowani ludzie po studiach, które niby są specjalistyczne, ale prawda jest taka, że nie mają domyślnie wyższych kwalifikacji od np.
11626:  ludzi, którzy pracują ze studentami.
11628:  A wiecie co?
11628:  Praktycznie powinni mieć.
11631:  Bo jeżeli by podejść do tego na poważnie, to właśnie ten okres jest tym, gdzie możecie strasznie dużo zepsuć.
11638:  Jeżeli nie wiecie, jak się do tego zabrać.
11640:  Możecie właśnie sprawić, że ktoś będzie już całe życie tym klasowym rozrabiaką, a ktoś inny będzie całe życie postrzegany jako kujon.
11647:  A jeżeli dobrze poprowadzicie całą grupę, to możecie doprowadzić do tego, że takie podziały w ogóle nie nastaną.
11653:  I skąd to wiem, bo są ludzie tacy, którzy wyszli ze szkół, a jednak nie mają w sobie tego rodzaju wspomnień.
11660:  Więc to jest moja rada, żeby, niestety, przemyśleć to, w jaki sposób w tym momencie funkcjonuje nauczanie na kierunkach pedagogicznych i kierować do nauczania wczesnoszkolnego najlepszych ekspertów.
11671:  Pogadanko o Etacon Titans na bez schematu.
11674:  Podrzucę to Dominiku Filipowi, bo to jest bardzo dobry temat.
11678:  Tak czułam, żeby odpalić stream, pisze Olcik.
11680:  Dziękuję ci serdecznie za trybut jeszcze raz.
11683:  Dlaczego kurs BHP na AGU każdy musi zrobić, a nie wysyłają na maila?
11691:  Dobrze, że w ogóle ten kurs jest do zrobienia zdalnie.
11693:  Kursy BHP są dlatego, że przepisy polskiego prawa mówią o tym, że ludzie muszą znać to.
11700:  To w zasadzie tyle.
11701:  Inna rzecz, że można byłoby to zrobić w o wiele bardziej praktyczny sposób, jak zawsze.
11706:  Więc ja jestem za tym, żeby to ćwiczyć w sposób sensowny, a nie tylko odpytywać z teorii.
11710:  Każdy z nas musiał odbyć tego rodzaju kurs i zaznaczać odpowiedzi takie, jakie mu się nasuwają.
11715:  Też uważam, że jest to zrobione tak zupełnie tak na zasadzie checklisty, a tymczasem powinno być to uświadomione i przeżyte, bo tylko taka wiedza się najlepiej trzyma naszej głowy.
11728:  Założyłem ogródek, pisze Kaladria, żeby zmusić się do wysiłku fizycznego.
11731:  Proszę bardzo, teraz chodzę zakupywać stres.
11733:  Wracam wykończona fizycznie, ale przeszczęśliwa, że coś zrobiłam.
11736:  I to jest, moi drodzy, też rada, pod którą mógłbym się podpisać.
11739:  Dla mnie czymś takim był fortepian.
11741:  Jak wracałem do domu po szkole, zwłaszcza w cięższym dniu, to potrafiłem godzinami napieprzać w klawisze i było absolutnie przecudownie.
11749:  Deja vu Krzysztofa Matlik się zepsuł.
11752:  Tak może być, moi drodzy.
11753:  Tak może być.
11755:  Stream tnie Krzysztof Bieńkowski na najniższej jakości z tego względu, że UPC mnie oszukuje.
11760:  Nie lubię UPC.
11762:  O, nie polecam UPC i nie polecam playa.
11764:  To jest kanał, na którym będziecie słyszeć zawsze antyreklamy.
11767:  Uwielbiam to.
11768:  Co to za herbatka New York Tea?
11769:  Najlepsza jest z biało czekoladą i z truskawkami.
11774:  A jest zielona.
11779:  Jak mieć więcej czasu i energii?
11780:  Więcej czasu, Pawełek, ci nie powiem, jak mieć.
11782:  Więcej energii, odpoczynek.
11785:  Praktykuję przez nawet najgorsze lata swojego życia 8 do 9 godzin snu.
11791:  A dla mnie optimum to jest 10.
11793:  Nie twierdzę, że tak należy żyć, ponieważ ja nie jestem od tego, żeby wyznaczać wam wzorce życia.
11798:  Natomiast twierdzę, że każdy powinien na swój własny rachunek stwierdzić, ile potrzebuje snu.
11804:  Ja potrzebuję od 9 do 10 godzin, żeby być wypoczętym.
11808:  I tak spałem tyle wtedy, kiedy pracowałem, a był taki moment praktycznie na trzech etatach, jeżeli liczymy jako etat studia doktoranckie, a to praktycznie był etat.
11819:  I dało się, i jeszcze dało się grać po drodze w gry, więc tak oczywiście było to skomplikowane, to znaczy odbywało się to pewnym kosztem, w moim przypadku to był koszt życia prywatnego i rodzinnego.
11830:  Ale dało się.
11831:  Na pewno nigdy bym nie chciał ponosić kosztów po stronie zdrowotnej i zwłaszcza po stronie snu, bo jeżeli ja miałem takie problemy zdrowotne, podepresyjne, jakie miałem, mimo takiego snu, to nie chcę myśleć, co byłoby, gdybym jeszcze miał deficyty snu.
11852:  Codzification pyta, rozumiem, że przy wymyślaniu świata na nowo nie warto wymyślać liścia na nowo, to jest zdanie Stolkina bardzo piękne, czyż da się wymyślić nowy liść w znaczeniu, po cóż masz wymyślać nowy liść, nową ekologię, nowy biotop itd., skoro możesz po prostu w listowie umieścić elfy, dopowiem?
11869:  A może jednak koncepcja życia oparta na czymś innym niż wodzie byłaby mega interesująca.
11873:  No, kadzufikation z tego założenia wychodzi przecież nijaki Jacek Dukaj.
11878:  Co ja mogę pokazać wam Jacka Dukaja?
11879:  Pokażę obóz biuro opowiadań w kraju niewiernych, bo nigdy go nie pokazywałem, a czemu by nie?
11884:  Czy tutaj akurat jest w kraju niewiernych katedra?
11886:  Wydaje mi się oczywiście, że tutaj jest chyba katedra, tak mi się przynajmniej wydaje, ale przede wszystkim jest tutaj świetne opowiadanie ruch generała, od której się zaczyna, ale oczywiście focus w moim Sony nie działa.
