🔴 Ćwiczę pamięć, by umieć zapominać | LIVE #6
🔗 https://www.youtube.com/watch?v=SivTj36l0BQ

8:  Dziękuje za uwagę.
14200:  I dostałem za to ocenę niedostateczną.
14203:  I pomyślałem, że coś jest bardzo nie halo.
14205:  I nauczycielka na mnie nakrzyczała.
14207:  A to było nauczanie początkowe, więc wiecie...
14210:  edgy.
14212:  I potem jest tak, że rodzice mnie uświadamiali cały czas, że słuchaj, musisz przez to przejść, to jest chory system, jest spaczony, jest kretyński.
14219:  Mama też mi podrzucała rzeczy do trollowania tego systemu wiele razy, zwłaszcza na matematyce.
14225:  Kiedyś też
14226:  Wiele razy nawet była w szkole i robiła awanturę.
14228:  To było m.in.
14229:  wtedy, kiedy dostałem ocenę niedostateczną za użycie proporcji, której sama mnie nauczyła.
14233:  Moja matka wtedy, jak nikt wbiła na uczelnię i powiedziała, że jako profesor na uczelni wyższej z nauk technicznych, a zdaje się pani nim nie jest, powiedziała to do matematyczki.
14243:  Ośmiela mi się zauważyć, że chyba ja mam jeszcze kompetencje w sprawie tego, co mój syn ma umieć z matematyki niż pani.
14249:  O, moja mama potrafi pocisnąć w takich sytuacjach.
14252:  Jak ja byłem wtedy zadowolony.
14254:  No i oczywiście skończyło się to tym, że babka się potem wyżywała, ale wiadomo, zawsze tak jest.
14259:  Natomiast wsparcie rodziców sprawiło, że to wcześniej widziałem.
14264:  To muszę powiedzieć, to nie tak, że ja miałem eurekę, ale pamiętam ten moment z tym przepisywaniem druku.
14270:  To było taki eye-opener trochę.
14275:  jak wyzbyć się potężnej niechęci do konsumowania kultury wywołanej ciągłą presją.
14279:  Obejrzyj to, doktor, przestań z nim mówić, bo to klasyk.
14284:  Przestań słuchać takich ludzi, którzy mówią, że coś jest klasykiem, że to trzeba, że to jest wymagane, to jest gatekeeping, nie?
14289:  Czyli...
14291:  Stróżowanie przy bramach do fandomu, fani czasem tak mają, trzeba to zrozumieć, ktoś jest zaangażowany, wkręcony przez 10 lat, czasem przez 5, 30, wszystko jedno i ma takie poczucie, że dobra, dobra, to teraz ty musisz wszystko to nadrobić.
14303:  Nie, nie, spokojnie.
14305:  Pamiętam te dyskusje przy Władcy Pierścieni, ludzie mówili, że nie, no trzeba od książki zacząć.
14309:  Nie, nie, można zacząć od Battle for Middle-earth albo Middle-earth Shadow of Mordor, nie ma problemu.
14315:  Można zacząć od filmu, może nawet kiedyś będzie można zacząć od serialu Diabli wiedzą.
14322:  Lost Ark nie słyszałem, Rayleigh, nie słyszałem.
14324:  Stosunek do religii jako takiej nie, mogę powiedzieć, jeżeli chodzi o przedmiot tylko, że jestem zwolennikiem tego, żeby została zlikwidowana.
14334:  Jak wielkim błogosławieństwem jest moja niepamięć?
14336:  Bardzo dużym.
14338:  Jedyny problem jest taki, że czasem niestety nie wyrzucam z pamięci tego, co bym bardzo chciał wyrzucić.
14343:  Jak czuć się pewniej ze swoją twórczości?
14344:  Istnieje sposób na pokazywanie swoich prac bez uczucia przechwalania się czy fałszywego narcyzmu?
14348:  Spróbuj w holistycznej twórczości na przykład i próbuj.
14352:  Nic ci nie stanie.
14354:  Nigdy to nie jest przechwalanie się.
14355:  W ogóle porzućcie taką myśl.
14357:  To nie jest przechwalanie się.
14358:  To jest gromadzenie portfolio.
14361:  Założyć sobie bihansa.
14362:  Jak piszecie teksty naukowe, założyć sobie research gate.
14365:  Jak piszecie teksty w ogóle, to załóżcie z pyłu odpada i tak dalej.
14369:  Dokumentujcie swoją twórczość w sieci, bo to ona jest.
14376:  Battle for Mid-Left, ulubiona strategia Evernote.
14378:  Wbijanie Gandalfem i rzucanie tego cudownego zaklęcia, który rozbijał wszystkich orków.
14383:  Wspaniałe, wspaniałe absolutnie.
14387:  Uwielbiam mamę Mai.
14389:  Jamniki dla mojej mamy, pokażę jej później, będzie zadowolona.
14394:  Mnie też strasznie denerwuje, że nie można się wypowiedzieć na jakiś temat w jakiś rozbudowany sposób.
14400:  Zwłaszcza, że często wtedy ludzie mówią, nie filozofuj, tak?
14403:  Albo zawsze się musisz kłócić, zawsze musisz mieć swoje zdanie, zawsze musisz i tak dalej, i tak dalej.
14410:  Nie!
14411:  Też często to słyszysz, o, zawsze musisz być taki negatywny.
14414:  No tak mam, tak?
14416:  I ktoś, kogoś to może zainspirować.
14417:  Ja na przykład się cieszę, że moje upuszczanie żółci, które uprawiam kreatywnie na tym kanale, ludzi inspiruje do czegoś, albo pokazuje im, że człowiek, który całe życie nie miał żadnych problemów, jednak też ocenia ten system źle, więc może nie jest dlatego tak, że ja się czuję źle w tym systemie, ponieważ mam złe oceny, albo nie wiem, zrezygnowałem ze studiów po dwóch latach, tylko może faktycznie jest coś nie taki.
14437:  I w ten sposób budujemy taką społeczną świadomość, która jest wymagana do tego, żeby cokolwiek zmieniać.
14442:  Nic nie zostanie zmienione w tym kraju, jeżeli nie będzie społecznej świadomości.
14448:  Tak więc, gaszenie przez mamy nauczycieli, tak, to jest piękna sprawa, absolutnie.
14452:  Jak chcą dać coś rodzice tutaj, to wiedzcie, że jest to doceniane.
14458:  Jaki temat chciałbym poruszyć w serii dla każdego, kto coś przeszkadzał?
14460:  Nikt nie wie.
14460:  Teraz na pewno będę chciał powiedzieć o ocenianiu, bo jestem bardzo nabuzowany na to, bo wiecie, jest sesja.
14464:  Jak jest sesja, to ja, jak zrobię ten potworny błąd i wejdę na fejsa, to widzę moich szanownych kolegów z innych uczelni, którzy się fleksują tym, ile uwalili ludzi,
14474:  albo podają różne swoje abstrakcyjne rzeczy.
14476:  Od roku piętnuję jedną historię babki, która dzwoniła po elektrowniach, żeby sprawdzić, czy faktycznie był blackout w jakiejś wiosce.
14482:  Trzeba być naprawdę strasznie prymitywnym człowiekiem, żeby coś takiego zrobić, nie mieć kompletnie zaufania do ludzi i być pedagogiem bez jakiegokolwiek kręgosłupa moralnego.
14493:  Dramat absolutny.
14495:  Dzięki za jamniki dla mamy.
14497:  Docenione trybutariusze, kochani.
14499:  Niespodzianka będzie dokładnie za minutę.
14503:  Nie filozofuj, zawsze mnie to wkurwiało.
14504:  Tak, bo filozofowanie to jest coś, co jest niestety postrzegane jako negatywne, dlatego że...
14511:  W Polsce naukowcy sojacy są, nie?
14513:  I to też powoduje to, że ludzie się czują wykluczeni, odtrąceni i reagują taką agresją, bardzo taką pierwotną, podstawową, że to jest taki jajo głowy, który mówi mi, jak mam żyć.
14523:  Albo dzieli włosem szwora i tak dalej, i tak dalej.
14528:  Najbardziej filozoficzna, ryjąca mania fantastyka?
14531:  John Crowley.
14533:  No, John Crowley chyba.
14535:  Małe, duże, jako fantazy, ale chyba bardziej Egipt.
14539:  To jest książka podzielona na domy tarota, a nie na rozdziały.
14543:  Tyle.
14544:  To jest niesamowite absolutnie.
14547:  Jeszcze raz nawiążę do szkoły.
14549:  Kończymy pytania, bo przechodzimy do segmentu, który dla Was przygotowałem.
14553:  Jak radzić sobie z otoczeniem, które reaguje agresją, gdy ośmiela się skrytykować szkołę, do której chodzi teraz moja siostra?
14559:  Myślę, że jeżeli ktoś reaguje agresją na argumenty, to oddalać się maksymalnie.
14565:  Szkoda...
14567:  Szkoda się nużać w toksynach, jak nie trzeba.
14568:  Chyba, że jest się Nurglem z Warhammera, to wtedy się nie ma innego wyjścia.
14579:  Dobra, All Tomorrow's do obejrzenia.
14581:  Niespodzianka już, krzyczą na mnie wszyscy.
14583:  Dobrze, dobrze, dobrze.
14587:  Moi drodzy.
14591:  Mówię wam bez przerwy o rzeczach ulotnych Nila Gaimana.
14594:  Bez przerwy.
14596:  Pomyślałem, że zamiast mówić wam bez przerwy o tym, żebyście przeczytali jakieś opowiadanie, przeczytam wam opowiadanie.
14604:  Przeczytam wam opowiadanie fantasy, które jest opowiadaniem łączącym ze sobą wszystkie gatunki.
14610:  bo z jednej strony jest to trochę horror, z drugiej strony jest to fantastyka, z trzeciej strony jest to fantastyka, która nie pasuje do definicji fantasy, a przede wszystkim jest to dla mnie najbardziej przejmująca wizja piekła, jaką znam.
14625:  Opowiadanie ma trzy strony, więc wiecie, spokojnie, ale robi wrażenie.
14631:  Dobra, pozwólcie, że sobie tak wygodniej usiądę i czytamy.
14640:  Będziecie mieli audiobook.
14643:  Tylko tak.
14644:  Do tego potrzebujemy zapętlić jedną... Tak, do tego potrzebujemy zapętlić bardzo konkretną muzykę.
14656:  I powinno być dobrze.
14660:  Czas jest tu płynny.
14661:  Oznajmił Demon.
14664:  Wiedział, że to demon od chwili, gdy go ujrzał.
14666:  Po prostu wiedział.
14668:  Tak jak wiedział, że to miejsce to piekło.
14671:  Żaden z nich nie mógł się znaleźć nigdzie indziej.
14674:  Pomieszczenie było długie.
14676:  Demon czekał na drugim końcu przy dymiącym żarniku.
14679:  Na szarych skalnych ścianach wisiały rzędy przedmiotów z rodzaju tych, którym zdecydowanie lepiej nie przyglądać się zbyt dokładnie.
14688:  Sufit był niski, podłoga osobliwie niematerialna.
14693:  Podejdź bliżej.
14694:  Polecił demon, a on posłuchał.
14696:  Demon był chudy jak szkielet i nagie jego ciało pokrywały głębokie blizny.
14700:  Wyglądało na to, że kiedyś w odległej przeszłości poddano go chłoście.
14705:  Miał uszu, a nie płci, a jego wargi były wąskie i astetyczne.
14710:  Oczy były oczami demona.
14714:  Widziały zbyt wiele, zapuściły się za daleko.
14717:  Pod ich spojrzeniem poczuł się mniej ważny niż mucha.
14720:  I co teraz?
14721:  spytał.
14722:  Teraz?
14724:  Odpowiedział demon głosem, w którym nie znać było smutku, ni zapału, jedynie upiorną, beznamiętną rezygnację.
14730:  Zostaniesz poddany torturom.
14734:  Jak długo?
14735:  Demon tylko pokręcił głową, nie odpowiedział.
14737:  Ruszył powoli wzdłuż ściany, przyglądając się najpierw jednemu wiszącemu tam instrumentowi, potem kolejnemu.
14743:  Na samym końcu przy zamkniętych drzwiach zatrzymał się przed Batem, kotem o dziewięciu ogonach zrobionych z postrzępionego drutu.
14750:  Demon zdjął go trójpalczastą dłonią i zawrócił, uniosąc z rewerencją wybrane narzędzie.
14756:  Wsunął ostre druty w żar i przyglądał się nim, gdy zaczynały się rozgrzewać.
14761:  Żar za grzechy.
14763:  To nieludzkie.
14765:  Tak.
14766:  Koniuszki bata połyskiwały ciemnym oranżem.
14770:  Unosząc rękę, by wymierzyć pierwszy cios, demon powiedział.
14774:  Z czasem nawet tę chwilę będziesz wspominał z sentymentem.
14778:  Kłamiesz.
14779:  Nie, odparł demon.
14781:  Następny etap, wyjaśnił tuż przed tym, jak opuścił Paige, jest gorszy.
14786:  A potem rozrażone druty wylądowały strzaskiem i sykiem na plecach mężczyzny, rozdzierając kosztowne ubranie, paląc, szarpiąc i drąc skórę.
14794:  On zaś nie po raz ostatni w tym miejscu zaczął wrzeszczeć.
14799:  Na ścianach pokoju wisiało 211 narzędzi.
14803:  Z czasem miał zaznajomić się bliżej z każdym z nich.
14808:  Gdy w końcu poznana została dogłębnie zgniatarka ciała, została wyczyszczona i trafiła z powrotem na ścianę, na miejsce 211 rozchydził polanione wargi.
14820:  I co teraz?
14823:  Wydyszał.
14824:  Teraz, rzekł demon, zacznie się prawdziwy ból.
14829:  I rzeczywiście, wszystko co kiedykolwiek zrobił, mimo że robić tego nie powinien był, każde kłamstwo, które powiedział, samemu sobie bądź innym, każdy drobny ból i wszystkie wielkie cierpienia, demon wyciągał teraz z niego to wszystko do ostatniego szczegółu, cal po calu.
14845:  Zdzierał kolejne zasłony niepamięci.
14850:  docierając w końcu do ukrytej za nimi prawdy.
14852:  To bolało bardziej niż cokolwiek innego.
14855:  Powiedz mi, co zmyślałeś sobie, gdy wyszła?
14858:  Myślałem, że pękło mi serce.
14860:  Nieprawda, odpowiedział bez cienia nienawiści demon.
14864:  Nie myślałeś.
14866:  Przyglądał się mu pozbawionymi wyrazu oczyma, aż w końcu on sam musiał odwrócić wzrok.
14874:  Pomyślałem, że teraz nigdy się nie dowie, że sypiałem z jej siostrą.
14878:  Demon rozbierał jego życie na części, fragment po fragmencie, sekunda po straszliwej sekundzie.
14885:  Być może trwało to sto lat, być może tysiąc.
14889:  W tym żarym pokoju mieli do dyspozycji cały czas tego świata i pod koniec zrozumiał, że demon miał rację, tortury fizyczne były łagodniejsze.
14897:  Aż w końcu się skończyło.
14900:  A gdy tylko się skończyło, zaczęło się od nowa.
14902:  Tyle, że tym razem dysponował wiedzą, której brakowało za pierwszym podejściem i wiedza ta w jakiś sposób sprawiła, że wszystko się pogorszyło.
14912:  Teraz, gdy mówił, nienawidził samego siebie, nie było już kłamstw, uników, miejsca na nic prócz bólu i gniewu.
14919:  Mówił.
14920:  Już nie płakał.
14921:  A gdy skończył, tysiąc lat później, modlił się, by demon znów podszedł do ściany i wyjął z niej nóż do obdzierania skóry lub gruszkę.
14928:  Jeszcze raz, powiedział demon.
14930:  Zaczął wrzeszczeć.
14932:  Wrzeszczał bardzo długo.
14934:  Jeszcze raz, powiedział demon.
14936:  Gdy skończył, jakby nic nie zostało powiedziane.
14939:  Przypominało to obieranie cebuli.
14941:  Tym razem przetrawiając swoje życie poznał naturę konsekwencji.
14944:  Dowiedział się, jakie skutki miało to, co robił.
14949:  na które wówczas pozostawał ślepy.
14951:  To, jak ranił świat.
14953:  Krzywdy, jakie wyrządził ludziom, których w ogóle nie znał, nigdy nie spotkał, nie poznał.
14958:  Była to najtrudniejsza z dotychczasowych lekcji.
14960:  Jeszcze raz.
14962:  powiedział demon tysiąc lat później.
14964:  Siedział w kucki na podłodze obok żalnika, kołysząc się łagodnie i z zamkniętymi oczyma opowiadał historię swojego życia.
14971:  Przeżywał wciąż na nowo, od narodzin do śmierci, niczego nie zmieniał, niczego nie pomijał, stawiał czoła wszystkiemu, otwierał swe serce.
14977:  Kiedy skończył, nadal siedział z zamkniętymi oczyma, czekając na głos, który powie jeszcze raz.
14983:  Niczego jednak nie usłyszał.
14985:  Rozwarł powieki.
14989:  Powoli wstał.
14990:  Był sam.
14992:  Po drugiej stronie pokoju ujrzał drzwi.
14995:  Na jego oczach otwarły się.
14997:  Do środka wszedł mężczyzna.
14998:  Jego twarz wykrzywiała groza, arogancja i duma.
15001:  Ubrany w kosztowny strój postąpił z wahaniem kilka kroków, po czym się zatrzymał.
15006:  Kiedy ujrzał tego mężczyznę, zrozumiał.
15010:  Czas jest tu płynny.
15011:  Poinformował nowego przybysza.
15016:  To był Nil Geiman.
15019:  Opowiadanie to inni ze zbioru rzeczy ulotne.
15027:  To jest przykład pętli narracyjnej jednej z moich ukochanych i zarazem, moi mili, chyba najgorsza wizja piekła, jaką kiedykolwiek w życiu przeczytałem.
15036:  I powiem wam, że...
15039:  Powiem wam, że to jest właśnie powód, dla którego kocham fantastykę.
15043:  I to jest powód, dla którego poszedłem na wydział polonistyki, na filologię, bo chciałem uczyć się, jak to czytać.
15053:  Naprawdę mega wam polecam Geimana.
15056:  To jest opowiadanie, które ten wariat napisał w samolocie, w notatniku.
15063:  I on o tym pisze we wstępie.
15065:  Cała książka składa się z różnych opowiadań, tak.
15067:  Są takie dwa zbiory opowiadań Nila Gajmana.
15069:  Rzeczy ulotne, a drugie to jest Dym i Lustra i jeszcze trzecie wyszło, Fragile Th- nie, Trigger Warnings, czyli drażliwe tematy.
15076:  Wszystkie zostały wydane przez Mac w tej serii, zresztą z pięknymi okładkami, nie wiem, czy widać, widać chyba, Darka Crayona, który jest jednym z lepszych polskich ilustratorów w tym momencie.
15085:  Możemy to robić na każdym nowinie, no pewnie, jeżeli wam się podoba.
15090:  No pewnie.
15091:  A co po tym, jak jesteś diabłem i odbębniłeś już swoje?
15093:  To jest dobre pytanie, to jest dobre pytanie.
15097:  Cieszę się, że się Wam podoba.
