🔴 Czemu w bezklasowym społeczeństwie robi się klasyfikację? | LIVE #22
🔗 https://www.youtube.com/watch?v=y8mS87EXGeg

1:  Cześć.
13192:  Mamy ładny kampus, który jest innowacyjny, ponieważ jest szklany, jest tam dużo plastiku i to bardzo ładnie wygląda, bo nowocześnie, jak z cyberpunka.
13202:  Nie mamy wprawdzie stołówki, ponieważ po co jedzenie na uczelni, ale są ładne, puste stale wykładowe, z dokładnie tymi samymi krzesłami,
13211:  co we wszystkich innych kampusach na wszystkich pseudonowoczesnych uczeniach w Polsce, choć do nas dostaniesz ten sam traktament.
13222:  Rozwala mnie to swoją drogą, że ludzie nazywają nowoczesną salę jakiś brzydki, plastikowy, bryłowaty budynek, w którym nie ma nic, co ja kojarzę z nowoczesnością.
13235:  Przeciętne open space w korporacji, przeciętnej korporacji, wygląda lepiej i zachęca do pracy bardziej.
13242:  Cambriana dziennie zaparcia od pięciu miesięcy, ameno, jamnire, tak jest.
13247:  Ile osób w ogóle na pracę związane ze studiami?
13249:  Mniejszość.
13249:  Ja na przykład nie mam.
13253:  Zawsze się śmieję, jak ludzie pytają mnie o wybory życiowe, że to jest bardzo proste, moi drodzy, musicie wpierw zdać maturę na 20%, potem zdać olimpiadę z polskiego, ale przegrać finalnie w Warszawie, dostać się na studia polonistyczne, przemęczyć się tam, stwierdzić, że się zrobi doktorat, jak już jest się polonistą, to przynajmniej jeśli ma ten doktorat, potem dostać się, to jest ważne, bardzo ważny punkt na rok, bezroborcia minimum,
13277:  I wtedy mieć przyjaciela, który zaproponuje wam, że jest otwarty w tym momencie konkurs na stanowisko badacza w GameDevie, a wspomniałem, jest ważna rzecz, musicie się zainteresować światotwórstwem.
13289:  No, potem musi wystąpić pandemia, minimum jakiś rok, wtedy musicie sobie kupić kamerę i zacząć YouTube'a, a w międzyczasie jeszcze dostajecie zupełnym przypadkiem angaż na uczelni technicznej z tego względu między innymi, że wcześniej założywszy fundację, robiliście tam konferencje o grach komputerowych.
13308:  Copy-paste, moi drodzy, copy-paste i będzie tak samo.
13317:  Ale kluczem była ta polonistyka, moi drodzy, absolutnie.
13321:  A tak zupełnie serio, co mi dała polonistyka?
13324:  Polonistka mi dała rozeznanie w zakresie tego, dlaczego w ogóle, dlaczego w Polsce wygląda kultura tak, jak wygląda.
13330:  Zrozumiałem to i mi to otworzyło oczy i przestałem się frustrować.
13333:  A po drugie, rzeczywiście dała mi konteksty różne, z których korzystam na bieżąco w pracy naukowej, głównie filozoficzne.
13340:  Więc gdybym miał podejmować ten wybór raz kolejny, prawdopodobnie wybrałbym Wydział Filozofii, bo przydałby mi się bardziej i może bym je oszczędził różnego rodzaju cringe'u, ale tak, tak, absolutnie nie jestem zdania takiego, że studia humanistyczne się nie mogą przydać.
13355:  Oczywiście, że się mogą przydać, to jest kwestia tego, co robicie niezależnie od tych studiów.
13361:  Jak wysłać?
13362:  Super wiadomość, zapytał dramatycznie Czokomiko.
13367:  Jeżeli wspierasz kanał, masz możliwość wysłania takiej zielonej wiadomości raz w miesiącu, jeśli mnie pamięć nie myli.
13373:  Jest coś takiego, a reszta niestety jest płatna, ale jak masz pytanie i zadajesz je w sposób widoczny, to ja zawsze postaram się je wyczytać, powiedział Krzysztof, to nie wyczytam 80% pytań, które tutaj były, ponieważ nie ma na to czasu.
13385:  Mały story, tam pisze Niega, dzisiaj nad ranem wracałem od znajomych trochę, bo przed trzeciej
13390:  To jest wieczorem.
13392:  Wczesnym.
13393:  Już mam otwierać drzwi na klatka, tutaj dzik metr ode mnie w ogródku.
13396:  Liczyłem na to, że to będzie jamnik.
13398:  Serce waliło mi przez następne pół godziny.
13399:  Mnie by też waliło, gdyby to był jamnik, moi drodzy.
13403:  Czemu branie pieniędzy za publikacje naukowe jest niemoralne?
13406:  Nie powiedziałem czegoś takiego.
13407:  Nie kwestionuję, ale potrzebuję wyjaśnienia.
13408:  Powiedziałem, że niemoralne jest branie pieniędzy na wydanie publikacji naukowej.
13414:  Moralne jest to, że piszesz publikację naukową i dostajesz za to pieniądze.
13417:  Od wydawnictwa.
13419:  a nie, że piszesz publikacje do wydawnictwa, które zarabia więcej niż Apple, Google i Amazon w proficie netto od polskiego podatnika i płacisz 2 tysiące dolarów, żeby opublikować tekst.
13431:  To jest niemoralne.
13432:  Zresztą skrót myślowy wynikał z tego, że robiłem na ten temat film o Sci-Hubie i tam pokazywałem wam konkretne źródło udowadniające, że Elsevier zarabia więcej niż Apple, jeżeli chodzi o zysk netto.
13447:  Białe ściany w salach, zepsute ławki, śmieszne krzesła z małymi stoliczkami.
13450:  To mnie dobija i nie jest komfortowe.
13452:  Uczelniany obraz tej innowacyjności.
13454:  Tak, absolutnie, no.
13458:  Czy miałem okazję czytać Made in Abyss?
13459:  Nie miałem, niestety.
13462:  Eee... Karolina pisze, że polonistyka nauczycielska na UJ jest spoks.
13465:  Dobrze to wiedzieć, dobrze to wiedzieć.
13467:  Ja ci powiem zupełnie szczerze, że moje problemy zaczęły się dopiero na doktoracie.
13470:  Ja byłem bardzo zadowolony na początku ze studiów, dopóki nie dotarliśmy do literatury po roku 89, gdzie strigerowało mnie strasznie.
13478:  Czy cieszę się już kazuchą?
13479:  Tak, udało się zdobyć kazuchę.
13482:  Nie, nie przesadzałem jakoś specjalnie, wystarczył mi C0.
13488:  Teraz zamierzam zdobyć Sangonomiya Kokomi, Sangonomiya Kokomi, Sangonomiya Kokomi, Sangonomiya Kokomi, Sangonomiya Kokomi, Sangonomiya Kokomi na pamiątkę mojego mówienia 300 razy Sangonomiya Kokomi podczas streamu charytatywnego.
13501:  Gdyby był to dziki jamnik, to byłbym bardziej zainteresowany, Rymek, absolutnie.
13505:  Wiktoria się chwali, że widziała uroczego jamnika.
13507:  Wszyscy widzicie jamniki, wyjąwszy mnie, dlatego ja mam jamniki, które są pluszowe albo włóczkowe.
13512:  Jedyna opcja.
13516:  Czy jeśli studia mają być dla wybranych?
13517:  Nie dla wybranych, dla ludzi, którzy chcą studiować, racja veli.
13520:  To najpierw trzeba poprawić poziom wcześniejszych szkół.
13522:  Tak, no to będzie siłą rzeczy konieczne.
13524:  Nie bez powodu, Kolecz Amerykański, przeciętny, ma o wiele lepszą ofertę dla uczniów niż przeciętne polskie liceum.
13531:  I to jest smutne, bo wiemy dobrze, że w Ameryce to naprawdę edukacja nie jest tą rzeczą, którą się powinniśmy inspirować przesadnie.
13540:  Publikowanie twórczości na stronach typu Wattpad.
13542:  Wiesz co, to jest dobre, Joel Shadow, jeżeli chcesz po prostu zyskać szybką opinię od jakiejś społeczności, to każda opcja jest dobra, nie chcę zrobić żadnego endorsement konkretnego serwisu, ale moim zdaniem dokładnie to samo możesz osiągnąć, jeżeli opublikujesz cokolwiek na jakimś fanpage'u albo Discordzie fandomowym.
13564:  Większość topowych czasopism STEM ma opłaty przynajmniej za open access.
13567:  Ja wiem, Monik, ale to jest właśnie niemoralne, ponieważ te wydawnictwa zarabiają za dużo.
13571:  A jeżeli chodzi o czasopisma open accessowe, to przypominam, że cały system jest oparty na darmowej i niewolniczej pracy naukowców, którzy za darmo recenzują swoje teksty.
13581:  Jaki jest jedyny wymóg tego, żeby jakiś artykuł został uznany za naukowy?
13586:  ma mieć recenzję naukowców.
13588:  Czyli my w tym momencie jesteśmy w stanie zapewnić sobie wszystkie rygory naukowości dokładnie za to samo, co w tej chwili robimy.
13597:  To znaczy dalej darmowo recenzować rzeczy.
13600:  A zatem potrzeba ogólnopolskiego repozytorium i ogólnoświatowego również tekstów naukowych, podzielonego na dziedziny.
13609:  Czasopisma to jest przeżytek.
13612:  Czasopisma wydawało się drukiem wtedy, kiedy nie było internetu.
13616:  Nie ma sensu coś takiego jak czasopismo.
13619:  Potrzebne są kategorie i artykuły.
13621:  Nic więcej.
13622:  I całą resztę robią za darmo ludzie, ci, którzy i tak robią za darmo to.
13626:  Żaden wydawca, redaktor czy ktokolwiek inny nie wykonuje żadnej pracy w tych czasopismach, za którą powinien dostawać jakiekolwiek pieniądze.
13633:  Ci ludzie mają nawet czelność wysyłać, zwłaszcza w STEMie, bo mam wgląd to, jak to tam wygląda z uwagi na zaangażowanie rodzinne, dostają formatkę do tekstu!
13642:  Widzicie, miało wkleić tekst w formatkę!
13644:  Bo nawet tego redaktor nie zrobi, suto opłacany w Elsevierach i innych.
13648:  Okropność!
13651:  Wojciechu, dzięki za wsparcie od 16 miesięcy.
13653:  Czy będzie jakiś szczegółowy ran doktoratu?
13655:  Będzie.
13655:  Jest to w planach.
13657:  Zwłaszcza, że często się to pojawia jako wątek.
13660:  Paweł Niazimek pisze, że pracuje na UŚ, byłaby możliwe zaprosić.
13663:  Pewnie ja na UŚ zawsze z przyjemnością wracam.
13665:  Dzięki ci też za wsparcie od 3 miesięcy.
13666:  Swoją drogą na Śląskim Festiwal Nauki teraz dostałem zaproszenie, bo ktoś mnie dobry dominował do jakiejś nagrody, za co bardzo serdecznie dziękuję przy okazji.
13677:  Dlatego, wiecie, no potępianie w czambu
13688:  nauczania zdalnego, izolacji i tak dalej, jest trochę krótkowzroczne, bo zawsze się może zdarzyć tak, że po prostu takie okoliczności stworzą nam szansę do zrobienia czegoś, co jest interesujące, ciekawe.
13700:  Dla mnie przy wszystkich strasznych rzeczach związanych z COVID-em paru moich znajomych zmarło, paru dziesięciu zachorowało bardzo ciężko, paruset zachorowało ciężko.
13711:  I to z całego świata.
13712:  I mimo to wciąż widzę w tym
13717:  Okazję, która była i została zmarnowana do największego eksperymentu socjologicznego ever na populacji ludzkiej, jakim było sprawdzenie, czy jesteśmy w stanie pracować zdalnie.
13726:  I odpowiedź na to pytanie brzmi tak.
13728:  Ekonomia nie upadła, gospodarka nie została nadwątlona, jak zresztą pięknie powiedział Janek Śpiewak,
13735:  Biznes polski dostał więcej hajsu niż jakikolwiek program społeczny pochłonął typu 500+, bardzo fajna analogia w ramach tarczy i dobrze wiemy, że nie wszyscy wydali to na rozwój firmy, prawda?
13751:  I jakimś cudem świat żyje, istnieje, funkcjonuje, mimo że to było naprawdę ciężkie i zostało wymuszone.
13757:  Więc jeżeli by przechodzić na proces pracy zdalnej stopniowo, adaptacyjnie, a nie nagle, to bardzo możliwe, że nie byłoby w ogóle takich problemów, o jakich mówili wszyscy, zanim doszło do COVID-u.
13771:  Bo ja słyszałem na przykład, że nie mogę zgłosić referatu na konferencję zagraniczną,
13776:  Bo się nie da.
13777:  Ja nie usłyszałem.
13778:  Nie, nie możesz, bo takie są nasze standardy.
13780:  Nie, nie możesz, bo jesteś z Polski, jesteś biedakiem z Polski, więc wypierdalaj.
13786:  Swoją drogą, to kiedyś mi powiedziano w bardziej białych rękawiczkach, to znaczy w Oxfordzie zostałem zaliczony do kategorii Africa, third world countries and third world countries.
13796:  Tak było w...
13797:  At Oxford we take care No, tak Bardzo to było miłe doświadczenie Więc nie, we wszystkich tych przypadkach nie Słyszałem Nie da się Nie było nawet wymyślonego argumentu No więc teraz wiemy, że się da I to nam dała pandemia COVID-u Wiemy, że się da, wiemy, że zostało to zrobione źle Teraz trzeba to zrobić lepiej I teraz przynajmniej nikt nam nie może powiedzieć, że się nie da To już dużo
13827:  Ostatnio zaproszono nas na salę gimnastyczną, pisze Karol, w szeroku po czwórnym.
13830:  Rozdano ankiety o prowadzących, potem usadzono w ruchu odstawa, żeby nie ściągać na studiach.
13834:  Taki Squid Game.
13835:  Faktycznie to tak wygląda.
13837:  Poza mną jest jedyna katedra perkusji w Polsce.
13838:  Zwykle perkusja jest łączona z innymi katedrami, więc cieszę się, że zdawałem akurat do rodzinnego rozkopanego.
13842:  Cieszy się Jazz Whiteley.
13843:  Jeszcze raz gratulacje, że się udało.
13844:  Od czego zacząłeś z Sandersona?
13846:  Archeum Bożego Świata czy Ostatnie Imperium?
13848:  Ostatnie Imperium, Susie Diamond.
13849:  Bardzo polecam.
13850:  To też była moja kolejność i myślę, że słuszna.
13853:  Jak to jest z tym prawem pierwodruku?
13854:  Gdybym pociął swoją pracę dyplomową i uwysłał do jakiegoś czasopisma jako artykuł, to uczelnia będzie się gniewać?
13857:  Nie.
13859:  Rozwiązanie jest takie, że piszesz wtedy, w pracy dyplomowej najlepiej to zrobić, aneks, że zostały rozdziały pracy dyplomowej zgłoszone do takiej, a takiej czasopisy.
13867:  Wtedy masz dupochron.
13868:  Ale w dalszym ciągu zachowujesz autorskie prawa, ale zauważ, że uczelnia ma prawa majątkowe.
13874:  Czy dostajesz pieniądze za artykuł?
13877:  Więc ci ludzie sobie sami ukręcili na siebie bicz.
13880:  Skoro nie płacą ci za artykuł, możesz robić sobie co chcesz z tym.
13884:  Absolutnie co chcesz.
13885:  Nie masz żadnej umowy.
13887:  Podpisujesz tylko umowę dotyczącą licencji, którą możesz udzielić jako autor tekstu.
13892:  Natomiast uczelnia ma prawo pierwodruku pracy w całości i dlatego, jeżeli byś chciał to wydać jako książkę, to musisz wpierw iść do uczelni.
13899:  Zwykle to wygląda w ten sposób, że idziesz do kogoś, mówisz, że chcesz to wydać jako książkę, oni mówią, nie, świetnie, masz kasę, to wydawaj.
13906:  A jeżeli byłbyś w jakimś pięknym, wspaniałym świecie, to uczelnia by powiedziała ci, że sama wyda.
13913:  Jamnikowy Piechur jest Jamnikołajem i rozdał wsparcie.
13915:  Dziękuję dzisiaj wszystkim Jamnikołajom.
13916:  Jesteście, moi drodzy, przewspaniali.
13919:  Jamniki dla Jamnikołaja tradycyjnie także wysyłam.
13925:  Prawa autorskie to jest w dużej mierze przeżytek wężej informacji.
13928:  Na pewno wymaga Tomeks noweli i wymaga tego, żeby ludzie, którzy są w realiach social mediowych, growych, fanowskich, wiedzą czym jest kultura fanowska, czym są teksty zależne, jaka jest różnica między adaptacją a opowiadaniem osadzonym w świecie, czym jest franczyza, czym się różni Rings of...
13948:  jako adaptacja, czyli jako właśnie nie adaptacja, tylko jako tekst osadzony we franczyzie, od adaptacji bezpośredniej jako jest władca pierścieni dla władcy pierścieni Tolkiena i tak dalej, i tak dalej.
13959:  Taka osoba do zajmowania się tym w odniesieniu do prawa autorskiego i następnie robienia szkoleń prawnikom z tego, jak mają to rozpoznawać, bo niestety problem jest taki, że ludzie tego nie wiedzą.
13973:  Lola pyta, co u mnie w pracy, mój okryty szkolnictwa.
13976:  Wszyscy praktycznie, jakby to ładnie powiedzieć, osiągający sukcesy zawodowe pracownicy, akademicy, a pochlebiam, że na mojej uczelni są tacy głównie, są od dawna bardzo radykalnymi przeciwnikami tego, co się dzieje w systemie szkolnictwa.
13993:  To jest tylko kwestia tego, jakich ludzi używają argumentów.
13995:  Natomiast wśród ludzi osiągających sukcesy
13999:  zawodowe i naukowe, nie znajdziesz ludzi bezkrytycznych wobec systemu szkolnictwa.
14004:  Ludzie bezkrytyczni wobec systemu szkolnictwa, a mający doktoraty i profesury, matczak, najczęściej na nie... Może nie zasługują, bo jednak jakąś pracę wykonali, ale powiedzmy, że to są prace kwestionowanego afektu.
14024:  O, to będzie bardzo ładne określenie.
14028:  Mnie na przykład bardzo zainteresowało to, że przed karierą medialną profesora Matczaka miał cytowań.
14036:  Sam się przyznał na Twitterze, a w internecie nic nie ginie.
14040:  130, teraz po dwóch latach ma 550.
14042:  I wonder why.
14046:  Ja wiem, przez ten krótki czas stał się wybitnym.
14050:  Wybitnym fachowcem, cytowanym powszechnie.
14055:  Tak działa nauka, absolutnie.
14057:  To wcale nie jest tak, że moje circa tam 350 cytowań, które tam mam, czy 400, już nie wiem ile, bo nie śledzę tego, zbierało się przez ostatnie 15 lat.
