Brat Jeremiasz ogniomiot — Warhammer 40 000: Mechanicus Livestream #4
🔗 https://www.youtube.com/watch?v=wJxeLpUO9hA

2:  Witam wszystkich na streamie.
16222:  Powinno to być full experience, ale w momencie, w którym jest COVID i tak dalej, to... Więc ja mam nadzieję, że to będzie nagrane, ale to jest moja nadzieja.
16230:  Ja nie jestem w stanie tego zagwarantować.
16232:  No fujka, absolutnie.
16235:  Martwiące to.
16237:  Gauss Gamma Pistol.
16239:  Myślę, że sobie... Aha, tego trzeba wyeliminować szybciutko.
16245:  Bo on będzie... No właśnie.
16250:  Magos Barbossa absolutnie potrzebuje leczenia.
16255:  Chyba, że... Chyba, że Magos Barbossa się poczuje sprytny.
16262:  A zobaczymy.
16263:  Magos Barbossa w razie czego może z martwych wstawać.
16268:  Na zero w moich czasach były fajne spotkania, jeszcze pani rektor Siwik, ooo pani rektor Siwik brała w nich udział, absolutnie.
16275:  Pani rektor Siwik przecudowna osoba i absolutnie też uważam, że powinny być takie rzeczy robione w możliwie otwarty sposób.
16284:  Właśnie, zwłaszcza jeżeli to jest, bo to jest TED Agiechowski, nie, więc to powinno być przynajmniej dla studentów otwarte wtedy.
16292:  Wychodziliśmy z zajęć i można było posłuchać, no super.
16296:  A no tak, bo tam na zero jest geologia, no faktycznie.
16299:  Dobra.
16301:  Teraz pieprzniemy mocno w tego destroyera.
16307:  Okej.
16310:  W jaki sposób ja mam zeskanować to, skoro on to wysiaduje jak jajko?
16325:  Bodog się, swoją drogą, Ursula Le Guin zakwyca.
16328:  Uuu.
16329:  No to nie ma lepszej rekomendacji.
16332:  Dobra, jeszcze... Nie, George R. R. Martin kupczy swoimi rekomendacjami trochę za bardzo.
16337:  Na co drugiej powieści, że George'a Martin poleca.
16343:  Samo niestety się z Andersonowi zdarza.
16352:  Boże, ale ci tekpriści wyglądają przepięknie, jak już są wymaksowani.
16356:  Znaczy, one nie są jeszcze wymaksowani, ale jesteśmy na dobrej drodze do tego.
16360:  Kills to HP.
16361:  To się nic innego nie powinno pojawić, nic... Boże, musimy absolutnie coś zrobić z tym... ...tomb level, bo jest za duży.
16378:  Jak Sapkowski coś poleca, to jest raczej dobra polecanka, no ale ostatnim razem Andrzej Sapkowski poleca cokolwiek, jak była seria Andrzej Sapkowski przedstawia, nie?
16392:  Dobrze.
16398:  60.
16400:  Martin się sprzedał na wszystkich możliwych poziomach.
16403:  Nie pisze swojej książki, którą naprawdę mógłby już skończyć, bo to już się robi żenujące.
16409:  No jest to smutne.
16422:  No ta seria w ogóle... Ja mam całą serię praktycznie Andrzej Sapkowski przedstawia, no.
16429:  Bardzo kontentuję się tym faktem.
16433:  Wyjąwszy Robin Hobb, bo ją kupiłem w wydawnictwach z MAGA.
16437:  Nie zdążyliśmy niestety zniszczyć tych dwóch kogitatorów, to jest smutne.
16442:  Andrzej Sapkowski... O tak!
16445:  Andrzej Sapkowski w tej serii przedstawił Martę Wells, Upadek Illerien, jedne z najlepszych powieści fantasy i steampunkowej, jakie istnieją, Patricia McKillip, którą trzeba obowiązkowo przeczytać absolutnie, Mistrz Zagadek z Het, to jest jakieś absolutne mistrzostwo, właśnie Robin Hobb, następnie... O Boże, jak się ona nazywała?
16462:  Winning Colors, powieść...
16465:  Aaa, Elizabeth.
16467:  Hajdon.
16468:  O. Tyle pamiętam.
16471:  Czyli teraz wchodzimy w buty ekipy z Wuhan.
16499:  Nieeeeee!
16508:  Ojej, przejebane.
16512:  No ajć, jest... nekroni zaczynają.
16515:  Jest tragedia po prostu.
16518:  Jest tragedia.
16521:  Scan or destroy.
16523:  G-destroy.
16525:  O Boże, pamiętam tę mapę.
16528:  Jeremiah the Great.
16531:  Babosa.
16533:  Tu.
16535:  Leonardo.
16536:  Gdzie może Leonardo strzelać?
16538:  Leonardo tu będzie.
16539:  On tu będzie strzelał.
16541:  Brat Cogitus tradycyjnie.
16543:  Campi.
16545:  Skitarii Vanguard.
16546:  Nie możemy go przyzwać nawet.
16549:  Gaimana jeszcze.
16550:  Gaimana?
16551:  Oczywiście, że Gaimana przestają.
16552:  Przecież tą...
16557:  Nigdzie Bądź i Gwiezdny Pył, dwie moje ukochane powieści absolutnie.
16562:  Sapkowski ostatnio co polecał, to to co najlepsze Harlana Ellisona.
16567:  No okej.
16568:  No Harlan Ellison to generalnie jest znakomity pisarz.
16571:  Bardzo mało znany w Polsce, chociaż teraz wyszły te dwie antologie jego.
16577:  Niestety nie dorwałem ich jeszcze opowiadań.
16587:  No dobrze, brat Jeremiasz.
16591:  Boże, tu się musimy przenieścić wszy... Boże, ile my tego musimy zrobić!
16596:  Czemu tutaj w ogóle nie ma... Tu jest strasznie niewiele cognition points.
16604:  No, te omnibusy... Nie mów, że masz te omnibusy, Elisa, nam się zmartwię.
16609:  W sensie, bardzo dobrze, ale...
16612:  Nie no, brat Jeremiasz ma za słaby jednak chyba mimo wszystko, tak mi się wydaje, ten miotacz ognia, żeby z tym coś zrobić, bo on musiałby tutaj się przemieścić za bardzo.
16623:  Chowamy brata Jeremiasza.
16625:  Brat Jeremiasz schowa się za węgłem.
16628:  Mężnie oczywiście, mężnie.
16631:  Potrzebujemy więcej cognition points.
16634:  Dobrze.
16636:  Repert.
16638:  Brat Barbossa.
16640:  Co może zrobić brat?
16641:  Brat Barbossa może się wdać w bratobójczą walkę z nekronami i to chyba jest coś, w czym on się odnajdzie dobrze, tak sobie myślę.
16651:  Zwłaszcza, że będzie mógł zbierać cognition points.
16660:  Bardzo dobrze.
16662:  Bardzo dobrze.
16665:  Jeszcze się może wyleczyć, świetnie.
16668:  Tak, brat Jeremiasz będzie się chował za Wi... znaczy nie chował, przepraszam, taktycznie chronił za Winglem.
16675:  Teraz... teraz będzie, teraz będzie... teraz rozpętamy piekło, nie boję się użyć tego słowa.
16687:  Mam te omnibusy w papierze?
16689:  Boże, jak zazdroszczę!
16693:  Miałem właśnie je kupić, ale no... Okej, myślę, że w tym momencie najbardziej nam zagraża... Co to jest?
16701:  To jest nieśmiertelny?
16703:  Nie.
16704:  To najbardziej nam zagraża ten.
16707:  Taktyczny odwrót, absolutnie.
16709:  Boże, jaki miał odrzut.
16714:  To wiecie co, ta mapa w porównaniu z tą, na której praktycznie przegraliśmy przez przypadek, to jest absolutny przypadek, wcale nie miałem z tym nic wspólnego, to ta jest bardzo prosta.
16728:  Deal one damage.
16730:  Co jeszcze możemy zrobić?
16734:  Dobra.
16734:  Mhm.
16739:  Czyli w tego necrona musimy uderzać atakami niemagicznymi.
16744:  Spokojnie, jeszcze w rozsądnej cenie w księgariach internetowych mniej popularny można kupić.
16748:  A to chętnie kupię, bo to jest rzecz, którą bym chciał mieć na półce właśnie, a nie w formie wyjątkowo e-bookowej.
16758:  Brat Jeremiasz może rozkazywać, by... by strzelali.
16764:  Może to jest dobra myśl.
16770:  Zobaczymy, jak to działa.
16773:  Absolutnie to nie była moja wina.
16774:  Skąd?
16775:  Skąd?
16779:  Jestem całkowicie niewinny.
16782:  Dlaczego, dlaczego tutaj wrażnekron się wybiera?
16786:  Przepraszam najmocniej.
16788:  Bracie Jeremiaszu.
16791:  Attack selected target.
16793:  Jakie to świetne.
16795:  Brat Jeremiasz może rozkazywać.
16799:  Uczyńcie wolę brata Jeremiasza.
16806:  Dobrze, brat Jeremiasz teraz zrobi harad.
16811:  Na fantasy są linki z Ellisonem i omnibusami.
16814:  Uwielbiam was.
16818:  Jestem zachwycony.
16820:  Jeszcze dziś sobie je kupię.
16825:  Tak, na wszelki wypadek od razu rozwalimy.
16828:  Onekrony w tym momencie, tak, one natychmiast, natychmiast będą się reanimować.
16834:  Czegokolwiek byśmy nie zrobili.
16840:  Brat Jeremiasz wstąpi na działo i spojrzy na pole.
16843:  Tak, jak to dumnie brzmi.
16847:  Czemu?
16848:  Czemu?
16850:  Czemu?
16851:  Czemu?
16853:  Tutaj masztek priest... Ha!
16866:  Skitar i Vanguard zastosuje również sprawdzoną strategię chowania się za winklem.
16873:  All cognition points.
16875:  Świetnie.
16879:  Świetnie.
16883:  Ten darmowy pistolecik to jest coś, co nam ratuje żyć.
16891:  Od Arci, ale piękne to tłumaczenie.
16893:  Zawsze atakują tego, kto ostatnio zranił Ekrona, ale to tak jest faktycznie?
16897:  W lore?
16900:  Bo jeśli tak, to super.
16903:  Harad?!
16907:  I co to za Harad było, jak Harad nie zadziałało?
16910:  Zakon Haradrimów jest rozczarowany, postawa Magosa.
16915:  To jest ostatnia misja tutaj na tej mapie?
16918:  Czad.
16919:  Ostatnia?
16920:  Tak mi się wydaje.
16924:  Bo jeśli tak, to możemy używać kantyczek, bo ja już się straumatyzowałem ostatnio przez kantyczki.
16931:  W lore'u mają wyrąbane, rzucają się na jak opętani w stronę najbliższej jatki, jak tylko wyczują krew.
16936:  Uuu... Uuu... Brzmi dobrze.
16946:  Mmmmm... Mmmmm... Okej.
16955:  Świetnie.
16960:  Znaczy świetnie jak świetnie, bo on i tak zmartwychwstanie zaraz.
16964:  Opportunity!
16964:  Ajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajaj
16981:  Czemu tu nie było Harad?
16982:  Pytam się.
16983:  Uprzejmie.
16984:  Czytałem Kroniki Czarnej Kompanii, oczywiście, i kocham Nadżycie.
16989:  Czytałem wszystkie tomy z wyjątkiem tej trylogii sequeli.
16995:  Jak oceniam całość i jak oceniam różnicę między pierwszym tomem, który był chaotyczny, a resztą cyklu, który był normalnie napisany?
17000:  No, na korzyść reszty cyklu, niewątpliwie.
17004:  Natomiast to jest przykład książki, która została właśnie świetnie napisana pod względem opisów bitew.
17014:  Czuć, krótko mówiąc, że to pisał żołnierz.
17018:  Ja wiem oczywiście, że Glenn Cook był na misji w Iraku i jakby to czuć.
17024:  Zresztą żołnierze w Iraku też czytali Glenna Cooka i to zrozumiałe jest.
17029:  Naprawdę gość odwalił świetną robotę.
17035:  Oczywiście, że jest w Trilogy and Sequels i w Czarnej Kompanii, nawet chyba jest za mną.
17041:  Nie pamiętam tylko, jak się nazywa, ale jest gdzieś za mną.
17045:  Chociaż pamiętam, to i tak zasłania ten... krzesło.
17050:  One cognition point.
17052:  No, zawsze coś.
17056:  Zwłaszcza, że brat Jeremiasz... nie, brat Jeremiasz nie poradzi sobie tutaj.
17066:  Deal one damage to target.
17070:  Zobaczymy.
17071:  O Jezu, jaki pech.
17077:  Ja tu liczyłem na rzeczy.
17080:  Dobra, musimy go wyeliminować tak czy siak, ale może wyeliminujemy wpierw tego.
17091:  Znaczy, a mogło mi się pomylić, że on pisał w Wietnamie, a oni czytali w Iraku, tak.
17095:  Ale krótko mówiąc, był tam jakiś motyw wojny.
17099:  Teraz mały hint.
17102:  Jeśli mnie pamięć nie myli, w ten sposób można zdobyć dwa razy cognition points.
17109:  Ale niestety pamięć mnie myliła.
17112:  Magosie...
17114:  Proszę bardzo, tutaj.
17117:  Pięknie.
17117:  Kto jest następny?
17119:  Leonardo Di Cam.
17120:  Dobrze, to sobie zrobimy mały skan.
17124:  Co tu się stało?
17127:  Robactwo!
17128:  Obłazi nas robactwo!
17141:  Uohohohoho!
17143:  Narazić się Magosowi Barbosie.
17146:  Zły pomysł.
17150:  Dobrze, i jeszcze się uleczymy.
17153:  Tak.
17155:  W kuku zawsze mnie rozwala to, że jego pozostałe allotopie, inne światy, Imperium Grozy, Delegatury Nocy... Oooo!
17164:  Czyta się bardziej jak zbiorny notatek światotwórczych pisanych do siebie niż powieść, ale i tak są w dechę.
17168:  To ja myślałem o tym!
17172:  Znaczy, to nie są sequele, źle się wyraziłem, to są powieści osadzone w świecie.
17178:  Bo one są w tym samym świecie, nawiasem mówiąc.
17180:  Tak.
17190:  Co to ma znaczyć?
17191:  W ogóle, jakim cudem on tu ma zasięg?
17195:  Przecież... Przecież... Tu jest przepaść!
17198:  Co tu się podziało z tą mapą?
17199:  Rany boskie.
17200:  Dobra.
17201:  Deal one damage komu?
17205:  Ooo!
17206:  Dobry kandydat!
17209:  Delegatury nocy niesamowite są.
17210:  W Imperium podobało mi się trochę mniej, ale i tak... Uuu!
17213:  Uuu!
17215:  To dobrze.
17215:  Bo ja... To jest jedna z tych rzeczy, którą zacząłem czytać, ale nie skończyłem.
17218:  Jest strasznie dużo takich rzeczy swoją drogą.
17225:  Imperium Grozy teraz przypadkiem kosztuje 100 złotych, bo nie ma do druków, to jest bardzo możliwe oczywiście.
17233:  Co zrobimy?
17234:  W dalszym ciągu pie... będziemy... Bardzo dobrze.
17241:  Bardzo dobrze.
17242:  Bardzo dobrze.
17244:  Bardzo dobrze.
17246:  A ponieważ mamy... jesteśmy bogaci, to możemy teraz jeszcze raz strzelić.
17251:  Tym razem zemścimy się na nim.
17257:  Musimy uciec dalej.
17261:  A może nie.
17268:  Magos Barbossa ma problemy.
17272:  No nie tak jak myślałem.
17276:  Ale tu by się ewidentnie przydał jakiś miotacz ognia.
17282:  O nie, nekro... Jakim cudem on się zreanimował, jak myśmy zadali mu obrażenia?
17289:  Ahaha, zginiesz z rąk brata Jeremiasza!
17293:  Kiedyś to byłoby żenujące, teraz jest to zaszczyt!
17307:  Dobrze...
17317:  Ja też mam nadzieję na te do drugie, chociaż wiecie, to jest może taka kwestia, że jesteśmy w bańce i wydaje nam się, że wszyscy by to kupili, a prawda jest taka, że kupi to tylko fandom.
17326:  To jest coś, na przykład Mac twierdzi bardzo często.
17330:  Ale Rebis trochę lepiej ogarnia kwestie dodatków, więc anusz, anusz.
17337:  Dobrze, Brad Jeremiasz wreszcie ma okazję użyć swojego Miotacza Ognia.
17342:  Hmm...
17347:  Ale za nim... No nie!
17350:  Bracie Jeremiaszu!
17352:  Było już tak dobrze!
17363:  Dobrze, ustawimy się po prostu tutaj.
17370:  Jakim cudem krytyk.
17380:  Dobrze, teraz powinien zginąć na dobre.
17382:  Świetnie.
17386:  Świetnie.
17388:  Fantastycznie.
17389:  Fenomenalnie.
17390:  Doskonale.
17393:  Forteca w cieniu kosztuje od 160 do 200?
17397:  Szaleństwo.
17399:  Szaleństwo absolutne.
17403:  Zresztą to nie jest jeszcze poziom scalperów, nie?
17405:  Ale... Ale i tak.
17428:  Dobrze.
17429:  Możemy zadać raz jeszcze niewyobrażalne obrażenia.
17435:  Chociaż mam wrażenie, że naprawdę on jest silny.
17438:  Krytyk!
17439:  Fenomenalnie.
17443:  Dobrze.
17444:  I teraz biegniemy zrealizować obiektiwy.
17451:  Jeden obiektiw.
17455:  Hyyyy!
17458:  Groźni Flayed Ones.
17466:  Co my teraz zrobimy?
17467:  Arc Rifle, to my teraz zrobimy.
17477:  Co?!
17479:  Jakim prawem?
17486:  Magos Leonardo Di Campio ma bardzo duży problem.
17492:  Raz w życiu nie chciał być camperem i tak to się skończyło.
17496:  Ale to nie jest tak, że my... To jest ostatnia misja.
17500:  Czym ja się przejmuję?
17506:  No to jest piękne, że gra specjalnie cofa się w stronę brata Jeremiasza, żeby odpalić animację.
17511:  Cudowne.
17513:  Dobra, dobra.
17515:  Jemy dżepsopt.
17519:  I idziemy skanować.
17522:  Skanujemy!
17525:  To jest tak, jak w tym starym i żenującym dowcipie z prehistorycznych
17544:  To jest tak, w tym starym prehistorycznym dowcipie, jeszcze z czasów... ...dawnych.
17550:  Ooo!
17554:  Tego się nie spodziewałem, że dwóch studentów szło sobie w czasach przedpandemicznych ulicą i widzieli kartkę i jeden drugiego pyta, co to jest.
17562:  Nie wiem, ale kserujemy.
17563:  Więc na dokładnie takiej samej zasadzie brat Jeremiasz działał i brat Leonardo Di Campio.
17570:  Nie wie, co to jest, ale na wszelki wypadek będzie strzelał.
17573:  Confirm Omega Level Infection Control present on Cestus Metallica.
17582:  O, mamy fana malazańskiej.
17589:  Ja mam problem z malazańską księgą poległych, naprawdę szczerze.
17594:  W tym sensie zacząłem czytać, podobało mi się, ale...
17600:  absolutnie przemogły mnie informacje światotwórcze w ekspozycji na samym początku, to znaczy pierwsza... Pierwsza... Tam jest źle napisane, krótko mówiąc.
17608:  Powinien mieć taką... Ja to nazywam exploration curve, tak?
17612:  To znaczy, żeby była krzywa eksploracji i uczenia się wiedzy o świecie.
17616:  A w malareńskiej jest tak, że na pierwszej stronie jest...
17619:  Ucz się!
17620:  Ucz!
17620:  Tutaj masz wszystkie obce pojęcia od razu, natychmiast, na jednej stronie 19, zero słownika, koszmar.
17627:  Moje dwa pudła notatek ze studiów wciąż czekają na przeglądnięcie i odgruzowanie.
17630:  Oj, współczuję.
17637:  Chodzą Children of Omnissiah, ja mam Zen.
17640:  Będzie kiedyś StarCraft?
17641:  O, chciałbym.
17643:  Nawet mam taki plan, żeby zrobić kampanię StarCrafta, tylko kampanię taką nietypową.
17648:  Ja bardzo lubię kampanię.
17650:  I jedna opcja to jest zrobienie typowo kampanii StarCrafta, a druga są takie bardzo ciekawe mody, że gra się kampanię Protosów z Ergami w kampanię Terran Protosami i tak dalej.
17661:  Krótko mówiąc, jest kilka możliwych przejść jako Protosi całości kampanii Terrańskiej, Zergi całości kampanii Terrańskiej i tak dalej.
17668:  Więc jest tego w sumie sporo.
17673:  Nie wiem ile dokładnie, bo modderzy wciąż pracują, ale fantastyczna sprawa.
17678:  Otrzymaliśmy mrowie Blackstone'a.
17683:  A to oznacza... To oznacza level dla biednego brata Cogitusa.
