SKAVENI WRACAJĄ — IKIT CLAW livestream #8
🔗 https://www.youtube.com/watch?v=f5uBVyRilCY

246:  Dziękuje.
17213:  A niedobrze, niedobrze, ach.
17216:  Mówiłem, chusteczki do nosa, dramat.
17218:  Jednej wieży nawet nie zniszczyliśmy.
17230:  Bardzo źle.
17231:  To znaczy jest sposób na to.
17234:  On jest trudny, ale jest.
17243:  Mianowicie trzeba... O, jak zabawna wieża.
17249:  Okej, jest szansa, że go zniszczymy.
17271:  O nie, nie, nie, niedobrze.
17272:  Bardzo niedobrze.
17279:  Co?
17284:  Więc teraz, w pewien sposób polega na tym, żeby uderzyć piorunem w jednostkę, która wchodzi do wieży, tak?
17291:  Wtedy, wtedy jest człowiek w stanie coś zrobić, ale tylko wtedy.
17304:  Ciężka sprawa.
17311:  Nasza wieża jest psychopatyczna.
17318:  Ale dobra, póki trzymamy ich w tym miejscu i jesteśmy w stanie odeprzeć, to jest dobrze.
17323:  Dobra, to jest blob, w którym musimy walnąć i to szybko.
17335:  O nie, tego nie przewidziałem.
17337:  Tak, tego zdecydowanie nie przewidziałem.
17346:  Szczurogry?
17348:  A, świetnie, tutaj też są szczurogry.
17349:  Też są szczurogry, dobra.
17368:  Dobra, walimy zakręciami dalej.
17373:  Zapkast.
17379:  Zobaczymy czy nam się uda.
17382:  Ojej, ojej, niedobrze, niedobrze, niedobrze.
17395:  I to jest... i to jest armia rebeliantów, ja mam w to uwierzyć.
17398:  Długo, długo!
17399:  Zobaczmy... Klan Rats!
17417:  Katarzyni!
17417:  Nikt nie jest!
17418:  Nikt nie jest przed naszą... nadzieją.
17420:  Jeszcze raz!
17420:  Baza!
17420:  Skóry!
17420:  To będzie koniec!
17427:  Okej.
17427:  Jak tu sytuacja?
17429:  Kiepskawo.
17445:  Zbieranie spatrzenia to jest jedyne, co nam teraz pozostaje.
17448:  I nie zapominajmy również o obrzucaniu przeciwników chusteczkami do nosa.
17456:  Zajęli już... bardzo niedobrze.
17457:  Cztery godziny czasu.
17458:  Przechodzimy, przechodzimy!
17459:  Klan Rat Spears!
17483:  Dobra.
17484:  Zdecydowanie nasz, nasz Czarnoksiężnik najwięcej, patrz Czarnoksiężnik, w sumie najwięcej zadał obrażeń.
17490:  Dlaczego mnie to kompletnie nie dziwi?
17491:  Okej.
17506:  Czy kontrolowane nierobienie rebeliantów i niszczenie ich armii to sposób o nieskończoną żywność?
17510:  Tak!
17510:  Tak, tak, tak!
17511:  Jeden z lepszych.
17513:  Absolutnie.
17517:  Legend of Total War approved.
17523:  Co jest?
17525:  Musiał anulować zaklęcie.
17527:  To mi się nie podoba, to mi się bardzo nie podoba.
17534:  O, tutaj coś widzę.
17538:  Tu widzę pewną okazję.
17546:  Dobra, było warto.
17553:  Ok.
17557:  Nie!
17558:  Nie uciekaj!
17559:  Kretyn!
17563:  Straszny kretyn, nie uciekaj!
17567:  Dajcie spokój!
17569:  Niedobrze.
17579:  Co to za armia rebeliantów?
17580:  Ja się pytam.
17582:  Gdzie my w ogóle jesteśmy, tak nawiasem mówiąc?
17583:  I co to jest za miasto zbronione?
17585:  To jest kluczowe pytanie.
17594:  To mnie martwi, to mnie martwi, że tutaj bardzo, bardzo brakuje, zabrakło nam jednostek jakichś, które by broniły.
17602:  I obawiam się, że w najbardziej żenującego sposobu, w najbardziej żenujący sposób to przegramy.
17614:  Co?
17620:  Jak wplatać naukę podczas grania?
17621:  Bardzo często słuchałem właśnie jakichś podcastów, to jest jedyna w zasadzie opcja, tak.
17625:  O.
17640:  No nie jest dobrze.
17654:  Dobra, moi drodzy.
17656:  Mam nadzieję, że to jest koniec tej strasznej tury.
17660:  Ponieważ... Ponieważ...
17666:  295 do 307.
17667:  To jest chyba najkrótsza rzecz, jaką mi się udało znaleźć.
17672:  Znaczy nie, no jest krótsza, ale bez przesady.
17676:  55 do 307.
17676:  297 do 307.
17676:  O!
17676:  Pięć stroniczek, moi drodzy.
17677:  Damy radę.
17688:  A, świetnie, to była stolica.
17690:  Ja się pytam, to jest stolica i ona ma taką obronę?
17694:  Nie skomentuję tego.
17695:  Nie skomentuję tego.
17697:  Nie skomentuję tego.
17698:  Nie skomentuję tego.
17700:  Żeby było śmieszniej, YouTube przez mniej więcej ostatnie, no od 18, czyli sporo godzin, cały czas mi mówi, szybkość transmisji strumienia jest większa od zalecanej.
17711:  Zalecamy ustawienie trzy razy niższej.
17716:  Czyli prawdopodobnie wtedy byłoby to, co zawsze, to znaczy jakieś potworne problemy.
17721:  Dobrze, moi drodzy.
17722:  To oznacza jedno.
17724:  To oznacza, że trzeba sobie zapuścić jakąś klimatyczną muzę, moi drodzy.
17728:  Trzeba sobie zapuścić jakąś klimatyczną muzę.
17730:  Co to będzie za klimatyczna muza?
17731:  Nie mam pojęcia, co to będzie za klimatyczna muza, ale zaraz coś wymyślę.
17736:  Znajdę klimatyczną muzę.
17738:  Oczywiście, że ona będzie z naszej stałej listy.
17742:  Tak.
17743:  Tak.
17744:  Tak.
17746:  Tak.
17746:  Trzeba znaleźć coś dobrego.
17748:  Trzeba znaleźć coś dobrego.
17750:  Czy to jest dobre?
17751:  Nie wiem, czy to jest dobre.
17752:  Zobaczymy, czy to jest dobre.
17759:  Okej.
17763:  Moi drodzy.
17764:  Opowiadanie nosi tytuł Karmiący i karmieni.
17769:  Pochodzi z rzeczy ulotnych Nila Geimana.
17775:  To prawdziwa historia.
17777:  Możemy się rozejrzeć, jest Nobel.
17779:  W każdym razie w większości.
17780:  No tyle o ile, o ile to czyni jakąkolwiek różnicę.
17783:  Była późna noc, a ja marzłem właśnie w mieście, w którym nie powinienem był się znaleźć.
17788:  W każdym razie nie o tej porze.
17789:  Nie powiem wam, co to za miasto.
17792:  Spóźniłem się na ostatni pociąg, a że nie chciało mi się spać, to krążyłem po ulicach wokół dworca, póki nie znalazłem knajpki czynnej, całą noc stronienia, gdzie można posiedzieć w cieple.
17800:  Znacie takie miejsca, sami w nich bywaliście.
17802:  Nazwa knajpki na szyldzie z reklamą Pepsi nad brudnym wielkim oknem, zeschnięte resztki jajek między zębami wszystkich widelców.
17809:  Nie byłem głodny, ale kupiłem grzankę, kubek i tłustej herbaty, żeby się mnie nie czepiali.
17815:  Znacie takie miejsca.
17816:  Zacie.
17818:  Oprócz mnie w środku siedziało jeszcze parę samotnych osób przy stolikach.
17821:  Włóczęgów i cierpiących na bezsenność pokrylonych nad pustymi talerzami.
17825:  Brudne płaszcze i krótkie kurtki zapnięte aż pod szyję.
17828:  Odszedłem właśnie od lady stacą, gdy usłyszałem męski głos.
17832:  Hej, ty!
17835:  Zaczekuj, zrozumiałem, że przemawia do mnie, nie do wszystkich.
17837:  Ja cię znam.
17839:  Oj no tu, usiądź.
17841:  Puściłem te słowa mimo uszu.
17842:  Nie miałem ochoty zawiązywać kontaktów, nie z kimś to dwie zapodobne miejsca.
17845:  Chwalimy, bo introwertyzm.
17851:  I wtedy wymówił moje nazwisko, a ja odwróciłem się i spojrzałem na niego.
17853:  Gdy ktoś wie, jak się nazywamy, raczej nie mamy wyjścia.
17857:  Są sposoby...
17859:  Jeżeli ktoś wie, jak się nazywamy i do nas mówi, to możemy na przykład udać, że nie słyszymy, albo w tym momencie gwałtownie wyjść i zapłacić rachunek.
17866:  Nigdy tak nie zrobiłem, dlatego nie wiem, że należy tak postąpić.
17869:  Nie poznajesz mnie?
17870:  spytał nieznajomy.
17871:  Pokręciłem głową.
17873:  Nie znam nikogo, kto by tak wyglądał.
17874:  Takich ludzi się nie zapomina.
17876:  To ja.
17877:  Wyszeptał cicho, błagalnie.
17878:  Eddie Barrow.
17880:  Daj spokój, stary, znasz mnie.
17881:  No, no, znasz, znasz.
17882:  Kiedy wmówił to nazwisko, istotnie poznałem go.
17885:  Mniej więcej.
17886:  Znaczy, znałem Eddie'ego Barrowa, pracowaliśmy na budowie 10 lat wcześniej, w czasach, gdy jeden, jedyny raz naprawdę filtrowałem z pracą fizyczną.
17892:  Eddie Barrow był wysoki, potężnie umięśniony, miał uśmiech gwiazdora filmowego i leniwą urodę.
17896:  Dawniej służył w policji.
17897:  Czasem opowiadał mi historie, prawdziwe historie o wrabiankach i pościgach i karze i zbrodni.
17903:  Wystąpił z policji z powodu konfliktu z kimś wyższym z szarż.
17907:  Stwierdził, że zmuziła go do tego żona nadinspektora.
17909:  Eddie miał zawsze problemy z powodu kobiet.
17911:  Kobiety naprawdę go lubiły.
17914:  Gdy pracowaliśmy razem na budowie, nękały go, częstowały kanapkami, dawały prezenciki itd.
17919:  On sam w ogóle nie starał im się przypodobać.
17921:  Po prostu go lubiły i tyle.
17924:  Obserwowałem go ukradkiem, żeby sprawdzić jak to robi, ale wyglądało na to, że mu w ogóle nie zależy.
17928:  W końcu uznałem, że to kwestia tego jaki był.
17930:  Wysoki, silny, niezbyt bystry.
17934:  nieprzystojny.
17936:  Ale od tego czasu witał 10 lat.
17938:  Mężczyzna siedzący przy laminowanym stole wcale nie był przystojny.
17942:  Jego oczy mętne, przekrwione i przekrwawione beznadziejnie wpatrywały się w blat.
17947:  Skórę miał szarą i był zbyt pchudy, niesprzyzwoicie wręcz.
17951:  Przez tłuste włosy przesiecała zaś skóra czaszki.
17955:  Co się z tobą stało?
17956:  spytałem.
17957:  To znaczy...
17959:  Ty wyglądasz trochę mizernie, ja śnił, a chociaż w istocie wyglądał gorzej niż mizernie, wydał się martwy.
17966:  Dawniej Eddie Burrow był potężnym facetem, a teraz jakby zapadł się w sobie.
17970:  Pozostały tylko kości, łuszcząca się skóra.
17973:  Introwertycy Assemble dodają czaty.
17975:  Jestem jednocześnie introwertykiem i ekstrowertykiem, tak samo cieszę się z wyjazdu w Woodstock i tego, że się zamykam, gram i piszę.
17980:  Ja też tak mam właśnie w tego rodzaju knajpach, że z jednej strony jestem introwertykiem, ale z drugiej strony głupio, że nikt nie siedzi przy stole, ale z drugiej strony dobrze, że nikt nie siedzi przy stole, ale z drugiej strony takie dylematy.
17993:  Stolik Ediego stał przy oknie, miejscu widocznym dla każdego przychodnia.
17996:  Sam bym go nie wybrał, gdyby to zależało ode mnie, ale było na to już zdecydowanie za późno.
18001:  Usiadłem naprzeciwko i pociągnąłem... Co?
18005:  Napar bogów.
18006:  Łyk herbaty.
18011:  Milczałem.
18012:  To mogło być błędem.
18013:  Bo gawędka o niczym być może utrzymowałaby w ukryciu jego demony.
18017:  Ediego znaczy.
18018:  Zapewnie uznał, że chce się dowiedzieć więcej, że mnie to obchodzi.
18023:  Ale nie obchodziło.
18024:  Ja miałem dość własnych problemów.
18027:  Nie chciałem słuchać o jego walce z tym, co doprowadziło go do takiego stanu.
18030:  Alkoholem, narkotykami, urobami.
18032:  Zacząłem tak mówić szarym głosem.
18035:  A słuchałem.
18037:  Przyjechałem tu parę lat temu, kiedy budowali obwodnicę.
18040:  Potem zostałem.
18041:  Wiesz jak jest.
18043:  Wynająłem pokój w starej kamienicy na toa Prince Regent Street.
18046:  Pokój na strychu.
18048:  Kamienica należała do rodziny.
18049:  Wynajmowali tylko najwyższe piętro i mieli zaledwie dwójkę lokatorów.
18055:  Mnie i panek Courvière.
18058:  Oboje mieszkaliśmy na strychu, lecz w oddzielnych pokojach obok siebie.
18061:  Słyszałem, jak krąży po mieszkaniu.
18064:  Był tam też kot i należał do rodziny, oczywiście, jak to kot, ale od czasu do czasu przychodził na górę się przywitać.
18072:  Rodzinie nie da się tego powiedzieć.
18077:  Z rodziną wychodzisz zawsze najlepiej na obrazku.
18079:  Zawsze ja dałem posiłki z rodziną, natomiast pana Corvier nigdy nie schodziła, toteż minął tydzień, zanim ją w ogóle poznałem.
18087:  Wychodziła akurat z kibelka na górze i wydała się okropnie stara.
18092:  Ageism.
18094:  Pomarszczona twarz, jak u bardzo starej małpy, a do tego zaskakująco długie włosy, aż do pasa, jak u młodej dziewczyny.
18101:  Zabawy, ale kiedy mowa o staruszkach...
18107:  Nie, obiecuję, to nie jest jeszcze ten moment, kiedy się zaczyna kontrowersyjnie.
18111:  Zabawne, ale kiedy mowa o staruszkach, nie myślimy nawet, że potrafią odczuwać różne rzeczy jak my.
18115:  Nie, oczywiście, wiecie, ja nie wiem jak wy, ale ja za każdym razem, jak widziałem kogoś starego, to sobie myślałem, nie, na pewno nic nie czuję, nie?
18122:  Na tysiąc procent nic nie czuję.
18126:  Choćby ona, kontynuował nasz bohater, mogła być babcią i urwał.
18133:  Oblicując wargi szarym językiem.
18138:  Obiecuję, to nie jest jeszcze ten moment.
18140:  Każdy miał się pewnego wieczoru, wróciłem do domu i znalazłem leżącą pod ziemią brązowo-papierową torbę z grzybami.
18147:  Natomiast zrozumiałem, że to prezent, bo kto inny by kupował grzyby?
18151:  Prezent dla mnie.
18152:  Nie były to jednak zwykłe grzyby.
18154:  Zapłakałem zatem do drzwi.
18159:  Przepraszam?
18160:  To dla mnie?
18162:  Spytałem.
18163:  Sama je zebrałem, panie Barrow?
18164:  Odpowiedziała.
18166:  Ale to nie psiary czy coś takiego, nie wie pani, trujące albo mieszkające w głowie, w odpowiedzi zaśmiała się, tylko i zachykotała.
18173:  Są do jedzenia, bardzo smaczne, to czernidłaki kołpakowate.
18180:  Zjedz je od razu, bardzo szybko się psują, najlepsze smażone są na maśle z czosnkiem, czyli do zabicia takiego człowieka jak ja na przykład.
18188:  Znaczy, ludzie w pewnym momencie, dodaje pan Skorpion, swojego życia są zastępowani przez androidy.
18193:  Nic dziwnego, że nie postrzegamy staruszek jak czujących cokolwiek.
18196:  Wszyscy to wiemy, oglądamy Westworld, prawda?
18200:  Często się można głupio czuć, pisze dr Fluff, się to gdzieś samemu, bo boimy się oceniania ze strony nieznajomych, bo ktoś spojrzy i stwierdzi, że jesteśmy samotni.
18208:  A tak, tak, tak, jest taki stereotyp, że nie pójdę sam do kina, bo co ludzie powiedzą.
18213:  Ja...
18215:  Ja chcę, żeby nic nie mówili, bo poszedłem do kina i chcę mieć święty spokój.
18220:  A zatem, najlepsze te grzyby są smażone z czosniem.
18223:  Przypominam, czernidłaki kołpakowate.
18227:  Pani też je sobie zrobiła?
18229:  Nie, kiedyś bardzo lubiłem grzyby, ale już nie zjedzę teraz, nie z moim żołądkiem.
18233:  Są pyszne, nie ma nic lepszego niż młodziutki czernidłak.
18238:  Zdumiewające, ilu rzeczy ludzie nie jedzą.
18240:  Jest tyle wokół i mogliby je zjadać.
18243:  Podziękowałem i wróciłem na połowę strychu swoją.
18245:  Parę lat wcześniej zaadaptowali go i całkiem nieźle się spisali, położyłem grzyby moje obok zlewu, a po paru dniach rozpłynęły się oczywiście w czarną maś, potem do mnie wrzucili lidła i musiałem zgarnąć cały syf do torebki i wyrzucić.
18257:  Hashtag przygody kulinarne Krzysztofa.
18262:  Wyszedłem właśnie na dół z torebku, gdy wpadłem na nią na schodach.
18265:  Witam, panie B, mówi.
18267:  Dzień dobry, panno Corvie, ja na to.
18269:  Mów mi Efi.
18271:  Jak smakowały grzyby?
18272:  Dziękuję, były pyszne, były bardzo, bardzo dobre.
18275:  Oczywiście, że je przygotowałem.
18278:  Potem zaczęła zostawiać dla mnie inne rzeczy, no niestety.
18281:  Drobne prezenty, kwiaty w starych butelkach po mleku i różne takie.
18284:  A potem nic.
18285:  Ulżyło mi, kiedy dała sobie spokój.
18287:  Siedziałem właśnie przy obiedzie z rodziną.
18289:  Syn, który studiował na Politechnice, wrócił do domu w wakacje i był sierpień, bardzo gorący.
18294:  Ktoś powiedział, że nie widzieli pani kurwie od... Przepraszam, kowie od tygodnia.
18300:  Czy mógłbym sprawdzić, co się z nią dzieje?
18301:  Odpowiadam, że nie ma sprawy.
18303:  Ewentualnie.
18305:  Tak zrobiłem.
18306:  Drzwi nie były zamknięte.
18307:  Leżała w łóżku przygryda cienkim prześcieradłem, ale było widać, że jest naga.
18310:  Wcale nie próbowałem czegokolwiek zobaczyć.
18312:  Czułbym się tak, jakbym podglądał babcię nagolasa.
18315:  Taka staruszka, ale naprawdę ucieszyła się na mój widok.
18317:  Wezwać do pani doktora?
18318:  Spytałem.
18319:  Pokręciła głową.
18320:  Nie jestem chora, tylko głodna.
18322:  To wszystko.
18325:  Bo ja mogę kogoś wezwać.
18326:  Nie ma żadnego kłopotu.
18328:  Lekarze przyjeżdżają do starszych ludzi.
18331:  To są, moi drodzy, rzeczy ulotne.
18334:  Każdy przyjeżdżał do starych ludzi i powiedział, że dobra, nie będę już mówił czarnego humoru, czarnego, kontynuujemy.
18340:  Edwardzie, mówi ono na to, nie chcę być dla nikogo ciężarem, ale jestem taka głodna.
18346:  Przyniosę pani coś do jedzenia, coś lekkostrawnego.
18347:  I wtedy mnie zaskoczyła.
18350:  Wyraźnie się zawstydziła i powiedziała bardzo cicho.
18353:  Mięso.
18354:  To musi być świeże mięso.
18357:  Surowe.
18357:  Nie pozwoli nikomu dla siebie gotować.
18359:  Mięso, Edwardzie, proszę.
18362:  Żaden problem.
18363:  Parłem i szedłem na dół.
18364:  Przez chwilę zastanawiałem się, czy nie podwędzić go z kociej miski, ale oczywiście nie zrobiłem tego.
18370:  Zapewnię, abym wiedział, jak chcę i musiał to zrobić.
18374:  Nie miałem wyboru.
18374:  Poszedłem do Savewaya i kupiłem tackę najlepszej mielonej polędwicy.
18378:  Kot natychmiast ją poczuł i poszedł za mną na schodach.
18383:  Powiedziałem, uciekaj kiciuś, to nie dla ciebie, to dla pani kurwie, że się czuje, musi się zjeść kolacja.
18388:  On obmiałczął mnie, abym go nikt nie karmił o tygodnie.
18390:  Wiedziałem, że to nieprawda, bo w misce wciąż była połowa żarcia.
18393:  Głupi kot i tyle.
18398:  Teraz wszyscy na czatach chcą mnie zabić, ale ja czytam tylko to, co Niedgajmian napisał.
18403:  Głupi kot i tyle.
18407:  Na wypadek, gdyby nikt nie usłyszał.
18408:  Głupi kot i tyle.
18410:  Zapukałem Doni.
18414:  Proszę, zawołała.
18415:  Wciąż leżała w łóżku.
18416:  Dałem jej tackę z mięsem, a ona na to.
18418:  Dziękuję, Edward, masz dobre serce.
18420:  A potem tam w łóżku zdarła folię.
18423:  Na tackę zebrała się kałuża brązowej, kwizać, a ściekać na pościel.
18426:  Ona nic na to nie zważała.
18427:  Paskudztwo, mówię ci.
18428:  Nie wyszedłem.
18430:  Usłyszałem, jak zaczyna jeść, pychając sobie do ust surowe, mielone mięso.
18434:  I wciąż, wciąż...
18436:  Nie wstała z łóżka.
18438:  Następnego dnia była rześka jak skowronek.
18440:  Jeszcze czasami o najróżniejszych porach mimo jej wieku pomyślałem sobie, no proszę, mówią, że czerwone mięso szkodzi.
18447:  Ale jej bardzo pomogło.
18449:  A surowe, no cóż, no to w końcu jak tatar, prawda?
18451:  Jadłeś kiedyś surowe mięso?
18453:  Pytanie zaskoczyło mnie.
18453:  Ja?
18454:  Ja?
18456:  Ja?
