Kulturalny roast RINGS OF POWER | Co nie wyszło i dlaczego?
🔗 https://www.youtube.com/watch?v=mik_Its55To
DS (Dominika Skoczeń, Czerw Fantastyczny)
KMM (Krzysztof M. Maj)
WB (Wojciech Bryk, RuBryka Popkulturalna)
MK (Marcin Kończewski, Koń Movie)
ML (Michał Lipiński, Ponarzekajmy o Filmach)
BFP (Bartosz Filip Malinowski, Bez/Schematu)

0:  Dziękuję.
8743:  MK - Nie mam żadnych wielkich już oczekiwań pod tym względem, że ja wiem, że na pewno obejrzę, bo tam jakąś tam kotwicę na tym numenoryjskim statku zarzuciłem, bo muszę zbadać, gdzie te konie były naprawdę transportowe.
8759:  MK - Muszę to ogarnąć, ten temat.
8760:  BFP - Zrób taki billboard, gdzie te konie.
8762:  MK - Tak, gdzie te konie?
8763:  MK - Hashtag będzie jakiś.
8765:  MK - Gdzie te konie?
8766:  MK - Gdzie te konie?
8767:  MK - Release the konie.
8770:  MK - Tylko koni żal.
8772:  MK - Także muszę się tego dowiedzieć.
8774:  MK - To jest mój cel.
8776:  BFP - Wspaniały komentarz Toma, Johna Donsona.
8779:  BFP - Bardzo mi się w ogóle podoba ten nick.
8781:  BFP - Nawiązujący do fantastycznego programu, który kocham.
8784:  BFP - Napisał Whose ring is it anyway?
8786:  BFP - I to bym oglądał.
8787:  BFP - Whose ring is it anyway?
8789:  BFP - Absolutnie.
8790:  BFP - Michale.
8791:  BFP - Twoje życzenia.
8792:  ML - W idealnym świecie, no to bym powiedział, że fajnie jakby wyciągnęli wnioski z krytyki i lore już nie naprawią, no bo to już jakby, to już too late, no bo zrobili fundament.
8802:  ML - No tak, nie, no zrobili fundament, no nie mogą teraz zmienić, nie wiem, no nie mogą tego zresetować, tak?
8806:  ML - Takiej tabula rasa i ten...
8808:  ML - No ale mogą zatrudnić lepszych scenarzystów, którzy napiszą jakieś story-liny w drugim sezonie, żeby ci bohaterowie, nie wiem, żeby wewnętrznie była logika jakkolwiek, jeśli chodzi o jakieś podejmowane decyzje, żeby coś się działo, żeby był jakiś charakter arki, jakieś takie podstawowe kurwa rzeczy, które, wiecie, każdy scenarzysta powinien umieć napisać w każdym serialu, książce czy filmie, nie?
8829:  ML - Czy czymś takim.
8830:  ML - Ale realistycznie rzecz biorąc, no to spodziewam się, że może być tylko gorzej.
8834:  ML - Optymista pewnie nie chce powiedzieć, że może być tylko lepiej, bo było źle i tak dalej, ale doświadczenie nauczyło mnie cynizmu.
8841:  ML - Chociażby taki Wiedźmin, gdzie myślałem, że teraz będzie już tylko łatwiej, bo wystarczy, że będziecie iść zgodnie z książką i tak dalej, i tak dalej.
8848:  ML - I tak nie.
8850:  ML - Jeszcze bardziej można namieszać, pozmieniać i sknocić, więc pewnie zrobię dokładnie to samo.
8858:  ML - I spotkamy się za rok.
8863:  WB - Także... Wojtek.
8866:  WB - Mnie to rybka.
8868:  WB - Ja mam szczęście, że jak sami zauważyliście, ja się będę i tak dobrze bawił.
8873:  WB - Jak będzie case, jak z Wiedźminem, że drugi sezon będzie gorszy, no to zrobię więcej memów, więcej wpisów, więcej rzeczy wypunktuję, więc będę szczęśliwy.
8884:  WB - Jako twórca internetowy będę szczęśliwy, bo content mi zostanie podsunięty pod nos.
8890:  WB - Jeżeli wyciągną wnioski i spełnią się wasze marzenia i będzie lepiej, no to wszyscy wygrywamy.
8897:  WB - Mamy fajny serial fantasy do oglądania, który sprawi nam przyjemność po prostu, żeby w piątek sobie po całym tygodniu usiąść, obejrzeć, pooglądać coś fajnego, pośmiać się, posmucić, zobaczyć jak machają mieczami.
8910:  WB - będę szczęśliwy, więc ja, nieważne w którym kierunku to pójść, chyba że będzie po prostu nudno, nie będzie głupio, nie będzie lepiej, będzie po prostu nudno, no to wtedy chyba nawet ja się poddam.
8923:  MK - Wojtek, mogę ci wrzucić tylko kamyczek jeden?
8925:  MK - Nie masz wrażenia, że właśnie ten serial jest wybitnie martwy, jeżeli chodzi o jego życiodajne soki w internecie?
8934:  MK - Ja naprawdę widzę, że mało tego jest tych wszystkich memów, tej dyskusji, tej nośności i to jest przykre, bo...
8941:  MK - Bo nie ma o czym rozmawiać.
8944:  BFP - Chociaż dwie godziny naszego spotkania mówią inaczej, ale ja się w ogóle nie łudzę.
8949:  BFP - Ja nie mam żadnych złudzeń i widzę tylko jedną miskierkę nadziei, którą się z wami podzielę, ale nie mam złudzeń, bo po pierwsze oni mają tyle pieniędzy, że to może być porażką, a i tak są w stanie wyłożyć kasy na kolejny sezon, co jest absolutnym paradoksem.
8966:  BFP - I jeszcze bardziej martwi mnie to, że twórcy są nafukani w tym momencie.
8970:  BFP - Przepraszam, że to powiem, ale chodzą z bardzo widoczną erekcją i udzielają wywiadów z tą erekcją, nafukani i jeszcze stroszą piórka.
8978:  BFP - I oni naprawdę są podjarani tym, co się stało na koniec.
8981:  BFP - Że Jezus, doszliśmy do pierścieni, teraz już będzie z górki.
8984:  BFP - I powtórzą wszystkie błędy, które zrobili do tej pory, tylko mogą to zrobić jeszcze bardziej.
8990:  BFP - Bo to już nawet nie chodzi o to, czy oni przyjmą krytykę, czy nie.
8992:  BFP - Tu chodzi o to, na jaki grunt teraz wejdą.
8995:  BFP - I ile jeszcze można spieprzyć?
8996:  BFP - Jakby my sobie nie zdajemy sprawy z tego, ile jeszcze można spieprzyć.
9000:  BFP - Ale, ale, ale, a propos tego, ile jeszcze można spieprzyć, ja też się udziwiłem, że będzie lepiej z drugim sezonem Wiedźmina, tak?
9009:  BFP - A wyszło jak wyszło.
9011:  BFP - Ale to jest ten promyczek nadziei, o którym myślę.
9013:  BFP - A przed nami jeszcze trzeci.
9016:  ML - A wiesz, że mogę wrzucić trójkę?
9018:  ML - Trójkę?
9019:  ML - Nie, na odwrót.
9020:  MK - Wiecie... Ale ze szturem to nie za bardzo po ostatnim wydarzeniu.
9023:  BFP - Wyszedł pierwszy... Wszedł i jeszcze był trzeci.
9026:  BFP - Pierwszy nowy Star Wars poszedłem do kina i kompletnie nie zrobiło na mnie wrażenia.
9029:  BFP - Miałem wrażenie, że ktoś po prostu zrobił, nie wiem, wrzucił te same składniki, które miała nowa nadzieja, przemiksował je, porozmieszczał w różnych elementach, a dla mnie to był reboot tej serii, który był jednocześnie remake'iem.
9040:  BFP - Potem był The Last Jedi, który dzieli ludzi, był bardzo nierówny i potem był fatalna trzecia część, której nigdy do końca nie obejrzałem.
9047:  BFP - Ale, ale powstał Mandalorian dzięki temu.
9051:  BFP - I powstał Andor.
9052:  BFP - Niestety powstał też Obi-Wan.
9053:  BFP - I teraz ja mam taką nadzieję, że ten promyczek
9057:  BFP - Ten promyczek, który próbuje dostrzec na końcu tunelu i to nie jest mam nadzieję pociąg, to jest to, że powstanie Spinoff, że powstanie jakiś inny serial, skoro oni już mają te prawa, skoro oni już uruchomili machinę produkcyjną, skoro oni może nawet na tym zarobią.
9075:  BFP - to pozostaje mieć nadzieję, że powstanie coś innego z innymi twórcami.
9079:  BFP - Bo ja nie mam żadnych wątpliwości, że ci sami twórcy pozostaną u steru i będą równie słabi w tym, co robią.
9085:  BFP - Ale może, może dostaniemy właśnie taki, nie wiem, Shadow of Mordor chociażby, czy coś zupełnie innego, osadzonego w świecie, co nie będzie miał takiej oglądalności.
9095:  BFP - Ale my będziemy mieli zupełnie inny typ dyskusji o takim materiale.
9099:  BFP - I głęboko chciałbym, nie mogę powiedzieć, że głęboko w to wierzę, ale chciałbym w to wierzyć,
9103:  BFP - No bo mamy już precedensy.
9106:  WB - Komedia romantyczna z Isildą.
9109:  BFP - Biorę.
9110:  BFP - Chcę.
9111:  ML - Może być nawet... Taki trochę She-Hulk w świecie Numenoru.
9115:  ML - O, o, o, masz to.
9116:  BFP - Jak w pełni rolę reagentki.
9118:  BFP - Tak.
9122:  BFP - Kochani, chciałbym, żebyście na sam koniec, zaczynając od Dominiki, powiedzieli pokrótce o tym, co dzieje się w waszym świecie, waszej twórczości, co właśnie przygotowujecie i co można u was znaleźć, czy to na kanale, czy na fanpage'u.
9134:  BFP - Dominiko.
9136:  DS - Na moim kanale można znaleźć filmy o fantastyce głównie i trochę o popkulturze też szerzej pojętej.
9143:  DS - Miała się w tym tygodniu pojawić recenzja siódmego odcinka Pierścieni Władzy, ale niestety się nie pojawi, bo Krzysztof ją usunął.
9151:  DS - Ostatnio, kiedy u mnie był.
9153:  DS - Żartuję oczywiście, ale miał z tym coś wspólnego.
9157:  DS - W każdym razie, jeśli interesujecie się fantastyką, to serdecznie do mnie zapraszam, ponieważ jest tego tam naprawdę dużo, ale staram się, żeby było śmiesznie, o czymkolwiek mówię i rozrywkowo, także jest to zdecydowanie forma lekka i forma dla każdego.
9172:  BFP - No i dzisiaj sporo fanów, których ja znam, fanów twojego kanału, których ja znam ze swoich czatów pojawiło się, włącznie z przeciętnym człowiekiem, który bardzo ci dziękował za twoje streszczenia pierścieni władzy, także masz tutaj wielu fanów i ja wszystkim polecam kanał Dominiki.
9190:  BFP - Krzysztofie, co się u ciebie gotuje?
9191:  BFP - Poza kluseczkami, makaronem.
9194:  KMM - Poza przypalaniem zupy.
9200:  KMM - Wiesz co, ja zawsze jestem bardzo zaniepokojony takimi pytaniami, z tego względu, że ja nigdy nie mam żadnych planów.
9206:  KMM - Natomiast w najbliższym czasie ma wyjść kolejny sezon serialu, na który bardzo czekam.
9213:  KMM - I ponieważ spanikowałem, jak zadałeś mi to pytanie, nawet nie pamiętam, jaki jest tytuł tego serialu, na pewno będę recenzował.
9220:  KMM - Natomiast zwykle u mnie się dzieją jakieś rzeczy dla tych z was, którzy przybyli tutaj i nie wiedzą, są związane z fantastyką kulturą, jak również edukacją, bo wszystkim staram się cisnąć porówno, tak żeby nikt nie czuł się poszkodowany, tak?
9233:  KMM - Ani kretyni, którzy robią złe filmy, ani kretyni, którzy nie radzą sobie z dobrą edukacją, ani kretyni, którzy równocześnie starają się wytłumaczyć, że fantastyka na przykład jako to i gry wideo są rozrywką czczoł dla bezmózgów.
9247:  KMM - Wszyscy tacy
9248:  KMM - porówno otrzymują ode mnie po głowie.
9250:  KMM - Ale w jakich interwałach i kiedy, tego nie wiem, ponieważ kalendarza nie prowadzę jako człowiek chaotyczny i w odróżnieniu od szlachetnych moich rozmówców niezorganizowany.
9260:  BFP - Jasne, jasne.
9261:  BFP - Witamy Oskara Rogowskiego na czatach, który reprezentuje napisy końcowe i
9268:  BFP - Ma odmienną opinię od nas w większości odnośnie Pierścieni Władzy.
9272:  BFP - Mam nadzieję, że będzie jeszcze okazja podyskutować.
9274:  BFP - Natomiast mogę tylko powiedzieć, Oskarze, pozdrawiam cię serdecznie.
9277:  BFP - Naprawdę się starałem.
9279:  BFP - Marcinie, co u ciebie się gotuje?
9282:  MK - Ja mam analogiczne sytuacje, tak jak Krzysztof, a u mnie nie ma nigdy żadnych planów, no bo jak konie mogą mieć plany.
9289:  MK - Słuchajcie, żyjemy od zmierzchu do świtu, z dnia na dzień.
9296:  MK - Niemniej to, co otrzymam z popkultury, to zjadam jak te marcheweczki.
9302:  MK - Także wpadajcie, bo nie zatrzymuję się nawet przed powodzią we Wrocławiu.
9309:  MK - Nie zatrzymuję się przed Adarem i jego hordą orków, także jest dosyć obszernie, nie tylko stricte fantastycznie, czy też sci-fantastycznie, ale też uderzam i w thrillery, i w różnego rodzaju rzeczy.
9325:  MK - Jestem też biedniejszy od wszystkich, bo nie mam swojego kanału, jedynie z Barcisiem mogę w kanale sobie pogadać na Facebooku, także wbijajcie na fejsa i do zobaczenia.
9337:  BFP - Oj bracie, to była tak niewykorzystana okazja, żebyś powiedział, że już odpalasz kampanię, gdzie te konie, naprawdę, ale spoko.
9344:  MK - Sorry, spaliłem to jak zwykle.
9346:  BFP - Michale.
9348:  ML - W ogóle to, co zawsze, czyli dużo filmów.
9349:  ML - Powolutku.
9350:  ML - Powolutku, tak.
9352:  ML - Codzienne recenzje filmów wszystkich, jakie wychodzą, nowych, klasyków też w retro recenzjach.
9356:  ML - Generalnie.
9357:  ML - Ale też bez większego planu, wiesz, po prostu codziennie coś ukidziesz i tyle.
9362:  BFP - Ten gość codziennie wrzuca recenzje.
9363:  BFP - Ja nie wiem, właśnie się śmieje z tym powolutku, bo ja nie wiem, jak ty to robisz.
9367:  BFP - Ja nie mam pojęcia, ale...
9369:  BFP - Po prostu nie edytujesz, nie montujesz.
9372:  BFP - To też prawda.
9374:  BFP - Ale bardzo, znaczy oczywiście, że polecam kanał Ponarzekajmy o Filmach, ale jakby tutaj wśród osób, które teraz nas oglądają jest bardzo wielu fanów tego kanału, więc ja też jestem zresztą fanem, także dalej rób to, co robisz.
9386:  BFP - Chciałem znowu powiedzieć coś po angielsku, ale tak będzie lepiej.
9389:  BFP - Dalej rób to, co robisz.
9390:  BFP - No i Wojtku, u ciebie?
9393:  WB - Cóż, u mnie na fejsie
9396:  WB - w komentarzach ludzie się przede wszystkim martwią o moje zdrowie psychiczne.
9402:  WB - Wskazują na to, że wypunktują mnie, wskazują, że mam problemy o podłożu psychicznym, uwielbiam masochistyczne tutaj zabawy, ponieważ na moim profilu przede wszystkim o złych rzeczach nabijam się, punktuję absurdy.
9420:  WB - czy to książka, czy film, czy serial.
9422:  WB - Jak jest coś złego, to po prostu trafia do mnie do przemilenia.
9424:  WB - Jak obejrzałem coś dobrego, to nie będę o tym wspominał, bo po co.
9429:  WB - Co się pobawiłem, to moje, więc ja głównie narzekam, czepiam się, robię memy, żeby punktować absurdy i dobrze jestem.
9436:  WB - Jestem zdrowy, szczęśliwy.
9438:  WB - Czy wyglądam, jakby moja głowa była niezadowolona?
9441:  BFP - To zupełnie jak nasza władza.
9442:  BFP - Nieważne, w każdym razie chciałem powiedzieć, że to nie jest, bo parę pytań się pojawiło na czatach, a to nie jest designer's choice, że tak stwierdził sobie Wojtek, że zrobi sobie live'a w kuchni.
9456:  BFP - Wojtek jest na urlopie i po prostu dołączył do nas
9459:  BFP - bo stwierdził, nie mogę tego przepuścić.
9461:  BFP - I ja jestem, mam nadzieję, że masa osób także wśród was oglądających w tym momencie jest bardzo wdzięczna, że jednak znalazł sposób, żeby się z nami połączyć, żeby z nami pogadać.
9470:  BFP - Także bardzo mi miło.
9472:  BFP - I odpowiadając na pytanie Ignacego, czy wrzucisz pod opis linki do wszystkich profili osób biorących udział w panelu?
9477:  BFP - Oczywiście, że tak.
9479:  KMM - Nie!
9479:  KMM - Nie wrzucę!
9480:  BFP - Poza Michałem.
9480:  KMM - Sami zarzucajcie!
9481:  BFP - Oczywiście wrzucę...
9483:  BFP - Nie wrzucę tego jednego kanału, co do którego zawsze macie problem z jego stylistyką, bo mówicie, że tam powinno być, ponarzekajmy, na filmy, to tego kanału nie wrzucę albo wrzucę błędny link.
9494:  BFP - Tak, dziękuję wam bardzo za udział.
9496:  BFP - Jeszcze ze swojej strony powiem, że w przyszłym tygodniu, jeżeli chodzi o moje plany, spodziewajcie się największego eseju w historii bez schematu.
9502:  BFP - Jezu, to było jak rodzenie kamienia.
9505:  BFP - 48 godzin na jakieś powstawał i to jest o tym, jak Bioshock zmienił na zawsze rozrywkę interaktywną gry wideo i generalnie odcisnął piętno na kulturze.
9513:  BFP - Polecane przez Polskie Towarzystwo Nefrologiczne.
9518:  BFP - Tak, specjalisto.
9520:  BFP - I w czwartek z kolei polecam Q&A, na którym będę opowiadał o najbliższych planach bez schematu, bo ten esej będzie trochę takim nowym rozdziałem, gdzie mam nadzieję, że raz na dwa miesiące z waszym wsparciem będę wypuszczał takie materiały i takie eseje, które będą walczyły jednak o tę jasną stronę YouTube'a i to, że można tworzyć wartościowe, fajne treści o popkulturze, tak jak wszyscy, którzy tutaj ze mną dzisiaj goszczą, w formie, która jest dłuższa, wysokokaloryczna.
9547:  BFP - Także zapraszam.
9548:  BFP - We wtorek o 18 Bioshock, a potem w czwartek o 18 będzie Q&A.
9553:  BFP - Również Was bardzo gorąco zapraszam.
9555:  BFP - Kochani, bardzo Wam dziękuję za to, że dołączyliście do tej dyskusji.
9558:  BFP - To była wyjątkowo udana rozmowa.
9562:  BFP - Będzie jeszcze formę podcastową miała.
9563:  BFP - Ja to wszystko zgram i puszczę na podcast, bo aż żal by było, żeby 2,5 godziny nie było dostępne także w formie podcastowej.
9571:  BFP - Dziękuję serdecznie wszystkim, którzy do nas dzisiaj dołączyli, którzy pisali komentarze.
9575:  BFP - Przepraszam, jeżeli nie przeczytaliśmy ich tak wiele, ale flow sześciu osób jednak rządzi się swoimi prawami, więc to nie jest tak, że uchodziło to naszej uwadze.
9585:  BFP - No i jestem przekonany, że wszyscy, którzy tutaj są dzisiaj ze mną również ponownie pojawią się na Bez Schematu.
9591:  BFP - Drodzy, dziękuję wam serdecznie.
9594:  BFP - Dziękujemy.
9596:  ML - Dzięki tato.
9601:  S07 - Dziękuję.
