🔴 Raj dla maga, gdy gra domaga | BALDUR'S GATE 3 Livestream #2
🔗 https://www.youtube.com/watch?v=H6W_Fsw0jpE

28:  Cześć.
20550:  Lista czarów, które możesz zapamiętać jest ograniczona.
20552:  Gdy awansujesz na kolejny poziom, możesz zastąpić dotychczasowe czary nowymi.
20555:  Wybierz czar, który chcesz zastąpić.
20557:  Zauroczenie osoby, zdecydowanie.
20559:  Nie użyliśmy tego ani razu.
20561:  Zmień na... Płonące dłonie, Wiedźmowy pocisk.
20565:  Byłoby ciekawe, gdybyśmy mieli Wiedźmowy pocisk.
20568:  Fałszywe życie.
20569:  Jomu by się fałszywe życie przydało.
20572:  No bo szybko nogi by się przydał.
20578:  Tak.
20579:  Czwarty level, zawsze zwiększ cechę.
20581:  Dobrze.
20582:  Atut.
20584:  I tutaj dajemy, moi drodzy, strzelec wyborowy.
20587:  Twoje ataki bronią dystansowej nie podlegają każdej w związku z zasadami przewagi wysokości.
20591:  Tak jest.
20594:  Cieszy mnie to.
20598:  I... Wojownik.
20604:  I mówicie, że tutaj też zwiększenie cechy.
20609:  Zatut.
20609:  Zwiększenie cechy.
20611:  Siła.
20611:  O Jezus, pierwszy raz w życiu to zrobiłem dla jakiejś postaci.
20617:  Czemu Krzysztof nie ma Kapelusza Maga na Steamie?
20619:  To jest dobre pytanie.
20621:  Czy jest Jamnioboros, moi drodzy?
20623:  F5.
20625:  O, bogowie!
20627:  Strzaskany cep bojowy.
20630:  Ej.
20631:  To jest dobre!
20633:  To jest lepsze od tego, co my mamy.
20634:  Okaz umys... Okaz pasożyta... Pasożytu łapieszcu... Boże, pasożyta łupieszców umysłu.
20641:  To jest ważna rzecz.
20644:  I hiena, tradycyjnie.
20645:  Oko.
20649:  Oko.
20652:  Czy my nie będziemy mieli tutaj żadnych sensownych łupów?
20655:  Nie.
20658:  A zatem... Strzaskany cep bojowy jest nasz.
20665:  Tu możemy dać lepszy miecz faktycznie.
20667:  2 do 11.
20668:  No stanowczo.
20672:  Okej.
20672:  Nie do magii Amnix niestety nic nie może mieć lepszego.
20675:  Nie do magii Amnix jest zasmucony.
20678:  Okej.
20679:  Okej.
20681:  Dobrze.
20682:  Zgromadźcie się wszyscy moimi...
20688:  Okej, i tutaj jeszcze jest ten Oli cały.
20692:  Da się zajrzeć do tej skrzyni, którą rzuca Karla?
20694:  Tak, zrobimy to zaraz.
20698:  Ooo, taki sam długi łuk jaki mamy, cudownie.
20703:  Tu był jeszcze Rugan.
20707:  Noo, 167!
20710:  Ojojojoj!
20711:  Miecz, miecz krótki.
20713:  Niech ona go ma na wszelki wypadek.
20715:  Plecak, co jest w tym plecaku?
20717:  Ooo!
20718:  Miksatura!
20720:  Nie wierzę.
20721:  I jest tutaj ta skrzynia, pancerna skrzynia karawany.
20728:  Spróbujmy otworzyć wytrychem.
20734:  Nooo, hahaha, good!
20739:  No, poziom trudności jest duży, moi drodzy.
20742:  Czy wystarczy?
20745:  Ludzie znający matematykę już wiedzą.
20753:  Jest.
20754:  Żelazna manierka.
20757:  Złoto.
20757:  I ognisty bursztyn.
20759:  O!
20761:  Ciekawostki.
20766:  Coś wszystko dobrze.
20769:  Czemu nie biorę wszystkiego?
20770:  Nie biorę wszystkiego z bardzo prostego powodu, to znaczy za każdym razem jak to próbuję robić, to nagle okazuje się, że nie ma miejsca w ekwipunku.
20783:  Czy to jest... Co to jest?
20785:  To jest miecz czy to nie jest miecz?
20786:  Dlaczego nikt nam nie mówi co to jest?
20791:  Nie rozumiem.
20792:  Nie mam zielonego pojęcia, o co w tym chodzi.
20794:  Okej.
20796:  Mówicie, żeby użyć kijanki.
20799:  Co do czarów w Tyranny można tworzyć własne przypomnienia.
20801:  Krzysztof, dziękuję ci za trybut.
20802:  Tak samo w Two Words 2.
20806:  Gdzie była ta rzecz, o której mówiliście?
20813:  Żelazna manierka?
20814:  Nie.
20814:  A broń pasużytów umysłu?
20818:  Nie widzę tego.
20821:  No i z paprałem.
20822:  To jest ten problem właśnie.
20825:  Jak?
20828:  Hmm.
20831:  Oj, oj, oj, oj, oj, jak różne postaci mają tajemniczy artefakt z poczerniałego żelaza.
20837:  Jak różne postaci mają ekwipunek, to ja nie wiem wtedy, co jest najważniejsze.
20842:  Sortuj według najnowszej.
20843:  Jest to dobry pomysł.
20846:  Oczywiście nie jest to dla każdego z nich.
20848:  Topór dwuręczny.
20851:  Gdzie myśmy to dali?
20852:  Najnowsze, nie?
20853:  Czyli to ma nie do magii Amnix jednak.
20858:  Tak!
20858:  Okaz pasużyta łupieżców umysłu.
20861:  Użyj.
20865:  Nie możesz jeszcze pochłaniać pasużytów.
20867:  Mhm.
20874:  Wiecie, że nikt nie powiedział nam, poza oczywiście uwagami na czatach, że TAP otwiera ekwipunki wszystkich postaci, tylko dla porządku dodam, zaznaczam.
20882:  Nie mam pojęcia, jak ktoś, kto gra w to bez jakichkolwiek podpowiedzi, jest w stanie się ogarnąć.
20889:  Ba, że ma niekończącą się ilość czasu, to jest dokładnie ten sam problem, który macie w Diablo.
20893:  Jeżeli masz niekończącą się ilość czasu, to spoko, możesz sobie śmiało grindować przez najbliższe 70 godzin.
20898:  Dramat.
20907:  Mmm... Oczywiście można zastosować taktykę, teraz będę wciskać losowe przyciski na wszelki wypadek.
20914:  Larian zrobił tutaj typowy ekwipunek ze swojej gier, czyli koszmar magazyniera.
20917:  Nie miałem takich problemów w Divinity, wiecie?
20920:  Moi drodzy, skończymy sobie na odszukaniu tej szkoły, yyy... Gityanki.
20925:  Myślę, że to jest opcja.
20928:  Gdzie nam się oczywiście to uda zrobić?
20931:  Tutaj, prót i błędów.
20932:  Właśnie, ja bardzo bym wolał, żeby... Mam takie wrażenie zawsze, jak obserwuję różne gry, że jest tak, że jakaś nowy jakiś tytuł się pojawia, prawda?
20941:  I robi krok naprzód, potem się pojawia następny tytuł i robi trzy kroki wstecz.
20945:  To jest niesamowite.
20954:  Czar rozmowy z umarłymi?
20955:  Mam.
20956:  Mam amulet rozmowy z umarłymi.
20958:  Gitianki są niebezpieczni, mówicie.
20962:  Mamy radę.
20963:  Jeszcze kapłanka goblinów jest.
20964:  To jest relatywnie blisko, moi mili.
20968:  Poziomów jest 12 tylko?
20970:  Postaci?
20971:  Naprawdę?
20972:  Tutaj coś mamy też, na górskiej przełęczy.
20984:  Jest i to.
20985:  Ej, ale to dobrze, że jest 12 poziomów, tylko mnie się to podoba.
20989:  Smok?
20990:  Ojoj.
21020:  Jesteśmy.
21047:  Dlaczego level-up jest dobry?
21049:  Dlatego, że w Diablo macie tu 345 leveli, a wszyscy i tak odpadają po 72, którzy nie są bardzo mocno wkręceni w te tytuły.
21057:  Więc ja wolę zdecydowanie, jak jest ograniczony level, a potem kombinujecie z uzbrojeniem, z czarami właśnie, to jest wtedy fajne.
21067:  Coście straszyli, że jest problem?
21069:  Dwunasty poziom oznacza raptem szósty poziom magii, co jest biedą.
21074:  To gorzej, ale mam nadzieję, że czarów jest więcej.
21078:  Okej, czy my z tym smokiem mamy walczyć?
21081:  To jest poziom dziesiąty.
21083:  Poziom dwunasty.
21084:  Poziom piąty, poziom szósty.
21085:  Znaczy to jest taki rozstrzał.
21088:  Ale dziwne.
21093:  Spokojnie, zobaczymy co tu się w ogóle dzieje.
21100:  Dwunasty poziom to jest cały jeden spell slot na poziomie szóstym.
21103:  Aha.
21104:  Oby to było dobre zaklęcie.
21105:  Mamy najmniejszych szans ze smokiem, no umówmy się moi drodzy.
21123:  Co tu się dzieje?
21134:  To jest ta sama rasa, którą już spotkaliśmy.
21141:  Hmm...
21165:  Ja się już boję tej perswazji.
21170:  Dodaj premię.
21174:  15.
21174:  Z moją, z moim szczęściem.
21179:  Wiedziałem.
21179:  Ech.
21189:  Cholera!
21194:  Cholera!
21195:  Cholera!
21195:  Cholera!
21196:  Cholera!
21196:  Cholera!
21196:  Cholera!
21197:  Cholera!
21201:  Cholera!
21201:  Cholera!
21202:  Cholera!
21202:  Cholera!
21228:  Aha, i co teraz?
21229:  A, smok odlatuje, dobrze, dobrze.
21232:  Przynajmniej tyle!
21241:  O!
21264:  Wiecie jak to się robi?
21269:  To już robi się to tak.
21275:  Jak to zero?
21285:  Jak to zero?
21291:  Skandal.
21293:  No skandal.
21296:  Jakim cudem 9% przy takiej przewadze rzeczy...
21302:  CO?!
21305:  Przepraszam, co to jest za paranoja?
21307:  Jakim cudem ja przy takiej przewadze wysokości... Jakim cudem ja przy takiej przewadze wysokości nie mam przewagi wysokości?
21322:  Nie, nie wierzę.
21327:  To jest niesamowite.
21329:  Ja w zło strzeliłem oczywiście, no jasna sprawa.
21341:  Tak!
21342:  Dobrze!
21345:  Dobrze!
21348:  Chybienie krytyczne, świetnie.
21352:  To szczęście jest świetne, nie?
21357:  Znakomita sprawa.
21362:  Tak niewiele nam daje.
21368:  I tak wychybił.
21373:  Po co ty się na nich rzucasz?
21374:  A co mam innego zrobić?
21383:  Przecież oni i tak atakują.
21395:  Inne questy są?
21396:  Tak.
21397:  To jest dosłownie główny quest, który mamy.
21403:  To w jaki sposób można to zrobić inaczej?
21406:  Straszne.
21408:  Larian zrobił z przewagi wysokości jakiś mem?
21410:  Tak.
21410:  Zgadzam się.
21413:  Robić obóz goblinów, czyli główny quest?
21414:  To był dosłownie główny quest.
21417:  Dosłownie to był główny quest.
21419:  Nie ma innego.
21422:  Paranoja kompletna.
21424:  Nie wiem, co mam robić.
21426:  Czyli zostaje nam ten główny quest w takim razie.
21428:  Czyli na dół idziemy.
21432:  Dramat.
21435:  Czyli tylko z Lazili da się tutaj przejść?
21437:  Okej.
21438:  Bardzo skomplikowane.
21439:  Aaaa.
21443:  Człowiek po prostu by chciał.
21445:  Aha, czyli ja muszę się przeteleportować w takim razie, bo tutaj się w ogóle nie da przejść.
21449:  Tutaj, dobrze.
21455:  Jak na razie, najlepsza część tej gry to są dialogi, najgorsza część tej gry to jest walka i system walki.
21461:  Przynajmniej na razie, póki jesteśmy słabi jak kupa, to... hmm.
21472:  Nic całkiem podobnego do tej gry, prawda?
21477:  Nie widziałem tej gry od wielu lat.
21478:  Chyba.
21479:  Chyba!
21479:  Oprócz wzroku masy, łóżko wygląda niezwykle niesamowite.
21496:  Nawet jak masz towarzyszkę z ich rasy, to tutaj i tak się walczy, pisze Bart, okej.
21501:  Czy tutaj za każdym razem muszą być te śledztwa?
21505:  Chyba tak.
21509:  Dziki Sinon za spodziew 13 miesięcy.
21511:  Nie, wrócimy tam po prostu jak będziemy w stanie z nimi się mierzyć.
21518:  Dobrze.
21521:  Dobrze.
21530:  Twórcy zakładają taką drogę, RESP, krypto, geodrogi, no nie, nie, nie, nie, nie.
21534:  Ja nie dostałem nigdzie takiej informacji, więc będziemy traktować to jako otwarty świat, moi mili.
21542:  Zejdź po linii od wiadra, oczywiście, że zrobimy to.
21546:  Ops.
21546:  Przecież myśmy tu byli!
21555:  Myśmy tu byli, ja stąd wychodzę od razu.
21559:  Myśmy tutaj byli, tu są pająki, moi drodzy.
21563:  Tu są pająki.
21567:  Nie będziemy walczyć z pająkami na razie.
21575:  Dobrze.
21577:  Teraz mamy trochę inną drużynę, z tego co widzę, i może się nam uda
21584:  Ustawić się tutaj, gdzie ten goblini strzelec.
21588:  Czy jest to możliwe?
21589:  Nie.
21590:  To znaczy, musielibyśmy chyba tutaj wskoczyć, tak mi się przynajmniej wydaje.
21595:  Za wysoko jest napisane, okej.
21598:  Tak, za wysoko, nie da się za bardzo wskoczyć tutaj.
21601:  Smutne. ...
21609:  Absolutnie, Yuki-san, jak jest otwarty świat, to robimy otwarty świat.
21612:  Żadnej kolejności.
21613:  To nie jest liniowa gra, bez przesady.
21617:  O!
21618:  Mam inny pomysł.
21620:  Tutaj się powinno udać wskoczyć.
21622:  Tak przynajmniej mam nadzieję, F5.
21628:  Gdzie oni wskoczyli?
21629:  Co tu się w ogóle dzieje?
21634:  Postaw kilka skrzyni, po nich wskoczysz.
21637:  A jak?
21640:  Zabierz, zabierz tutaj do towarów, rzuć.
21651:  Tyle w temacie, jeżeli chodzi o, o, o... Tak.
21656:  Poza zasięgiem.
21657:  Węższyst, nie da się tego zrobić.
21661:  Oni tutaj są okopani na wzgórzu.
21667:  Tędy.
21668:  Tędy, moi drodzy.
21671:  Kędy.
21673:  Przy okazji.
21679:  Dobrze.
21682:  Czy wszyscy tutaj wskoczą?
21684:  Wszyscy.
21686:  Czy Wiedźmin Netflixa sprawił, że zacząłeś głaskawczym okiem wspominać na nasz polski serial?
21689:  Nie.
21693:  Że nadometr tam wciąż pika bardzo silnie, moi mili.
21701:  Nie mogę tu przejść?
21703:  A, znowu trzeba przeskoczyć, okej.
21710:  Wiedziałem, że się w końcu przyzwyczaję.
21713:  I teraz... I teraz wszyscy się chowamy tutaj.
21718:  Uuu, tu jest jeszcze drewniany właz, dobrze.
21721:  Powiedziałem, wszyscy się chowamy.
21723:  Dziękuję.
21724:  I teraz Astarion może spróbować swojego cudownego ataku, który tak bardzo lubię, jak się tylko udaje.
21731:  To znaczy... mobilizacji dystansu, jak najbardziej.
21737:  I... A możesz, możesz schować?
21741:  Dziękuję.
21742:  I ukradkowego ataku z dystansu.
21747:  Piękność.
21748:  Tak ma to wyglądać.
21754:  Tak ma to wyglądać.
21757:  Znakomicie.
21760:  Dobrze, jest inicjatywa.
21762:  Zaatakowali nas w tym miejscu, gdzie myśmy chcieli, żeby oni nas zaatakowali i o to chodzi.
21769:  Drugi poziom.
21771:  Cel poza zasięgiem.
21774:  Ten już nie.
21777:  Pa pa!
21778:  Dobrze.
21779:  To jest ewidentnie na naszym poziomie.
21782:  Do młyna możesz wejść, taki jest plan.
21788:  Taki jest plan, tu jest jeszcze jakiś właz.
21790:  Rzeczy.
21797:  Dobrze, dobrze.
21800:  Koniec tury.
21804:  Mmm... furia.
21812:  Okej.
21814:  Hy hy hy hy hy hy hy... ZWIALI!
21823:  Żywiali!
21824:  A Bartoszu, jak ci się podoba system walki?
21827:  Bo ja mam wrażenie, że... Tutaj byłoby już dobrze.
21830:  Bartosz Jaskulski się zachwyca.
21834:  Divinity Battle of Sin 3.
21836:  32 godziny gry.
21836:  Ja mam znacznie mniej, więc zakładam, że poznałeś więcej niż ja.
21842:  Ojej, mięso, moi drodzy, mięso.
21844:  Chcę więcej mięsa.
21847:  Goblin i tropiciel.
21848:  Nie.
21851:  Czyli zabiliśmy ich hersz na mojej... Ooo!
21857:  Ooo!
21858:  To jest lepsze niż to, co mamy.
21860:  I to o wiele lepsze.
21863:  Bierzemy.
21867:  Bierzemy.
21869:  I mówiliście, że ktoś był przywiązany do młyna.
21871:  Gdzie?
21874:  Chyba na górze.
21877:  Sprawdźmy.
21890:  Jeszcze wyżej?
21893:  Ja nie widzę drabiny.
21894:  Czy tutaj nie ma drabiny?
21895:  Tutaj nie ma drabiny.
21896:  Aha.
21899:  Dźwignia zwolnij hamulec.
21901:  Dźwignia zatrzymaj.
21922:  Ha, ha, ha, ha, ha, ha, ha, ha, ha.
21926:  Warto było.
21927:  Ha, ha, ha, ha, ha, ha.
21928:  Ha, ha, ha.
21934:  Ha.
21935:  Ha.
21937:  Ha.
21939:  Ha.
21940:  Ha.
21956:  O nie.
21958:  Najlepsze jest to, że ja nie mam zielonego poja... Okej, on jest tutaj.
21967:  Przepiękne.
21968:  Ja za to właśnie kocham Larianów.
21970:  Oni są fenomenalni w takie sceny humorystyczne.
21975:  A co z tego będę mieć?
21979:  Dobrze.
21982:  Uff, żeś to przerobił wiatrak na trybusze, tak było.
21987:  Co to, co to, co to się stało?
21992:  Jakie owszudziałe zbiry.
21994:  Tak.
21994:  Tak.
22011:  Wiecie co, teraz żałuję, że go nie wystrzeliłem jednak i wykatapultowałem na orbitę.
22018:  Jesteś daleko od domu jak na głąb... Głąba!
22021:  Tak, to jest Głąb Gnębinowy.
22024:  To nie jest Gnom Głębinowy.
22026:  Ignorance is alive and well, it seems.
22029:  Deep gnomes aren't restricted to the Underdark, you know.
22033:  I've lived in Baldur's Gate for years.
22036:  I'm in search of a friend.
22038:  I fear he's in trouble.
22040:  See this?
22042:  Dostałem go mu lat temu, przed tym, jak uciekłem.
22044:  Znalazłem go wokół brzegu ptaka w najniższej miasteczce.
22046:  Był spekulowany mrokiem.
22046:  Mój przyjaciel... Wreszcie znalazł się.
22049:  Ale wciąż mam nadzieję.
22052:  Mam powód, żeby wierzyć, że jest w podniebnym mroku.
22054:  Mam nadzieję, że odtoczę jego drogę.
22055:  Zawsze pomagam moim przyjaciołom.
22058:  Na ten temat...
22069:  Dobrze, mam nadzieję, że on będzie pamiętał, że nas spotkaliśmy, bo ja nie.
22079:  Generalnie nadal nie mam pojęcia, pisze Bartosz, jakie podstawiczne są szanse na trafienie czy odparcie uroków.
22084:  Nie jesteś sam.
22085:  Wielu etapów musiałem robić po kilka razy, 10 godzin zajęło ogarnięcie dobrych kombosów do teamu, więc nie należy się, moi drodzy, zniechęcać tym faktem.
22092:  A ja teraz sprawdzę, co jest pod młynem.
22098:  Drewniany właz.
22103:  Nie to magia, amniks przełączy źródło, dobrze.
22106:  Ciężki plecak.
22107:  To jest skrzynia, nie ciężki plecak, ale okej.
22109:  Ciężka skrzynia.
22111:  Szybkie, lekkie stopy!
22114:  Wyposaż.
22127:  Weźże to, nie no, magiam, nikt na nic nie zasługuje.
22133:  Wrota Baldura są daleko, ale mam nadzieję, że do nich trafimy.
22136:  Torba Prochu Dymnego?
22137:  Czy to jest Torba Prochu Dymnego?
22140:  Nie mam pojęcia, ale cieszę się, że tu trafiliśmy.
22144:  Na przykład roztrzaskana beczka bi... Jak to nie można?
22147:  Zbadaj.
22148:  Wiem, co zrobimy.
22156:  Niedomag Yamnix jest dobry przeciwko jednemu typowi przeciwników.
22161:  Przeciwnicy nieożywieni, bezbronni i drewniani.
22167:  To jest najlepszy możliwy przeciwnik dla Niedomaga Yamnixa.
22172:  Zakurzone stare odzienie.
22174:  Warto tu było przyjść.
22175:  O, stojak na butelki.
22176:  Powiedzcie mi, że to będzie jakiś winiak wspaniały.
22180:  Nie.
22181:  Zostaje nam ta drabina zatem.
22186:  Aha.
22188:  Czyli nic więcej, moi drodzy.
22190:  I tak uważam, że przybycie do młynu było warte tego wszystkiego.
22198:  Tak.
22199:  Spustoszona wioska.
22200:  Dobrze, czyli idziemy konsekwentnie, moi drodzy, na wschód do goblinów.
22207:  Dzisiaj sobie dłużej pogramy, ewidentnie.
22208:  Omszała skrzynia.
22210:  Otwórz wytrychem.
22211:  Nie, nie, nie, nie, nie.
22213:  Łotrzyk otwiera wytrychem.
22217:  No... I jeszcze premia do tego wszystkiego.
22248:  Dziękuję za zużycie moich narzędzi złodziejskich.
22252:  Oby to było warte.
22254:  Chełm przyspieszenia.
22255:  Na początku walki postać nosząca zyskuje impet na trzy tury.
22262:  Co będzie dla niej?
22262:  Zwój trzasku.
22265:  Narzędzia złodziejskie.
22267:  Dobrze.
22268:  To w takim razie wyekwipujmy ten chełm.
22273:  Nie będziemy go pokazywać.
22275:  Cały czas będę pokazywał, chociaż nie, Astarion jest piękny, nie będziemy pokazywać jego hełmu.
22282:  Dobrze.
22284:  Masz magiczne otwieranie, kołatkę.
22287:  Zapomniałem o tym.
22290:  Zapomniałem o tym, a macie rację.
22294:  Jest Lituono?
22297:  Czy nie ma go tutaj?
22303:  Ehm... Zrobiłem coś bardzo złego.
22307:  A?
22309:  Co to za zaklęć?
22313:  Otóż jest kołatka, ale nie mam jej wyekwipowanej.
22316:  Więc zamiast zbroi maga będziemy mieli kołatkę.
22319:  Tak.
22321:  Mało tych zaklęć jest.
22322:  Kurcze!
