🔴 Dom beznadziei | BALDUR'S GATE 3 Livestream #21
🔗 https://www.youtube.com/watch?v=FAr8-LxW6bI

11:  Dziękuje za oglądanie.
19280:  Płytki dziewczyn, czarne dzieci, brzmienie i chaos.
19286:  W moim świecie, w moim domu jest porządek i jest dekoracja.
19293:  Przyjechałeś tu bez zaproszenia i zabrałeś od mnie.
19304:  A tam trzy artefakty.
19306:  Masz tu niezły burdel.
19308:  Siostro, o siostro, krzykłam i płakałam, ale wszystko będzie dobrze, gdybyś był przy moich oczach.
19323:  O, Hope.
19324:  Jesteś tak smutna.
19332:  To jest Jurgin, którego w drugim akcie przekonałeś do powrotu do piekła?
19338:  Aha, super.
19355:  Ja zaprosiłam cię o wolność decydując o swoim samobójstwie.
19359:  Mógłbyś być mądry, bezczelny, uścigił świata.
19362:  Zamiast tego, przyjechałeś tutaj i przyspieszyłeś wszystko.
19367:  Jest to śmierć śmierci.
19369:  Zabierzcie ich wolność i nazwiją cię tyrantem.
19374:  Pozwól im ją zaskoczyć i oni zostaną tyrantami.
19379:  Bylibyście heroami, gdybyście się z nami porozmawiali.
19382:  Poza tym, nie jesteście tak różni od zamkniętych Karsusów.
19386:  Przeszkodzili wasze granice i zniszczyli wasze światełko do pustyni.
19390:  Nie, nie, nie!
19392:  Zobaczą wasze światełko i zniszczą was do smithereens!
19397:  To ta cudowna naibność, która sprawia, że wasza sprawa jest dla mnie tak miła, Hope.
19405:  Nawet zaprzestanę tej małej rebeleji, kiedy twój zwycięzca... To nie jest rebeleja.
19411:  To jest rewolucja.
19412:  Jestem rewolucją!
19412:  Ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha.
19427:  F5?
19456:  Mianowicie, stań po zwycięskiej stronie.
19459:  Rafael nie ma szans.
19465:  Uda się.
19467:  Uda, uda, dami, dami, gene, orde dzwoni rami.
19509:  Zostawić się przeciwko duchowi w swoim domu... To wymaga duchu.
19514:  Jestem z tobą.
19516:  Jak to ciężko.
19517:  Czy rozumiem, że chcesz umrzeć z nimi?
19524:  Czerwoną kostkę w ustawieniach odblokowujesz, Jakubie.
19529:  Na tym ekraniku masz chyba w lewym dolnym rogu opcję.
19545:  To dwukrotnie dłużej niż ty kończysz z tego, co mówił Harley.
19552:  Warto było.
19553:  You contemptuous creature.
19554:  All mortal lives expire.
19555:  Souls go to their dooms in flame forever.
19588:  Organy!
19611:  Muzyka Muzyka
19637:  Disney Villain song, absolutnie.
19660:  Żartujcie, żartujcie, jak ciężko walczyliście.
19662:  Brawni, brawni, ale to wszystko było nie za to.
19665:  Prawie dusze, które mogłyby być kupione, zakończone, odkryte i zakończone.
19682:  Nie ma więcej porozumień, to koniec.
19684:  Ostateczny akt.
19686:  Jesteś zakończony.
19689:  No more grace!
19690:  It's over!
19690:  This house is our home!
19691:  Go shoot!
19692:  B-b-b-b...
19717:  najlepsze rewelacja ale się cieszę no dobrze teraz mam motywację żeby walczyć moi drodzy ogniste promienie poziom drugi przeciw zaklęcie rewelacja szkoda tylko że wszyscy atakują naszego maga na samym początku i my nic nie możemy z tym zrobić dobra moneta
19754:  Wyzwalający cios, co?
19755:  Atakuj magiczne kadeny wiążące nieruchomioną istotę.
19759:  Nie.
19764:  Dobrze.
19767:  Gorzej, że autentycznie niedomag zginie, jeżeli cały czas w niego będą walić teraz, a on jest dopiero tutaj.
19774:  Więc wiecie, ciężka sprawa.
19777:  Przeginka jest z tymi postaciami, które w tak wielkiej liczbie atakują na raz nas.
19787:  Z ledwością mi się udaje wyrównywać te... Nie, nie, nie, po prostu nie.
19802:  Dobra, przynajmniej nasze gule mogą atakować.
19806:  Musisz zniszczyć filary Raz, dwa, trzy, cztery, pięć, sześć, siedem, osiem, dziewięciu przeciwników plus cztery filary, spoko, doable Apera Fela?
19822:  No, adekwatne Dobra, Jezus, ta muzyka Okej, będą niszczone
19837:  Potrzebujemy tylko zaklęć obszarowych Niedomaga, to wtedy będzie troszeczkę łatwiej.
19843:  Gorzej, że absolutnie wszystko wali w nas tak potężnymi zaklęciami.
19848:  No, Niedomag zginie.
19849:  Mówiłem, on nie zdoła dotrwać do swojej tury.
19852:  I to jest najgorsza rzecz, jaka istnieje.
19859:  Mogliby fokusować Karle i wtedy byłoby spoko.
19868:  Ciekawy jestem, czy ta nasza nadzieja będzie nam pomagała w jakikolwiek sposób.
19871:  Ona jest dopiero tutaj, świetnie.
19873:  Haha, a wcześniej jest Rafael.
19877:  Zgadnijcie, co on... O Boże.
19881:  Zgadnijcie, w co on teraz walnie.
19884:  Czy ktoś jest zdumiony?
19885:  Czy ktoś jest zdumiony, że nie jesteśmy w stanie walczyć magiem?
19891:  Tak przez całą grę praktycznie.
19895:  No przecież ja po prostu zwariuję.
19897:  W jaki sposób ja mam walczyć, no?
19904:  Co ja mam zrobić?
19908:  Nadzieja to mocna kleryczka?
19909:  No szkoda, że moje postaci wszystkie nie żyją.
19918:  Tak, bo to jest wszystko przez te cholerne gule.
19922:  sfera niewrażliwości.
19924:  Fajnie, że mój mak nie miał możliwości nawet ruszyć się, żeby rzucić to zaklęcie.
19934:  Nie wiem, co mam zrobić.
19936:  Jeszcze ja nie wiem, gdzie jest ten cholerny zwój do... I zaczyna się... I zaczyna się znowu.
19950:  A stary on ma.
19965:  Boska interwencja?
19975:  No, to jest mądre.
19977:  Jeżeli kiedykolwiek... Jeżeli kiedykolwiek to było potrzebne, to teraz.
19991:  To prawda.
20004:  Możesz nadzieję też użyć.
20005:  Spokojnie, przyda się jeszcze raz.
20008:  Masowe, kojące słowo.
20009:  Ostatniego poziomu damy.
20015:  Dobra, co ona jeszcze może zrobić?
20019:  Zbroja maga.
20021:  Masowe leczenie ran.
20024:  A ona ma same buffy, nie ma nic więcej.
20030:  Dobra, nie do magii amniks.
20036:  Hmm.
20038:  Może nie.
20040:  A może to po prostu.
20041:  Ochrona życia.
20045:  Dobra, tak.
20047:  To lepsze.
20056:  Dobra, burza lodu Teraz się zdenerwowałem Czarna dziura Teraz się naprawdę zdenerwowałem
20079:  Na jakim poziomie?
20080:  No normalnym gram Jakubie, tak mi się wydaje przynajmniej, może na wyższym.
20083:  Nie wiem nawet gdzie to sprawdzić.
20085:  Ogniste promienie, przeciw zakręcie.
20092:  Trzeba niszczyć pilary czym?
20097:  Mamy jeden na razie.
20101:  Ale niestety nie mamy brońki już, która robiła nam takie fajne rzeczy jak wcześniej.
20106:  Dobra, co, mamy F5, sprawdzimy czy ona to jest w stanie... No właśnie, to jest to.
20116:  To jest właśnie to.
20126:  Okej, poszedł jeden.
20137:  Good.
20139:  Good, tak, tak, niech w nią walą, bardzo dobrze.
20142:  Astarion.
20145:  Dobra, musimy jednak, musimy jednak eliminować te sukuby.
20151:  To jest priorytet w tym momencie, bo są bardzo silne.
20160:  Ha, jakie sprytne.
20163:  Broń upuszczona, no doskonale.
20165:  Następna mechanika, którą kocham.
20171:  Najbardziej debilna rzecz, jaka istnieje w tej grze z tą upuszczaniem broni.
20183:  Rafale jest następny.
20186:  Kto oberwał?
20186:  Posępne serce oberwała.
20192:  Brawo, Jurgi.
20195:  Brawo, Jurgi, brawo.
20202:  To ja może przywołam... ...duchowych strażników, może?
20214:  Good!
20221:  Czy może ktoś mi wytłumaczyć, jakim cudem posępne serce zginęła?
20227:  Bo ja nie wiem.
20234:  Przeciwicy też mogą upuścić broń, nie zdarzyło się to ani razu przez całą grę.
20253:  Nie można używać boskości w piekle?
20255:  Aaa, fajnie.
20258:  Fajnie.
20280:  Eeeem... Kojarząc ze słowa...
20300:  Czyli te pilary sprawiają, że odbijają obrażenia od światłości.
20304:  Okej.
20304:  Ja się z tym nigdy nie spotkałem jeszcze.
20308:  No i co?
20308:  Mhm.
20311:  A możesz podnieść?
20312:  Dziękuję.
20316:  I następny debilizm, tak?
20318:  Podniosłem broń, tak?
20320:  Oczywiście dlatego, żeby ją schować do plecaka.
20321:  Realizm.
20322:  Realizm.
20323:  Realizm ponad wszystko!
20331:  Niech ta obsesja na punkcie realizmu w grach się skończy, bo ja nie zdzierżę.
20343:  No nie mam wyjścia, muszę to wziąć.
20356:  A i nie można oczywiście dwóch na turę, prawda?
20362:  To jest nieprawdopodobne absolutnie.
20364:  Nie, nie marudziłbym, że gra zabiera turę, po prostu to jest debilna mechanika, którą należy zlikwidować.
20369:  Idiotyzm kompletny.
20379:  Horror.
20384:  To jest coś, co sztucznie przedłuża walkę i nic nie zmienia.
20388:  No nie, no nie, po prostu ja zwariuję.
20390:  Po prostu zwariuję.
20403:  Dlatego właśnie lubię grać magami.
20414:  Hmm... Co zrobić?
20420:  Mam nadzieję i nie.
20422:  No nic.
20427:  Przyzwiemy sobie młot.
20434:  Co z lotem?
20435:  Co z lotem?
20436:  Jaki lot?
20437:  Mój problem polega na tym, że nie mogę podnieść dwóch broni, mam dwie bronie.
20441:  To jest mój jedyny problem.
20448:  Jak tylko mogę używać maga, to natychmiast wszystko się udaje.
20455:  Dajmy tarczę zniewolonych dla Stariona.
20458:  Co to jest?
20466:  Dobra.
20467:  Co ona może zrobić teraz?
20470:  Pomimo mrozu.
20473:  Mam wątpliwości co do tego.
20480:  30%.
20481:  Okej.
20487:  Kybienie oczywiście.
20490:  Pewnie.
20502:  Dobra.
20504:  Tu są jeszcze dwaj.
20507:  Osiem.
20510:  Poszło.
20515:  Kwas i światłość.
20516:  Nawet światłości nie możemy używać podobno.
20521:  Do... Prawie dobrze.
20525:  Dobra, skoro Astarion nie może... Astariona zmienimy na maga.
20540:  Możemy przynajmniej używać kuszy.
20544:  Jakie trafienie krytyczne.
20548:  Eliksir szybkości?
20549:  Nie mam żadnego.
20549:  Przez całą grę dostałem 3.
20565:  Co ten Astarion?
20567:  Nie Astarion, tylko Rafael kombinuje.
20572:  Nie podoba mi się to, co widzę.
20574:  Dobrze, Jurgir!
20575:  Dobrze, grzeczny Jurgir!
20578:  Wiesz, że możesz sam tworzyć eliksiry?
20580:  Tak, udało mi się stworzyć dwa.
20582:  I wtedy się skończyły surowce.
20585:  I potem przestałem tworzyć eliksiry.
20592:  A jeżeli ja teraz zanimuję martwego, to co?
20597:  Zombie, szkielet, czy to coś da?
20610:  Dobra, przeniesiemy się tutaj i będziemy atakować filar.
20621:  Good.
20624:  Filary.
20630:  O nie, ostatni!
20634:  Dobrze, zregenerujemy sobie komórkę czaru szóstego poziomu.
20640:  U mnie Jurgiński miał w drugiej turze, bo się uwziął na niego Rafał za zdradę, naprawdę?
20650:  Czy ona ma lot?
20650:  Nie ma lotu.
20651:  Ma skok, który nam nic nie da, ale... Good.
20661:  Ba, ktoś się denerwuje, bardzo dobrze.
20671:  God.
20677:  W ogóle to jest ciekawe, nikt nie atakuje Karla praktycznie.
20684:  Ciekawe czy ona sobie teraz poradzi sama z tym pilarem.
20689:  Może.
20691:  Ale nie sądzę.
20692:  Raczej tak, zabraknie jednego jak zawsze.
20694:  Mhm.
20702:  Spróbujemy.
20703:  No dobra, dobra, dobra.
20706:  Marku Krauze, dzięki za wsparcie od 25 miesięcy.
20708:  Dwa lata!
20710:  I jeden miesiąc.
20711:  Dawno mnie tu nie było, a tu dwa lata ponad minęły.
20713:  No właśnie, no właśnie.
20715:  Dziękuję ci jeszcze raz za wsparcie tak długie.
20719:  Moi drodzy, może się uda.
20724:  Nie, nie udało się.
20728:  Czy Karla ma Mistrzostwa Wielkich Broni?
20729:  Chyba tak.
20730:  Ale nie dam głowy, Sergonos.
20733:  Sargonat, przepraszam.
20734:  No znowu wyssał.
20736:  Cholernik.
20738:  Nawet nie wiem, co to mu daje.
20741:  Ale chytry jest.
20744:  Dobra, walniemy pociskiem już w filar.
20748:  Jest!
20753:  Kojące słowo.
20760:  Zombie!
20764:  nie jest zilne ale po swojemu żyje dezintegracja na Rafaela o tak za mało punktów mu ruchu my ass wiecie co zrobimy?
20777:  przywołamy giermka wody a może tylko poziomu szóstego czyli albo dezintegracja albo giermek wody ciężka sprawa to nie
20796:  Zrobimy tak.
20799:  Rafael miał pasek życia 666, teraz ma?
20801:  Tak, 649 na 666, tak jest.
20802:  Dobra, nie.
20802:  Okej.
20825:  Co możemy uczynić?
20826:  Możemy... Możemy dać zbroję maga na przykład komuś.
20832:  Albo się uleczyć.
20833:  Lepiej się uleczymy.
20836:  No, skocz!
20839:  Dobra.
20850:  Musiałem zużyć... Czy ja zużyłem teraz komórkę szóstego poziomu?
20856:  Chyba tak Nigdy nie wiem czy przeciwzakręcia też to zużywają Ale jak znam życie to tak Dobra, mmm
20887:  Nawet nie wiem gdzie jest ta moja broń, a ona jest w tym miejscu, świetnie Już konsekwentnie będziemy strzelać i pudłować Counter tutaj jest używ... a okej, jest używa Combo Catcha, no oczywiście Dobrze Boże, ja teraz zauważyłem, że to jeszcze żyje moi drodzy Po cholerę to to żyje!
20923:  Czy chociaż raz?
20924:  Dobrze.
20925:  Dziękuję.
20928:  Masz barierę magiczną i co z nią?
20935:  Przezwyciężasz wyrywanie duszy odzyskując swoją duszę od Raffala lub świlaru dusz, co?
20942:  Heh?
20953:  To było bardzo dziwne.
20961:  Nie zobaczę dezintegracji na Raphaelu teraz.
20965:  Zasmucające.
20968:  Już nie przywołam żywiołaka, ponieważ Counterspell zużywa komórkę czaru.
20975:  Genialny, genialny, cudowny pomysł został wprowadzony tutaj przez Larianów.
20981:  Przynajmniej muzyka jest piękna.
20985:  Dobra, ale teraz mogę używać światłości już przeciwko niemu.
20992:  Piekielne ogłuszenie.
20996:  Ogłuszenie tylko, dobra.
21003:  Zwoje, może to jest czas na użycie zwojów.
21006:  Chociaż nie wiem, czy ja mam akurat zwój dezintegracji, zobaczymy.
21022:  Dobra i sprawdzimy, czy mogę łaskawie podnieść musz swój.
21029:  Okej, ale nie mo... Jezus... Pytanie, jak wygląda kompromis między systemem Larianów a DnD.
21038:  Ja wiem, ale ja wolę system Larianów.
21040:  I to tak bardzo.
21055:  Co tu się dzieje?
21058:  Oho Jaki chytry Pytanie Dobra, walnę mu strażnika wiary tutaj
21085:  Promień paraliżujący.
21087:  6%?
21089:  Nie biorę takich szans w ogóle pod uwagę.
21098:  Pan Og jeszcze ani razu nie oberwał.
21099:  Ja się spodziewałem, że tak będzie.
21104:  Nie domagiam, nikt ucieka i spieprza.
21107:  Tylko tyle mu zostało.
21115:  Cóż, to jest wskazówki, nie chcemy tego Boska interwencja, nieee Dobra, walimy w niego Chyba nie krytyczny No oczywiście, że tak Dobra
21144:  Wstrząsające uderzenie Interwencja nadzieją Możesz użyć Baterii Czarów swoim magiem Baterii Czarów?
21155:  Nie wiem czym jest Bateria Czarów Ja chcę moje sztylety Mogę jeden sztylet wyposażyć na turę, Jezus Maria
21178:  Jezus.
21181:  Przynajmniej oberwał od Strażnika Wiary.
21185:  Dobrze!
21187:  To była dobra decyzja ten Strażnik Wiary, moi drodzy.
21191:  Jaki chytry.
21200:  Ja mam wrażenie, że złożyliśmy całą magię, jaką mieliśmy leczniczą.
21204:  I to tak absolutnie całą.
21216:  Obok końca tury na magu masz baterię.
21221:  Moc tego kosztu coraz mniejsza magiczny koszt czarowania.
21224:  Następny koszt nie zużywa komórki czaru.
21227:  A no tak, no bo to jest dla mnie nowość.
21230:  Czyli mogę użyć dezintegracji.
21236:  Good.
21238:  Zróbmy tak.
21248:  Czy ja?
21249:  Czy ja?
21249:  Raz, raz.
21250:  Dobra, przewidzimy w żywiołach.
21262:  Okej.
21268:  Chyba nie.
21281:  Boska interwencja też przywraca komórki czarów.
21284:  Wszystkie?
21286:  Good.
21289:  Nie wiem, jakbyśmy to rozegrali, gdybyśmy mieli dwóch boskich interwencji.
21296:  Czy Karla ma włączone mistrzostwem broni w zakładce pasywne?
21303:  Nie.
21306:  O Boże, teraz muszę stąd wyjść i nie wiem jak.
21309:  Rany boskie.
21311:  Dobrze w ten sposób.
21319:  Okej.
21333:  Zimowe uderzenie.
21343:  Co zginęło, co zginęło?
21355:  Nikt mi nie polecał Mistrzostwa Wielkich Broń, ja się nie znam na barbarzyńcach, moi drodzy.
21362:  Eeeem, leczenie ramy.
21366:  No oczywiście.
21376:  Dobra, czy nadzieja może coś mieć?
21397:  Dobra, boska interwencja.
21399:  Uzwól sługę swego, nie?
21402:  Przywołaj swoje bóstwo, aby obdarowało cię obfitością mikstur i zapasów obozowych.
21409:  Wskrzeszasz poległych towarzyszy, odnawiasz zasoby wszystkich i pobliżasz to, jak po długim odpoczynku.
21413:  Czyli to jest to, wystawne ożywienie.
21426:  Tak jest!
21429:  Dzień do widzenia!
21432:  Jakim prawem 40?
21436:  Nie będzie 40%.
21438:  Nie ma takiej możliwości.
21445:  Dobrze.
21449:  To wyrównuje szansę.
21452:  To bardzo wyrównuje szansę.
21466:  Za pierwszym razem!
21480:  Nic nam nie jest nadzieją.
21481:  Zrobiliśmy to.
21483:  Spodziewałem się, że będzie się zacieklej bronił.
21497:  Uważam za totalnie mega pogad z to, że zakochany w sobie Rafael śpiewa swoją własną nutę do walki.
21501:  Tak!
21506:  Pogadać z duchem Rafaela nie możemy, bo go zabiliśmy sami.
21508:  Też jest dziwna mechanika swoją drogą.
21512:  Okej.
21515:  Była całkowicie osobą, zanim wziąła się w tę wybórkę.
21518:  Kiedy byliśmy dziećmi, urodziła się w tym samym miejscu, urodziła się w tym samym miejscu, urodziła się w tym samym miejscu, urodziła się w tym samym miejscu, urodziła się w tym samym miejscu, urodziła się w tym samym miejscu, urodziła się w tym samym miejscu, urodziła się w tym samym miejscu, urodziła się w tym samym miejscu,
21537:  Mam wystarczająco miłości w sercu, by Cię uratować.
21539:  Po raz pierwszy, kiedy usłyszałaś jej głos, czuła się spokojna.
21541:  I spokój płynie od niej do Ciebie.
21542:  Nie ma gdzie, ale tu.
21544:  Nie myślę, że wiem, gdzie jest gdziekolwiek jeszcze.
21545:  Z kątem płyty i wyczyszczeniem, to może być ładne małe miasto.
21567:  Chyba ostatni cios zadał Astarion, więc nie wiem jak Jamnix może spróbować porozmawiać z... umarłym.
21572:  Uwielbiam to, że jest taka praca kamery w Baldurze.
21597:  Jabło ma duszę?
21599:  Zobaczymy.
21600:  W sumie się może mieć.
21604:  W naszym chyba też ma.
21606:  Wedle teologii przynajmniej.
21615:  Rękawice łowienia dusz.
21617:  Tak, twoje ataki bez broni.
21619:  Regularnie ich używam.
21625:  Raport dla Rafaela, dobrze.
21627:  Rafael.
21630:  Zbroja piekielnego zmierzchu.
21631:  Zakładając tę zbroję, twoja postać rzucuje biegłość w korzystaniu z niej.
21633:  Piekielny odwet, kiedy wykonasz dany rzut obronny, zostaje podpalony.
21637:  Pierwsza gida ognia, skończ odpalność nabrożenia do ognia.
21639:  To jest niby taka dobra zbroja dla Shadowheart?
21643:  Dobra.
21644:  Wciąż podoba mi się bardziej jej.
21646:  Och, dziennik Rafaela, moi drodzy.
21647:  Zaczniemy sobie od tego następny stream od przeczytania go.
21651:  Trójząb, dobrze.
21658:  Niedłag może ubrać i czarować.
21660:  Niedłag nie może ubrać zbroi, niestety.
21662:  Niedłag może nosić włącznie lekkie szaty, moi drodzy.
21665:  Które to lekkie szaty umożliwiają mu szybkie umieranie.
21668:  Dzięki temu on szybciej też jest w stanie uchodzić z pola walki.
21673:  Ciekawe, że nie chce z nami porozmawiać ten... A może chce?
21675:  Właśnie.
