🔴 Łowczyni łowi ładnym łukiem łżące łosie | HORIZON: ZERO DAWN Livestream #3
🔗 https://www.youtube.com/watch?v=k3QOwNxingg

46:  Dziękuje.
16614:  Czy to jest maszyna?
16618:  Nie wiem, żyraf jest majestatyczny, dlatego mówię, że jest jamnikiem.
16625:  Okej, to będzie trudniejsze niż myślałem.
16636:  Podatność.
16636:  Dobrze, dobrze, dobrze.
16637:  N.
16641:  Jastrząbłysk.
16643:  Twarda, zewnętrzna skrupa.
16645:  Jastrząbłyska chroni syntetyczne mięśnie.
16648:  Jest podatny na ogień.
16649:  Ba.
16650:  Zniszczenie dzioba wyłącza zdolność jastrząbłyska do zbierania łupu ze zniszczonych maszyn.
16656:  Hmm.
16659:  Okej.
16662:  O Boże, wreszcie mam złomiarkę.
16665:  I później druciarka.
16666:  Tak!
16668:  Tak!
16671:  Dobrze, ogień, ogień, ogień.
16675:  Nic nie widzę.
16676:  Ojej, nie będzie proste trafienie tego cholerska.
16684:  Coś nas jeszcze atakuje, czy już?
16686:  Tylko tyle.
16686:  Może ktoś coś ze mnie żartuje?
16695:  Dzień dobry.
16695:  Kto chce tego trzymać?
16722:  No i wiele się tutaj dzieje, ale tak mówię w odniesieniu do Avatara, nie?
16741:  Naprawdę dużo, bardzo dużo utworów, które mają świetną fabułę i nie potrzebujemy kolejnego.
16748:  Przykład dobry, jeżeli jest dobre światotwórstwo.
16750:  Przykład dobry, Biały Lotos.
16752:  Potrzebujecie wybitnej fabuły?
16754:  Obejrzyjcie Biały Lotos, serial.
16757:  Będziecie mieli dostatek świetnej fabuły na najbliższy rok.
16765:  Oczywiście są pewne granice, bzdur fabularnych, które człowiek jest w stanie wyciąć, ale właśnie bzdur fabularnych.
16770:  A jeżeli fabuła jest po prostu miauka, jakaś nieambicjonalna, okej.
16777:  Żyraf chce nas zabić, żyraf chce nas zabić.
16781:  Mam swoją ulubioną psikuśną gruzię.
16783:  Dzwoneczek jest właśnie tą ulubioną psikuśną gruzią.
16785:  Video Fialny orangutan optometrysta wspiera od 10 miesięcy i pisze w God of War Kratos powiedział, sprzęt się zużył i tyle.
16792:  No i można i tak.
16794:  Nie macie wrażenia, że... Nie, stamt też nie można byłoby przeskoczyć.
16797:  Z tamtej wyspy się da przeskoczyć.
16799:  To dlatego tam jest tyle przeciwników, zrozumiał Krzysztof.
16803:  Albo jest też fajna 4.0 Dawn, przynajmniej druga połowa zachęca Kinga.
16807:  To dobrze, to dobrze.
16809:  Nie, na razie wiecie, eksplorujemy, więc tutaj się nie miało co zdarzyć.
16813:  Początek był też mocny, wydaje mi się.
16815:  Łosoś?
16819:  Fabuła jest, będzie i w sumie jest połączona z aktywaniem świata, to dobrze.
16822:  Lubię, lubię takie rozwiązania.
16826:  Naprawdę, chodzenie na awatara z przekonaniem, że ktoś chce mieć dobrą fabułę, to jest jak pójść do warsztatu samochodowego i mieć pretensje, że nie mają hot dogów.
16844:  Malazan to pierwsza seria fantasy jako Batrus czyta i dopiero... Nie spodziewał się, dopiero się niedawno dowiedział, jak często jest książkami w danym stanach.
16850:  No, no, no.
16850:  O nie, to też nie jest generalnie jakaś wiedza ogólna.
16853:  W fandomie się o tym mówi, no bo wiecie, jest parę wydawnictw, które w ogóle zainteresowane są wydawaniem fantastyki w Polsce.
16862:  A cała reszta... Teraz możecie zrobić piękny test, bo na przykład taka księgarnia na B
16870:  O, Jezus, nie pamiętam.
16871:  Boże drogi, to jest nowe, to jest nowe, nie wiem, czy to jest.
16875:  Kłapak, kłapak, oznacz cel, oznacz cel.
16879:  Dobra, dobra, bo... No nie pamiętam, na B jest księgarnia.
16885:  W każdym razie ona wprowadziła... Bonito!
16887:  Wprowadziła teraz taką fantastyczną funkcję.
16890:  Możecie sobie zobaczyć, ile razy kto kupuje jakieś książki.
16894:  internetowa.
16895:  Ja wiem, że sprzedaż internetowa książek to nie jest jakiś mega wyznacznik, ale warto sobie przejrzeć wybitnych noblistów na przykład i zobaczyć, ile realnie osób kupuje książek w takiej księgarni.
16907:  A potem sobie porównać z innymi pisarzami, bardziej popularnymi.
16911:  Uczające.
16913:  Katolik Maszyn.
16915:  Który to był?
16916:  Ojej, a żyraf jest jako maszyna?
16918:  Nikt by nie niszczył żyrafa.
16921:  Oczywiście, że kiedyś go zniszczymy.
16923:  Wskaziciel, wskażona maszyna.
16924:  Gdzie jest kłapak?
16927:  Kłapak!
16929:  Twarda, zewnętrzna skorupa kłapaka chroni syntetyczne mięśnie, układy mechaniczne, a jego kanister z płomieniem służy do przechowywania płomienia!
16954:  Strzelanie do kanistrów z płynami powiązanymi z jednym z żywiołów amunicji opartym o tym samym żywiole wywołuje eksplozje niszczące wszystko wokół.
16962:  Zniszczenie worka mrożącego wyłącza atak mrożący.
16965:  To jest zawsze taki sam opis.
16968:  Czytałem to w Kotle, naprawdę.
16970:  Nie pamiętam nic na ten temat.
16973:  Ale spróbujmy mu oderwać w takim razie.
16977:  tę rzecz.
16988:  Ej, czemu to nie zadziałało?
16990:  Aby to nie był atak mrożący, a ja chyba oderwałem płytę pancerza.
16997:  Co się stało?
16997:  Dlaczego ja spadłem?
16999:  Dlaczego ja zawsze spadam?
17004:  Crocodillus Pontifex.
17005:  Coś w tym jest.
17007:  Dobra, przygotujmy sobie ten atak strzałem mrożącą.
17013:  Była strzała mrożąca?
17014:  Nie, a naprawdę to jest przerażające, jak działa moja pamięć.
17018:  Ogień!
17020:  Odporność jest mróz!
17021:  O Boże!
17022:  Człowiek zobaczył zły obrazek i jest.
17025:  Pięknie.
17025:  Płoń!
17028:  Płoń!
17029:  Płoń!
17035:  O Boże, następny!
17036:  Pysta, Jezu.
17040:  F!
17048:  Okej, shift!
17053:  Łoń!
17061:  Częściowo mi udało.
17066:  Nie jestem w stanie wycelować... O!
17068:  Płonie!
17069:  Ten płonie lepiej!
17071:  Świetnie!
17072:  Dwa płoną!
17075:  O bogowie... Nie wiem, czym ten kanister można zniszczyć na jego... Tak, tak, do każdego przeciwnika trzeba dobrać osobną taktykę.
17091:  Tak jest, czad.
17093:  Krzysztof tego nie wiedział i niesłusznie.
17097:  Co więcej, czasem trzeba to zrobić w locie!
17102:  Dobrze, że tutaj nie ma tak, że jak się płynie, to spada stamina.
17106:  Boże, najbardziej znienawidzona we mnie rzecz.
17109:  Dla mnie rzecz.
17110:  W każdej z gier.
17113:  Co przegapiłam, pisze Meli?
17114:  Walkę z dwoma forfeiterami!
17116:  Ale spokojnie, nadrabiamy.
17125:  Baw tę grdykę, trzeba mu wycelować.
17132:  Tak mi się przynajmniej wydaje.
17134:  Zostaw najgorsze możliwe miejsce do walki z nimi.
17140:  No nie.
17141:  Ich jest za dużo!
17145:  Płoń!
17148:  Wreszcie!
17149:  Tak, trzeba w podróży wycelować.
17162:  Okej.
17164:  Ależ jest dużo ty... Krokodyli!
17182:  Dobra, płoń, płoń!
17185:  Potrzebujemy więcej strzałów.
17189:  No przy czym, jakbym wyświetlał się ikonę, jakim elementem jest zainfekowany?
17193:  To, Kuko, musisz wypełnić przyczynę z tego elementu.
17195:  Naprawdę?
17196:  Aaa!
17198:  To upraszcza sprawę.
17201:  Co, co, co?
17205:  To bardzo upraszcza sprawę.
17207:  Aj, to bardzo upraszcza sprawę.
17210:  Okej, nic nie widzę, nic nie widzę, nic nie widzę i tak to się kończy.
17219:  Jest!
17220:  Jeden poszedł.
17222:  Drugi.
17224:  Trzeci.
17229:  Jest!
17230:  Oj dobra, dzięki.
17231:  Mówiliście mi wcześniej o tym kółku i ja myślałem, że chodzi o to kółko, które ja zapełniam strzelając.
17245:  Dobra, opanowałem już uniki.
17246:  To zawsze mi zajmuje najwięcej w każdej grze.
17252:  Powinnaś być w stanie przejść na granicę Talneka.
17279:  Ważne, żeby się uczyć.
17282:  Nieważne, jak szybko.
17288:  Jest.
17289:  O, i jeszcze niebieski lód.
17290:  Fantastyczna sprawa.
17295:  Mam jeszcze kanister do zebrania.
17297:  Myślę, że to jest dobry moment.
17298:  Okej.
17300:  Mleczonko.
17303:  Tak, o, porywetki nie istnieją, mój panie.
17305:  Misja na punkty i czas wykonana.
17306:  Właśnie.
17308:  Jaki silny czas, o Boże.
17311:  Trzeba się wspiąć teraz na żyrafa, tylko wiecie, pierdolutujemy wszystko pięknie.
17317:  Proszę bardzo, jeszcze królikowi się oberwało, biednemu, w tym amoku.
17321:  Krzysztof grający na strona w gry z tym multiplayer, to tak naprawdę Krzysztof grający w meta multiplayer, gdzie my jesteśmy partnerami rozrywki.
17327:  I rozgrywki, pisze Banuj.
17328:  Trochę tak jest.
17329:  I to jest jedyny typ rozgrywki multiplayerowej, który jestem w stanie znieść.
17336:  Chyba wszystko mamy.
17338:  Przecież to te strzały.
17339:  Gdzie jest Żyraf?
17342:  Krzysztof szukając największego, dosłownie.
17345:  Największego.
17348:  przedstawiciela rodu Mashin.
17355:  To był idealny strzał.
17363:  Nie wyobrażam.
17365:  Dobrze.
17366:  Chyba stąd jest skok, tak mi się wydaje.
17369:  Mankind Divided, kiedy będzie grane?
17371:  Wrócimy do niego, bo bardzo chcę, ale nie chcę tego robić na szybko.
17376:  Chyba teraz się muszę skupić.
17379:  A musiałbym wobec tego, że jest bardzo dużo premier w lutym.
17383:  Mamy to.
17386:  Mamy to, mamy to.
17386:  I teraz tak.
17387:  W którą stronę i gdzie?
17389:  Nigdy nie wiem.
17390:  Chyba tu?
17391:  Tak.
17394:  Moi drodzy, jest jamnik.
17397:  To żyrafa, fa, fa, fa, fa.
17401:  Wysoka jest jak szafa.
17403:  Nie wiem, gdzie mam wskoczyć.
17411:  To żyrafa fa fa fa fa, pionowy jamnik fa fa, pionowny jamnik pies.
17421:  Dominujemy!
17423:  Pionowego jamnika!
17442:  Proszę bardzo.
17444:  Czy to nie jest piękne?
17449:  Czy to nie jest piękne?
17451:  Jesteśmy wprawdzie w jakimś obrzydliwym odpowiedniku... ...Newady, ale co tam.
17457:  Zastanawia mnie, czy można byłoby walczyć z Żyrafa, ale nie będę... ...nie będę rysował.
17462:  Czy po zdominowaniu Żyrafa większość maszyn taba?
17465:  Nie.
17467:  Ale... ...nie wiem.
17471:  Co się stało właśnie?
17475:  Ej!
17477:  Faktycznie!
17482:  Jakiś impuls energetyczny został rozesłany.
17485:  To jest ciekawe.
17488:  Ojojoj, ile tutaj mamy do walki.
17492:  Są osłabione.
17493:  Świetnie!
17494:  Będziesz się boiła za mnie.
17506:  Dobrze!
17508:  Kanister przycelowany.
17514:  Bardzo dobrze.
17517:  Tak to ja mogę walczyć.
17530:  Pomyślałem, że jesteśmy schowani, a tutaj takie nieprzyjemne niespodzianki.
17536:  Dobrze, nie widzi nas, tyle dobrze.
17541:  Tak się walczy z kłapąkami.
17543:  Nie no, dajcie spokój, fantastyczne.
17560:  Może fajnie byłoby, żeby wybuchał wzdala ode mnie!
17568:  Straszne strzały do nas idą.
17573:  Płoń.
17575:  Muzycznie jest bardzo Horizon dopracowany.
17583:  Masz swój kanister.
17589:  Dobrze!
17592:  No to powiem wam, że to jest ciekawa strategia z tym żyrafem.
17597:  Właśnie zamówiłem kwadrylogię Hyperiona Dobry Wybór, trudne powieści, ale satysfakcjonujące do czytania.
17604:  Witamy.
17605:  Witamy wszystkich przybywających na czaty, moi drodzy, a tymczasem Krzysztof się nauczył już niszczyć ogon.
17610:  A może nie?
17614:  Chyba jednak się nie nauczyłem.
17617:  Mam za słabą dzidę.
17618:  That's what she said.
17620:  I musimy użyć strzały rozrywającej.
17628:  No.
17629:  Mam wrażenie, że to jest kwestia za słabej broni.
17637:  Tak, w ogóle nie działają te moje ataki.
17642:  Zasmucające rzeczy są zasmucające.
17646:  To trzeba zrobić zażycie maszyny?
17647:  O, okej.
17649:  Sprawdź zwykłą strzałę.
17655:  Nope.
17656:  Też nie działa.
17661:  Strzała wzmocniona.
17664:  Strzała wzmocniona działa.
17665:  Okej.
17671:  To wygląda jak kukurydza.
17674:  Autentycznie jak kukurydza.
17680:  Dużo tego kroków metalu to jest, moi drodzy.
17683:  Kłościk może.
17689:  Ile tego tu jest?!
17694:  To jest kukurydza, prawda?!
17700:  Nie opyla zużywać strzał na taki lód, mówicie?
17702:  Ja się nie znam konkretnie.
17704:  Ale ewidentnie nasze ataki...
17707:  No nie odnoszą rezultatu.
17710:  Nawet jeżeli są silniejsze... ...to też nic nie dają.
17719:  Jestem zasmucony.
17721:  No nieważne.
17721:  Ważne, że nam się udało zniszczyć te straszliwe monstra.
17725:  Silny atak, nie rozwalanie.
17727:  Mam wrażenie, że musimy trochę usprawnić nasze umiejętności, co jest w zasadzie możliwe.
17731:  Wojowniczka.
17732:  Szybszy ruch przy postępowaniu się ciężką bronią, słabe ataki włócznią mają szansę strącenia pancerza i elementów.
17737:  To jest to, moi drodzy.
17740:  To jest to.
17741:  Tego nie mieliśmy.
17743:  I jak zawsze jest to kwestia umiejek.
17746:  Aaaa!
17752:  Ale to wciąż, wciąż polega na tym, że trzeba walić w te elementy uzbrojenia i mieć nadzieję, że odpadną.
17762:  Tak.
17767:  Chrysta Jezu.
17770:  Długo trzeba to robić.
17778:  Mocne ramię inwestor to masz dobrą umiejętność.
17780:  I tak będzie robione.
17784:  Jestem człowiekiem zbyt niecierpliwym, żeby to robić za każdym razem.
17788:  Okej.
17789:  Quest.
17792:  Proszę bardzo, miasto słońca już mamy.
17795:  Uuu, starożytna... Aha, to starożytna zbrodnia, to mówiliście, żeby tego nie ogarniać.
17800:  Skażone strefy, dobrze, poboczne.
17802:  A co jest na mapie?
17804:  Może mam jeszcze jakiegoś jednego żyrafa?
17806:  Lubię żyrafy.
17807:  To co jeszcze?
17808:  Skieruj nas do tych kwiatów.
17810:  Ooo!
17812:  A, tu byliśmy.
17814:  To się nie powinno czasem... Myśmy tu byli?
17819:  Przez to, że teraz odsłonili nam mapę, to nie wiem, gdzie jestem.
17823:  Ale tak, byliśmy w tym kotle.
17825:  Chyba tak.
17827:  Metalowy kwiat.
17828:  Zobaczmy, gdzie to jest.
17831:  Nowy level grindu, ale zabawa, prawda?
17833:  Ja nie lubię grindu, generalnie.
17835:  Nie miło, proszę bardzo.
17845:  Dobra, czaję.
17845:  Idziemy po ten kwiat.
17846:  To nie kociutko obóz bandytów?
17847:  Tak?
17847:  A, to tutaj na pewno nie byliśmy.
17848:  Dobra, to przejdziemy tu, tuż po tym jak załatwimy sprawę kwiatu.
17872:  No Malazan, Batrus to nie jest coś, co by kupowało wiele osób, bo to są drogie książki kolekcjonerskie.
17877:  W ogóle w Polsce książki są mega drogie.
17880:  Czas jest tego zdawać sprawę, zanim człowiek zacznie wrzeszczeć, że ludzie nie czytają.
17884:  Oczywiście, że czytają, tylko we bukach to raz.
17886:  I dwa, oczywiście, że czytają, tylko nikt tego czytania nie mierzy, ponieważ czytają we bukach i nie mają jak tego mierzyć.
17892:  Albo piracą, tym bardziej nie ma tego jak zmierzyć.
17898:  Już pomijam kwestię...
17901:  Tak, jeśli coś mnie drażni tutaj, to... Musimy to zrobić z przyczajki.
17915:  Komiksy to jeszcze droższe, no ba.
17922:  Teraz zacznie nas strzelać.
17925:  Albo i nie.
17928:  Nie, czyli jak strzelimy w oba kanistry, to szybciej wybuka.
17933:  Proszę bardzo.
17936:  Poza tym mnóstwo ludzi też bierze książki z bibliotek, ale to jest wliczane już w statystyki BNK.
17941:  Dobra, gdzie jest ten metalowy kwiat?
17948:  Włócznik?
17949:  Kardzia?
17951:  Nie widzę tutaj metalowego kwiatu, moi drodzy, a jesteśmy tuż przy nim.
17971:  Dobrze wiedzieć.
17986:  Say what?
17989:  Z duszy jednego, z pędu winnego krzewu sto się istnień zrodzi.
17998:  Eee...
18002:  Skoro tak twierdzisz... Już wiem, dlaczego te metalowe kwiaty są ważne, bo jest w nich lore!
18008:  Lore w kwiatach!
18011:  Południk, południk, tak, ale pierwej bandyci, moi drodzy.
18015:  Południk coś zostawimy na sam koniuszek.
18021:  Pytanie, to było powtarzalne, od czego zacząć przygodę z Ursula Le Guin?
18024:  Mam wrażenie, że w opowieści z Ziemia Morza mogło być dobrym pomysłem.
18029:  Aczkolwiek dużo ludzi będzie Ci mówiło, że Czarnoksiężnik z archipelagu.
18034:  Ja tylko dopowiem, że trzeba mieć poprawkę na to, że Czarnoksiężnik z archipelagu tłumaczył Stanisław Barańczak, co oznacza, że tłumaczenie to jest pretensjonalne.
18044:  Celna strzała, dobrze.
18045:  Czy tutaj są jacyś ludzie, których możemy zabić?
18047:  Niestety nie.
18049:  Cóż za zasmucająca sytuacja.
18057:  Okej, okej.
18058:  Ta wieża nam nic nie da, bo z niej nie będziemy mieli widoku.
18071:  Naprawdę?
18074:  No przecież to jest jakaś komedia kompletna.
18082:  Okej, festiwal headshotów, który nie działa.
18084:  Nie lubię walczyć z ludźmi w tej grze.
18086:  Mam wrażenie, że wszystkie systemy celowania i tak dalej i tak dalej są lepiej zaprojektowane pod maszyny, a gorzej pod ludzi.
18092:  Nie.
18098:  Jednak tu będziemy.
18105:  Zeskocz na półkę.
18106:  A co jeśli nie chce?
18109:  Jak tam reszta?
18110:  Ktoś wyjdzie jeszcze do nas?
18111:  Radosny?
18119:  Jedyny egzemplarz pióra rachunioła Jamesa Murrowa.
18121:  Aaa, Człowiek Jehowa.
18123:  Jaki udało mi się znaleźć, to używana książka z Allegra 129.
18126:  No pff.
18128:  Dzień dobry.
18130:  Tak, niestety jest z fantastyką.
18136:  Ale bardzo mało leczenia.
18137:  Niepokoi mnie to.
18143:  Pierdoliard DPI na Myszce, proszę, wypraszam sobie, został zmniejszony do 7000.
18149:  Już niżej się nie da, naprawdę.
18153:  Okej, ich jest tutaj jakoś strasznie dużo.
18163:  Ktoś tu jest bardzo rozgniewany na nas.
18166:  A nie, to jest po prostu jakiś artefakt graficzny, okej.
18170:  Myślałem, że to jest to czerwone kółko.
18173:  Czy to jest leczenie?
18174:  Jezu, tak.
18177:  Wreszcie, wreszcie leczenie.
18180:  A, to czerwone kółko to jest po prostu ognisko.
18184:  O, znaczy, wiesz czy to nie jest głupie?
18187:  To absolutnie nie jest głupie.
18195:  To jest bardzo mądre.
18208:  A, alarm w obozie bandytów, dobra.
18216:  Okej.
18217:  Tutaj był ten Zakapior, tak?
18220:  Z broń... uuu, on ma dobrą broń.
18226:  Ognisko nieaktywne.
18227:  Aha, okej.
18230:  Jezus, tutaj nic nie widać.
18233:  Absolutnie nic.
18236:  Wyłącz alarm?
18237:  Nie wiem jak.
18241:  Tego jeszcze się nie nauczyłem.
18247:  Grubiczniki podejście, najpierw go deaktywować.
18249:  No właśnie, tylko jak deaktywuje się alarm?
18250:  To jest pytanie.
18251:  I gdzie on jest?
18253:  Tu!
18256:  Pęcherz z paliwem.
18259:  Może po prostu podejdę i co?
18261:  Nie, nie ma.
18275:  Z tej wielkiej moszny wlewa się ciecz.
18280:  Czy to dobrze?
18289:  Strzała ogniowa nie działa.
18294:  Jak podejdę, to to się da wyłączyć?
