🔴 Kika! | HOLLOW KNIGHT Livestream #5
🔗 https://www.youtube.com/watch?v=fBBSlGPGQxA

32:  Dziękuje za oglądanie.
20261:  Iliada miała być w przekazaniu ustnymi, wczoraj o dziwo był w telewizji program.
20264:  Jest dużo gawiedo, hipotez.
20266:  Ja jestem osobiście po stronie tej, że Homer to był autor zbiorowy.
20270:  I jest to kompilacja wszystkiego tego, co wyśpiewali ajdowie przez lata.
20277:  Wydaje mi się, że to najbardziej prawdopodobne.
20283:  Dobra, mamy to.
20285:  Udało się.
20289:  No a tak z góry się udało wreszcie, Citalu.
20292:  Udało się ogarnąć.
20294:  The ones our lands appeal being lays claim to the caverns ahead.
20298:  It may appear benevolent, but it does not share our dream.
20302:  Be wary to wander that place.
20308:  Głód.
20315:  No jest!
20317:  Trzynasty miesiąc z jamnikami.
20319:  Mamy całą maseczkę następną.
20321:  Wspaniale.
20324:  Soulful.
20325:  Czerwony lisie, dziękuję za wsparcie.
20327:  Trzynasty miesiąc z jamnikami to lepsza wersja.
20329:  Siedmiu lat w Tybecie.
20330:  Tak.
20332:  Siedem lat pod psem.
20336:  Tak powinno być.
20339:  Czy Krzysztof spotkał Un?
20340:  Tak, dzisiaj.
20342:  Dzisiaj Raiwi, tak jest.
20346:  Ale w ogóle piękne jest to, jak się chce grać w Hollow Knighta.
20350:  To jest jakaś inna maska, mówicie?
20354:  Jest jedna rzecz, która mnie niepokoi, to znaczy tutaj nie mogę przejść z jakiegoś względu.
20360:  A tam są ważne rzeczy.
20363:  Następnym razem na ławeczce załóż charm z najniższego rzędu, wtedy się wszystko wyjaśni.
20367:  Okej.
20370:  Czy mam jakiś swój growy sejst, gdzie wracam, żeby po prostu pobyć sobie i zrelaksować?
20373:  Tak, Genshin.
20375:  Genshin i Total War Hammer 3.
20378:  Salanor, witamy serdecznie!
20381:  Na streamie.
20382:  Tutaj od Queens Gardens się przechodzi.
20384:  Aaa... Został mi tylko ten nail art.
20388:  Mówicie?
20389:  Dobra, to zrobimy to.
20390:  Czyli wracamy sobie do huba, a potem idziemy po to cholerstwo z parkurem.
20402:  Cholerstwo z parkurem, ciężka sprawa.
20407:  Mapa została zaktualizowana.
20411:  No tak, rzeczywiście jest przejście od Queen's Gardens.
20413:  Angelico, dziękuję za odnowienie wsparcia.
20416:  Wszystkiego, ja niczego, niuch!
20418:  Kiedy następny stream z Warhammera?
20420:  Uuu, Cordii!
20423:  Nie wiem.
20424:  Szczerze ci powiem, że nie wiem, bo teraz są dwie duże premiery, więc na pewno jak je ogarniemy, to wtedy wróci Warhammer.
20432:  Dobrze, co wy z tym czarnem macie?
20436:  Przede wszystkim ja nie mam notcha, więc mogę to tylko na moment kosztem kompasu.
20444:  Jezus Maria, nie, nie mogę nawet kosztem kompasu, muszę kosztem... Mark of Pride zrobić.
20456:  Grim Child.
20473:  I... Aaa... W ten sposób.
20483:  W ten sposób.
20487:  Czajem.
20488:  Dobra.
20490:  To teraz wrócimy do tego, co mieliśmy.
20495:  Czyli jest to... Mark of Pride.
20502:  Dobra.
20504:  I teraz stag.
20504:  Gdzie jest stag?
20507:  Rany boskie, przecież stag jest na... Oooo!
20512:  Chyba, że w Fog Canyon będzie stag bliżej.
20516:  Niech ja spojrzę.
20520:  Nie.
20521:  Najbliższy stag jest tutaj, dramat.
20524:  No ja wiem, że muszę mieć cały czas, ale się na razie nie wybieram do Grima, bo musimy wpierw ogarnąć, moi drodzy, to ulepszenie jedno.
20531:  Mam 1267 Geo.
20537:  Dramat!
20537:  Do zobaczenia, Kanye, do zobaczenia.
20542:  Moje oczy, ta mapa, no ta mapa jest straszna.
20544:  Tu jest płomyk obok, no niech i będzie obok, ale problem polega na tym, że ja mam równocześnie 1267 przy sobie rzeczy i bardzo bym nie chciał zginąć, tak jak właśnie w tej chwili zaczynam ginąć.
20558:  Czy nail jest jakakolwiek ulepszony?
20559:  Nie mam rudy, więc nie mogę.
20562:  Ulepszałem tylko jeden... nie, dwa razy?
20564:  Dwa razy nail ulepszałem, tak.
20566:  I tyle.
20566:  Nic więcej.
20572:  Ależ nie znoszę.
20576:  Cały kontakt oparty o Grimtube jest strasznie trudny, więc może innym razem.
20579:  Ale to na pewno, na pewno, na pewno.
20581:  Ale przynajmniej wiem już, jak się ten quest odblokowuje, bo na początku rady posolonej były dla mnie tajemnicze.
20587:  Tajemnicze.
20589:  Jezus, jak ja nie znoszę, jak się aktywuje ten cholerny, przeklęty contact damage.
20595:  Właśnie, jeszcze do Ojca Robaczku musimy iść.
20598:  Nie wiem, gdzie jest.
20600:  Ale jesteśmy już relatywnie blisko do staga.
20611:  No i teraz, come on, gdzie to jest?
20613:  Do góry.
20617:  Czy Krzysztof gra też w gry Łomigłówko?
20618:  Jest spokojniejszy, lubię takiego Witnessed, Limbo.
20621:  Limbo nie jest spokojniejsza, straszna jest.
20624:  Superliminal, Stalny Parable.
20625:  W Stalnej Parable Kirin Krupa graliśmy raz na live'ie.
20628:  Chciałbym bardzo wrócić.
20630:  Superliminal chciałbym, ale tam jest mnóstwo zagadek, więc ja nie wiem, czy bym dał radę.
20636:  Czy oglądam anime jakieś?
20636:  Powiedziałem, oglądam absolutnie Saphires.
20639:  Nawet rozmawialiśmy dzisiaj trochę o Code Geass, które skończyłem drugi sezon.
20642:  W tej chwili oglądam Solo Leveling.
20645:  Natomiast z takich, które absolutnie polecam zawsze, to jest Fullmetal, Alchemist, Neon Genesis Evangelion oczywiście.
20651:  Uwielbiam absolutnie Ergo Proxy, kocham Ergo Proxy.
20657:  Fate.
20658:  Stay.
20658:  Uwielbiam najbardziej Unlimited Blade Works z tego.
20661:  Knights of Sidonia.
20664:  Trochę tego jest.
20665:  Goku Sentoshi Asterisk o walkach magów.
20668:  Głównie dlatego, że to jest o walkach magów.
20672:  Nie wiem, czy tędy, czy gdzieś indziej.
20677:  Teraz jestem szczęśliwy, bo udało mi się wreszcie podpiąć Crunchy Rolla do telewizora i moje życie jest piękniejsze, bo jednak oglądanie na smartfonie to jest jakiś dramat.
20692:  Dobrze, jest.
20695:  Porobionet.
20699:  Czy to tędy?
20700:  Tak, jesteśmy już prawie, prawie, prawie, prawie.
20703:  Niesamowicie widać, moi drodzy, power creep.
20707:  To jest piękne.
20708:  Same starocie.
20709:  Dzięki, Fumineko.
20710:  Dzięki.
20712:  Freeland też oglądam, jeżeli chodzi o rzeczy obecne.
20718:  Code Vein.
20719:  Ja ostatnio sprawdzałem coś, nie pamiętam co.
20721:  Nie, sprawdzałem... Bo ktoś pytał o to.
20726:  Celest, Celest podaj, jeżeli Celest to jest pixel art, więc nie ma szans.
20729:  Natomiast Code Vein, chyba sprawdzałem, nie było jakoś strasznie źle, ale też stareńkie.
20738:  Shaman King też widziany, ale to był ten wcześniejszy.
20742:  Deathmouth, Deathmouth.
20747:  Freerun jest cudowne.
20752:  Czemu nie lubię pixelartu?
20753:  Kurczę, wiesz co, Fedro, no czysto ze względów estetycznych, to nie jest dlatego, że nie cenię, bo bardzo cenię, natomiast nie mam imersji totalnie.
20761:  Don't Stop grałem, ale nie moje klimaty.
20765:  O tak, Celeste pisze John Duxo, no właśnie, no właśnie.
20769:  Proszę bardzo.
20771:  Będzie pąsowienie, moi drodzy.
20773:  Będzie pąsowienie, proszę bardzo.
20778:  I sklep, sklep, sklep, sklep, sklep.
20783:  Good.
20790:  Jest i następna rzecz.
20791:  Chum notch.
20792:  Na chum notch mi nie stać.
20796:  Niestety.
20796:  Teraz idziemy, moi mili, do miejsca, w którym mieliśmy ogarniać rzeczy.
20801:  Aha, jeszcze możemy odebrać mamonę od Ojca Robaczków.
20804:  Jest to prawda, Serenox.
20805:  Dzięki, że przypominasz.
20806:  My do tego musimy zejść.
20808:  Kawalątek tylko.
20810:  Różyłło pisze, że skończył w zeszły weekend Disco Elysium.
20813:  Wspaniale się czyta, gra się też całkiem dobrze.
20816:  Żałuję, ale tylko troszeczkę nie było, że tylko troszeczkę nie było na scenie weźmiowym.
20821:  Nie wykluczam, że kiedyś wrócimy sobie, że ogramy Disco Elysium charytatywnie właśnie.
20830:  Co tu się dzieje?!
20831:  Co tu się dzieje?!
20834:  Przecież Kyrie Eleison!
20835:  Jakie to jest silne!
20839:  To jest jak boss!
20841:  Co to było?
20843:  To jeszcze wybucha?
20847:  Jesus Christ!
20850:  Nagle miejsce, które było bezpieczne, jest bardzo niebezpieczne.
20855:  Ta ta ta, ta ta ta... Nie, nie, nie!
20861:  Nie wasz się, kretyn!
20864:  You dare use my own spells against me, potter?
20870:  Chędorzony garncarz cienisty!
20872:  Będziesz używać moich zakleń przeciwko mnie!
20874:  Skandal!
20875:  Won!
20877:  Brzydliwy!
20878:  Podlec szubrawiec!
20881:  Co to było?
20882:  Co to mnie znowu atakuje tutaj?
20888:  To jest latający bekon.
20889:  Czemu atakuje mnie Salceson?
20896:  Eno, tu wszystko wybucha, no!
20912:  Proszę bardzo, użyte nowe zaklęcie.
20918:  Ja tu w ogóle nie byłem.
20921:  Znaczy ja byłem, ale wiecie, nie po infekcji.
20927:  O ja, mu niu, ja uju, ja na ma, uuu, a uj, oho, a uj, a uj, a uj, a uj, a uj, a uj, a uj, a uj, a uj, a uj,
20959:  Mega mocny charm wypadł?
20960:  Cudownie, że go nigdy nie użyję.
20966:  No dobrze.
20967:  No dobrze.
20969:  Mam znowu za dużo pieniędzy.
20971:  To jest fajny charm na jeden notch.
20973:  Best charm ever!
20977:  Best season ever!
20981:  Czy mem z best season ever już przestał być znany?
20987:  Mawlek.
20987:  Teraz kim jest Mawlek?
20995:  Co tu się dzieje?
21002:  Jak masz 25 czalmów, kupisz noczu salubry.
21004:  Nocz to jest 1400 i to pamiętam.
21009:  Wespnij się po ścianie obok łańcucha.
21016:  Ło!
21022:  Ło!
21026:  Tego to ja się nie spodziewałem.
21030:  No więc brakuje nam, brakuje nam pieniędzy.
21036:  Dramat, moi drodzy.
21039:  Jest jeszcze jedna opcja, to znaczy, żeby skoczyć, sprzedać ten charm, ale... Nie masz 25, masz 24 charmy.
21049:  No to i tak dupa.
21055:  Tu nic.
21057:  Mawlek jest w Infected Crossroads?
21060:  Kim jest Mawlek?
21062:  I Melemu.
21063:  Nie pamiętam, gdzie jest Melemu.
21064:  To jest najgorsze.
21069:  Dobra, jeżeli Mawlek jest w Infected Crossroads, to znaczy, że jest na dole po prawej stronie?
21077:  Albo, o lepsze, window do Crystal Peak po rudę.
21081:  Właśnie.
21082:  To mieliśmy jeszcze zrobić.
21087:  Tak.
21090:  Tak jest.
21097:  Melemu jest przy stacji resting ground.
21098:  No właśnie, chciałbym bardzo wydać pieniądze, ale nie mamy pieniędzy.
21116:  Dobra.
21123:  Jesteśmy.
21130:  Przezebrałeś tutaj robaka na dole, a tego, tego, to przecież to, nie wiem, a silent voice nie był widziany, Safiris.
21134:  Fuck.
21138:  Czyli jednak z dołu.
21155:  Ja pamiętałem, że tu się dzieją takie rzeczy.
21157:  Na tej drodze jest ukryty czarm.
21160:  Dobrze.
21161:  Idziemy do najbliższej ławeczki.
21170:  Tu będzie ciężko wskoczyć.
21176:  Ale się udało.
21177:  Insect.
21179:  King's Idol, moi drodzy.
21181:  Jest i on.
21183:  Robak jest na samym początku trasy Crystal Dashowej, niedaleko windy.
21187:  Good?
21189:  Good, good, good, good, good, good.
21194:  O Boże, tak, pamiętam te lasery, o nie!
21197:  Te lasery do cholery!
21203:  To było straszne.
21205:  Tak, to było straszne miejsce, pamiętam je dobrze.
21211:  Ale teraz życie jest prostsze, bo mamy radosne rzeczy.
21215:  Ja na razie ogarniam ławeczkę.
21220:  I jak będzie ławeczka, czy pokaże inventory?
21222:  Pewnie.
21222:  I jak będzie ławeczka, to wtedy ogarniemy resztę.
21225:  Proszę bardzo, tu mamy inventory.
21229:  Niestety nie ma tutaj, poza simple key.
21234:  Nad ławeczką boss?
21239:  Naprawdę?
21249:  Ja faktycznie mogłem tutaj nie być.
21256:  Czy ja przeżyję te starcie?
21269:  Rany boskie.
21294:  Powtórka z rozrywki.
21305:  Okej.
21309:  Jezus!
21312:  Co on robi?!
21317:  Come on!
21324:  Kiedy strzela laserem, kastuje drugi spell.
21326:  Jaki spell?!
21326:  Ja nie mam mony!
21332:  Ja wiecznie nie mam mony!
21336:  Co ja sobie mogę robić?
21339:  Tutaj mogłoby być na przykład taki specjalny, mamożerny monolit.
21342:  To byłoby wspaniałe.
21345:  Ale nie!
21358:  Jezu, jak szybko jest ten cast.
21361:  Jeszcze contact damage to jest, widzę.
21365:  Nie używasz dwuskoków w walce?
21366:  Bo nie mam kiedy!
21372:  To nawet nie jest kwestia jak zawsze tego, czy boss jest trudny, czy nie, tylko jest kwestia tego, że ja nie mam zielonego pojęcia, co robić w walce.
21382:  Oszust, oszust, oszust!
21384:  Powinieneś być po mojej stronie, debilu!
21387:  Właśnie teraz był podwójny skok i to się kończy.
21389:  Tak się kończy podwójny skok.
21392:  Tak się kończy podwójny skok.
21393:  Fajnie się kończy podwójny skok, prawda?
21395:  To znaczy, boss w tym momencie skacze również i następnie wpieprza się we mnie dziesiętnastoma laserami.
21402:  Tak się kończy podwójny skok właśnie.
21405:  Chodź debilu tutaj!
21407:  Przestań przeciwko mnie walczyć!
21412:  Boże, jak ja nienawidzę tego cienia.
21413:  To jest najbardziej znienawidzona rzecz.
21422:  Czemu dwa razy mnie atakuje?
21424:  Czemu dwa razy, a nie raz?
21438:  Jezus, ja nie widzę, kiedy on w ogóle wykonuje ten atak.
21445:  Boże, jaki dramat.
21450:  Ale ten laser najlepiej jest to, że on uderza w ziemię w ogóle i go nie widać totalnie.
21457:  Mi znowu zaatakuje.
21459:  To jest takie niepotrzebne marnowanie czasu.
21470:  Jezus... Już nie mam szansy... Ja nie mam szansy się cofnąć gdziekolwiek.
21480:  Mhm, świetny podwójny skok jest.
21482:  Znakomity, bardzo polecam.
21487:  Jest pół sekundy między strzałem a indykatorem strzału.
21495:  On telegrafuje tak, nie lecz się.
21496:  To co, mam pomysł.
21498:  Jak nie będę się leczył, to szybciej umrę.
21503:  Nie mogę stać blisko niego, z tego względu, że on wtedy strzela bliskim laserem.
21507:  A zakręć nie mogę używać, ponieważ nie mam many.
21520:  To się dzieje, jak blisko niego jestem.
21525:  To się dzieje.
21530:  Faj, fajnie, nie?
21532:  Też, też, też myślę, że fajne.
21540:  No, dramat absolutny.
21544:  Teraz jeszcze muszę walczyć sam ze sobą.
21554:  Jezus, no nie mogę podskoczyć tutaj w ogóle.
21577:  Fuck!
21606:  Jezus Maria... Jezus Chryst... Znaczy, najbardziej mnie denerwuje cień tutaj.
21625:  Świetnie, teraz będziesz mnie contact damage robił.
21627:  Rób mi dalej contact damage, hendożony, pieprzony contact damage.
21639:  Na ile było ataków w sumie?
21640:  Na 7 ataków 5 razy to był contact damage.
21645:  Po prostu fenomenalnie.
21656:  Mhm, no, no, no, mhm, mhm, jasne, jasne, mhm.
21661:  Jesus Christ.
21671:  Jezus, no przecież chcę uniknąć, no!
21678:  No przecież ja dosłownie wtedy, kiedy on to wycelowuje, unikam.
21682:  I jest już za późno.
21691:  No, to jest nieprawdopodobne.
21698:  Litości, jakieś telegrafowanie ataku by się przydawało.
21701:  Sekundę dłużej, litości!
21711:  Nie no, dramat absolutny.
21718:  To nie jest to, że to jest wolny czas reakcji, to jest to, że on bez przerwy upada na mnie i ja nie jestem w stanie nic zrobić, no.
21726:  Czy ja w tym momencie już zginąłem?
21728:  Ja wyłącznie unikam.
21736:  A walka trwa dwie sekundy.
21747:  O nie, nie, nie, nie będziesz mnie oszukiwać, debilu!
21757:  Brzydliwy cień, nie znoszę go!
21764:  Po co ja mam w ogóle tę magię, skoro ona nie działa?
21770:  A, bo to jest double damage tutaj, dlatego ja tak szybko ginie.
21772:  No tak, to to wiele wyjaśnia.
21775:  Tu nie ma buildów w tej grze, w ogóle tu nie ma żadnych buildów.
21779:  Tu jest tylko za mało noczy, to jest wszystko co tutaj jest.
21786:  Jest upierdliwy cień.
21789:  Tu prowadzą mnie do szału.
21818:  Skąd miałem wiedzieć, że będzie ten laser z góry?!
21821:  I w którym miejscu?!
21823:  Jezus Maria... Tak, ja nawet się nie zorientowałem, że on bije za dwa, z tego względu, że tak szybko ginę i dzieje się na ekranie tyle, że ja nawet nie nadążam.
21846:  No przecież co ja mam zrobić w takiej sytuacji?!
21850:  Gdzie ja się teleportuję w miejsce, w którym ja jestem?!
21860:  Fuck!
21872:  Teraz totalnym fuksem nie uderzył.
21876:  A teraz nie wiem, jakim cudem to się stało.
21884:  No, bo teraz podwójny skok nie zadziałał.
21888:  Świetnie.
21894:  Nie, już rudy ja dzisiaj nie znajdę, bo ja myślałem, że idę po rudę, a już okazało się, że nie idę po rudę.
21898:  Mhm.
21909:  Jesus Christ.
21910:  Przecież dasha używać?
21910:  Gdzie?
21912:  Dash mi może zadać obraż... Gdzie miałem tutaj użyć dasha?
21916:  Gdzie?
21917:  Za niego?
21919:  Nie da się użyć tutaj dasha.
21922:  Przecież on przecież dosłownie przez całą arenę miał atak laserem.
21926:  Jak mogę użyć dasha wtedy?
21928:  Nie mogę!
21935:  Jedyny to jest ten podwójny skok tutaj.
21952:  Za każdym razem ginę wtedy, kiedy ja usiłuję uskoczyć w jedyny sposób w jaki mogę i on mnie wtedy przejmuje i daje mi kontakt damage w powietrzu.
21964:  Nigdy nie wiedziałem, żeby cień rzucał speleka.
21966:  Chyba sobie żartujesz.
21967:  Za każdym razem, za każdym jebanym razem, jak jest cień, rzuca we mnie spelami.
21972:  Mało tego, on już rzucił we mnie nie tylko tym spelem, który jest horyzontalny, ale także tym wertykalnym.
22024:  No i co ja mam zrobić teraz?
22028:  Nic nie mogłem zrobić.
22033:  Ginius wreszcie!
22042:  Aaa, bo to jest nieprawdopodobne.
22045:  Ile razy ja mam go trafić?
22049:  Książę Pers nie jest pracą planowaną Dawidzie.
22055:  Jest w tym coś urzekającego, że tracisz rybę podczas grania i mówisz, że gra jest cudowna.
22059:  Natomiast jest platformówka, a platformówki to jest rak.
22064:  Nie, a tak serio zupełnie, to są po prostu niektóre areny, które mnie zawsze denerwują we wszystkich grach, to znaczy takie, które są za ciasne.
22078:  Ja nie jestem w stanie wtedy jakiekolwiek taktyki zastosować.
22089:  No, to jest, to jest, to jest po prostu, to jest tak irytujące.
22099:  Ale... Przynajmniej jest ławka blisko.
22114:  Ten wredny, obrzydliwy cień!
22130:  Przestań na mnie lądować bez przerwy!
22155:  To jest nieprawdopodobne.
22157:  Bez przerwy, bez przerwy przechwytuje mi skok w powietrzu.
22164:  Nie mogę zrobić uniku, jak on na mnie skacze, bo wtedy są jeszcze lasery.
22175:  Chant dający mi manę podczas uderzenia niewiele tutaj da, ponieważ ja na trzy uderzenia schodzę.
22184:  O, znowu mnie przechwycił w powietrzu.
22188:  Znowu otrzymałem obrażenia, mimo że unikałem.
22201:  No, widzieliście?
22202:  W jaki sposób miałem tego uniknąć?
22203:  Jak jeszcze jest laser przez całą tą, on wtedy skacze.
22209:  W jaki sposób mam zrobić dash?
22211:  W laser?
22215:  Czy to jest każdorazowo?
22216:  Są lasery przez cały ekran?
22218:  W jaki sposób mogę zrobić dasha?
22221:  Nie da się zrobić wtedy dasha, on zawsze skacze wtedy, kiedy jest laser.
22228:  To jest jakiś dramat.
22232:  Mnie bardziej pasuje Davidzie Hollow Knight od Oriego, bo Ori... Ori dla mnie był nudnawy.
