🔴 Co robić, gdy nauka i praca nas przytłacza? (ft. @BezSchematu) | ROZMOWA #4
🔗 https://www.youtube.com/watch?v=eueWEwF4KCo
BFP (Bartosz Filip Malinowski, Bez/Schematu)
KMM (Krzysztof M. Maj)

6:  S05 - Muzyka Muzyka
17216:  BFP - Krzysztof, czy ty pamiętasz moją pierwszą reakcję, kiedy ja powiedział, o ty też lubisz StarCrafta 2, a ty powiedziałeś, tak, tak, lubię StarCrafty.
17223:  BFP - Ale grałeś w kampanię, no grałem w kampanię, a na jakim poziomie to jest brutalne?
17227:  BFP - Tak.
17228:  BFP - Ja ci nie wierzyłem.
17231:  BFP - I powiedziałeś, a i gram bez skrótów klawiszowych.
17234:  BFP - Okej, zatrzymuję czas.
17236:  KMM - Zatrzymuję czas i bierzemy... Kryształy?
17242:  KMM - Tak.
17244:  KMM - I niszczymy zarazem wszystko, co tu się da zniszczyć.
17248:  KMM - Jeszcze mam taką fantastyczną zdolność, która sprawia, że jednostki będą nieruchamiane przez moją fantastyczną flotę.
17257:  S08 - Potrzeba więcej minerałów.
17257:  KMM - Zawsze trzeba więcej minerałów, co za koszmar.
17265:  BFP - Biorę dwa, żeby zbierały kryształy.
17267:  BFP - Mam iść tam.
17267:  BFP - Dobra, już widzę, gdzie jesteś.
17268:  BFP - Tak jest.
17270:  BFP - Nasza baza jest oblegana.
17272:  BFP - Gdzie jest oblegana?
17272:  BFP - O Boże.
17273:  BFP - Mam wysłać tu jednostki jakieś?
17277:  BFP - Mam jeszcze.
17278:  KMM - Jeszcze, jeszcze przeżyję.
17282:  KMM - Jeszcze przeżyje.
17283:  KMM - Troszeczkę produkcji niestety poszło tutaj.
17286:  KMM - To jest bardzo smutne.
17289:  KMM - Czy tutaj możemy jeszcze przyzwać pylon?
17291:  S08 - Tak.
17292:  KMM - Zawsze potrzebujecie dodatkowych pylonów.
17295:  KMM - Co to jest za chciwość?
17302:  S08 - Dobrze.
17308:  KMM - Gdzie jeszcze stawiacie czoła wrogowi?
17310:  KMM - Litości!
17312:  KMM - Okej, jest kryształ, dobrze.
17314:  KMM - I zaczynam atakować drugą bazę tymczasem.
17317:  KMM - Bo tam są kolejne kryształy.
17318:  KMM - A!
17319:  KMM - Nie wspomniałem ci, że jeżeli się nie wzbierze kryształów, to one wtedy mogą zniszczyć.
17325:  KMM - Zostać zniszczone przez magmę.
17326:  KMM - Dobra.
17328:  KMM - Zawsze stawiacie czoła wrogowi.
17331:  S08 - Dobrze.
17333:  KMM - Musimy stworzyć dodatkowe pylony.
17335:  KMM - Dobra.
17338:  KMM - Ostrożnie, będzie przypływ lawy.
17341:  KMM - Jaki kryptonim ma ta misja?
17343:  KMM - Problem Vermiliona, Arturitum, ale wy nie nadaliście żadnego kryptonimu.
17348:  KMM - Obawiam się.
17350:  KMM - Jestem bardzo tym faktem rozczarowany.
17355:  KMM - Ostrożnie, Filip, bo będzie... Wiem, wiem, wiem, dzięki za info.
17363:  BFP - Oj, zaczynam się wczuwać, wiesz?
17365:  BFP - W sensie już trochę ogarniam.
17368:  KMM - Dobrze, dobrze.
17372:  KMM - Podłaga to lawa, tak.
17373:  KMM - Młodsi widzowie nie powinni tego oglądać.
17377:  KMM - Just saying.
17380:  KMM - Czy tam gdzieś podkłada głos Frączewski?
17381:  KMM - Nie wydaje mi się, że to był Frączewski.
17384:  S01 - Nie, to ja.
17388:  KMM - Krzysztof, co ty?
17390:  KMM - Rozumiem, rozumiem.
17391:  KMM - A powiedz, przed wyruszeniem w drogę należy zebrać drużynę.
17395:  BFP - Przed wyruszeniem w drogę należy zebrać drużynę.
17398:  BFP - No dobrze, prawie ci uwierzyłem.
17402:  KMM - Weź się uspokój z tymi pylonami.
17406:  BFP - Bo do mnie, czy do franczewskiego?
17408:  KMM - Nie, nie, do tego idioty, który cały czas mi mówi o pylonach.
17410:  KMM - To jest jakiś dramat.
17412:  KMM - Krzysztof, ale nie ma takiego głosu, ty słyszysz głosy.
17417:  KMM - Dobra, ja tutaj się przygotowuję do... Chyba.
17425:  KMM - Chyba.
17425:  S00 - Spadło, dobra.
17426:  KMM - Można iść.
17428:  KMM - 8 minut 30, dobrze, bardzo dobrze.
17429:  KMM - O kurde, tu u góry, widzisz tu u góry?
17432:  KMM - Widzę, widzę, ale ja idę w stronę obiektiwu dodatkowego, który tu się pojawi.
17436:  KMM - Dobra, to ja idę po kryształy.
17439:  KMM - Zaraz mogę zrobić zatrzymanie czasu zresztą, powiedz kiedy.
17441:  BFP - Ale co to znaczy, że zatrzymujesz czas?
17443:  BFP - Fizycznie zatrzymuję czas, na 30 sekund.
17445:  BFP - No ale że co, że ja nie mogę iść do tej siku na przykład, czy co?
17448:  BFP - Nie rozumiem.
17449:  KMM - Nie, to znaczy, że wrogowie cię nie mogą atakować, kiedy sikasz.
17453:  BFP - Aha, okej.
17455:  BFP - To może być bardzo przydatne.
17456:  KMM - To jest bardzo przydatne.
17458:  KMM - Czy ktoś kiedyś próbował sikać, jak atakują go zergowie na przykład?
17463:  KMM - Come on.
17464:  KMM - Zatrzymanie czasu.
17467:  KMM - Zniszczyć wszystkich.
17468:  KMM - Zniszczyć, zabić, usunąć.
17472:  KMM - Zgnoić.
17473:  KMM - Natychmiast.
17475:  KMM - Natychmiast.
17478:  KMM - Dobrze.
17480:  S08 - Jakie to szczęście.
17483:  KMM - Wróg wiecznie atakuje naszych sojuszników.
17487:  KMM - Dobrze, jest przypływ lawy, a to oznacza, że tutaj będzie nasz... Ja mam uciekać?
17492:  KMM - Na wzniesienie.
17494:  KMM - Tak.
17495:  KMM - Gilnajman sugeruje, że jak atakują, to można się zesrać.
17499:  KMM - Tu jest jakieś rozwiązanie.
17500:  KMM - O nie!
17502:  KMM - Magmowa salamandra, proszę bardzo.
17504:  KMM - Tylko ta haka przetrwała, fuck!
17507:  KMM - Ta haka jest... Wiesz co się stało?
17510:  BFP - Straciłem całą armię.
17512:  BFP - Naprawdę?
17513:  BFP - Ostrzegałem cię przed tym.
17514:  BFP - Tak, ja zrozumiałem, a byłem zaangażowany w walkę o twoje dobre imię.
17520:  BFP - To nie wyszło.
17522:  BFP - Ja pierdziele.
17525:  KMM - Ale przynajmniej zebrałem twoje kryształy.
17526:  KMM - Jest tam cholerę kryształów.
17530:  KMM - Dobrze, to oznacza... Moja dachaka zginęła też teraz.
17535:  KMM - Także jestem całkowicie... Czaty, dlaczego Filip mówi moja dachaka cały czas?
17541:  KMM - To jest niesprawiedliwe.
17544:  KMM - Ja nie wierzę ci, że zagrałeś w StarCrafta.
17546:  KMM - Przestałem wierzyć właśnie w tej chwili, że zagrałeś w StarCrafta.
17549:  KMM - Dlaczego?
17550:  KMM - Dachaka zamiast dachaka?
17552:  KMM - Tak, bo dachaka jest onem, a nie oną.
17554:  KMM - Filip Skowronek, dzięki serdecznie za trybut.
17556:  KMM - Misja odbyt, ostrożna defensywa beznadziejnych youtuberów.
17565:  KMM - To jest... okej, to jest piękne.
17567:  KMM - To jest wybitne.
17568:  BFP - Tu zwyciężyłeś.
17571:  BFP - O, zostało mi trochę armii.
17572:  KMM - Ostrożna ofensywa to jest tytuł mojej autobiografii.
17575:  KMM - Tak ukradłem ten tekst Filipowi.
17581:  KMM - Ooo, nędzni przeciwnicy, którzy nie umieją ze mną walczyć?
17585:  BFP - Nowość.
17586:  BFP - Ooo, ultraliski wjeżdżają do gry i wcale nie mamy tu na myśli małych, puchatych zwierzątek.
17593:  BFP - Stanowczo.
17595:  KMM - Dobrze, potrzeba byłoby jednostek robotniczych, ale tutaj widzę, że jest jakiś potężny atak.
17604:  KMM - No poważne rzeczy się dzieje, opowiem ci.
17606:  BFP - Widzę, ale zaraz, ja muszę odbudować armię.
17609:  KMM - Ultralisek, o jakie ładne.
17615:  KMM - Zawsze stawiacie czoła wrogowi.
17617:  KMM - Dobra, zaraz... ujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujuj
17638:  KMM - Dobra, jestem gotowy do ataku.
17639:  KMM - Bo tutaj jest, tu jest potrzeba obrony.
17641:  KMM - Widzę, cel dodatkowy.
17643:  KMM - Nie.
17643:  KMM - A nie, obrona, dobra.
17644:  KMM - Tak, obrona Krzysztofa, to jest cel pierwotny.
17649:  KMM - Ale to poczekaj, przecież ja mogę zrobić tak.
17652:  KMM - W sumie skąd wiadomo jakie buci jest DHK?
17654:  KMM - Tylko z końcówek, które się pojawiają w kampanii.
17658:  KMM - Dlatego mamy dowód, że Filip nie gra w kampanię.
17661:  KMM - Przeszedłem dwa razy wszystkie trzy części.
17663:  KMM - Nie wierzę.
17664:  KMM - Proszę bardzo, mamy cztery minuty.
17667:  KMM - Tylko.
17668:  KMM - I za mało kryształów.
17671:  KMM - Ktoś... Ktoś jest gnuśny i nie zbiera wystarczająco szybko kryształów.
17678:  BFP - Dobra, uderzamy... Poczekaj, muszę wrócić, bo jest lava, tak?
17682:  KMM - No niestety.
17683:  KMM - Ja przygotuję swoje próbniki.
17688:  S01 - Shite!
17689:  S01 - O nie!
17691:  BFP - Ale spierd... Co tym razem?
17695:  BFP - Nie, nie, nie.
17696:  BFP - Wysłałem część swojej armii i nie odwołałem jej, kiedy zaczął się podnosić lava.
17702:  KMM - Masz problem z lavą.
17705:  KMM - Juliusz, dziękuję za niezastąpione... Czy są tacy, którzy nie mają problemu z lavą?
17708:  KMM - Juliusz, dziękuję.
17709:  KMM - Krzysztof, bez schematu i niezastąpione czaty za dzisiejszy wieczór.
17712:  KMM - Czaty są niezastąpione, to prawda.
17714:  KMM - Ojej, zobacz, ile tutaj jest... Tu jest raj dla moich jednostek robotniczych.
17720:  KMM - Powiedział fabrykant w XIX wieku.
17726:  BFP - Dobra, ja zbieram te kryształy.
17728:  KMM - Draże korsarze zaatakowały.
17733:  KMM - Draże korsarze, atakujcie.
17735:  KMM - Dobrze.
17738:  KMM - Dobra, ja u góry.
17741:  KMM - Ważne, ważne Filip, żebyś wiedział już, jaka jest konsekwencja tego, jak jesteś na górze.
17749:  BFP - Jakie są konsekwencje tego, że jestem na górze?
17750:  KMM - Nie wiem, ostatnio coś zabawnego w związku z tym powiedziałeś i liczyłem na to, że będziesz pamiętał.
17756:  KMM - Jestem tak zaangażowany, że właśnie zapomniałem, że zgrupowałem sobie jeden z budynków.
17760:  KMM - Filip jest na poziomie imersja over 9000.
17763:  KMM - Tak.
17765:  KMM - Ja tymczasem jestem tak znudzony, że niszczę przeciwników i bazy wroga.
17770:  KMM - Widzę, że będę musiał sam się ochronić.
17771:  KMM - Ja zbieram kryjsztaly.
17774:  KMM - Pierwszy raz widzę coś takiego, że bym się musiał sam ochronić.
17780:  KMM - Ale ja mam jednostki, mogę ci wysłać.
17782:  S01 - To tutaj się przydadzą, bo niszczą moje... Poczekaj, poczekaj, poczekaj, poczekaj, poczekaj.
17785:  KMM - Niszczą, niszczą.
17788:  KMM - Zabijają mnie.
17791:  KMM - Próbnik, wracaj.
17793:  KMM - Czaty, niech to się nagra.
17795:  KMM - Ile tutaj jest próbników, które zostały wysłane przez Krzysztofa?
17799:  KMM - Ile jest próbników przed stabilizatorem środowiskowym?
17804:  KMM - Raz, dwa, trzy, cztery, pięć, sześć...
17808:  KMM - Jest tak dużo, że nawet nie umiem ich policzyć.
17814:  BFP - O, o nie, nie, nie, nie, nie, nie.
17815:  BFP - Nie idźcie na pewno śmiać.
17817:  KMM - Ile jeszcze zostało?
17820:  KMM - Dwa kryształy jeszcze tylko.
17822:  KMM - Filip, damy radę.
17823:  KMM - Damy radę.
17825:  KMM - Zwłaszcza, że mam zatrzymanie czasu.
17828:  KMM - I jakiś milion próbników.
17832:  S08 - Twoi sojusznicy toczą bitwę.
17833:  KMM - Co tu się dzieje?
17834:  KMM - Dlaczego ciągle toczysz bitwę?
17838:  KMM - Dlaczego straciłem... Ja wiem co się dzieje.
17842:  KMM - Co się dzieje?
17843:  KMM - Niewidzialne jednostki Filip, to się dzieje.
17845:  KMM - A ja mam zajęty cały supply, no nieważne.
17848:  S09 - NIEWAŻNE!
17852:  KMM - Pierwotny czerwiu.
17853:  KMM - Pierwotny czerwiu.
17854:  KMM - Jednostka robotnicza zbierz.
17857:  KMM - Bądź dobrą jednostką robotniczą.
17859:  KMM - Zatrzymujemy czas!
17864:  KMM - Czy przypadkiem nie było tak, że w klubie przyjaciół Myszkiń Miki, takim podekscytowanym głosem Miki mówił Zatrzymujemy czas!
17873:  KMM - Zatrzymujemy czas!
17876:  KMM - Nie wiedziałem, że zatrzymanie czasu ujawnia jednostki.
17879:  KMM - Ciekawe.
17883:  KMM - Bardzo ciekawe.
17885:  KMM - Jak tam twoje draże... wraże korsarze?
17890:  BFP - Do mnie mówisz?
17890:  BFP - Tak.
17893:  BFP - Dobrze, no ja zbieram kryształy, tylko nie wiem, czy jest... Największe kłamstwo dzisiejszego wieczoru jest Filip zbierający... Dobra, mam, mam kryształy.
17906:  BFP - Jeżeli potrzeba jeszcze tylko dwóch, to właśnie idą.
17908:  BFP - Jednego chyba jeszcze tylko potrzeba.
17913:  BFP - Nie rozumiem, z czego się śmiejesz?
17915:  S04 - Ja z tego, że zbierasz kryształy.
17918:  KMM - To jest... Wszystko robisz w tej misji, tylko nie to.
17921:  KMM - Dobra, widzę dwa kryształy.
17922:  BFP - No jak?
17922:  BFP - No przecież zebrałem ich kilka.
17925:  BFP - Z dziesięć.
17929:  KMM - Tak.
17930:  KMM - O... No proszę, to właśnie przyszedł mój kryształ.
17931:  KMM - Tak, to prawda.
17933:  KMM - To prawda.
17934:  KMM - Jeszcze drugi jest w drodze.
17936:  KMM - Tarjael kocha emoji rzygającego jamnika?
17939:  KMM - To dogadasz się z Julką Opaczewską, która chyba... Nad wyraz lubi ją.
17945:  BFP - Nie wiedziałem, że Myszka Miki było Nerazimem.
17947:  KMM - Tak było.
17949:  KMM - Uff.
17950:  KMM - Och, piękności.
17952:  KMM - No i to są emocje, moi drodzy.
17955:  KMM - To są emocje, które są tylko przy StarCrafcie.
17957:  S09 - To co, Filip, jeszcze jedna?
17960:  KMM - No jeszcze jedna.
17961:  S04 - Ha, mówiłem, mówiłem.
17962:  KMM - Pewnie zdążymy w 15-20 minut, nie?
17965:  KMM - To co, weźmiemy teraz czaty.
17967:  KMM - Co bierzemy?
17969:  KMM - Cyfrowa wojna jest beznadziejna, ewakuacja górników jest klimatyczna.
17977:  KMM - Świątynia Przeszłości to jest misja obronna, więc bez przesady.
17981:  KMM - Alarak.
17982:  KMM - Raksirnaslein.
17985:  KMM - Raksirnaslein może być dobry.
17987:  KMM - Tylko się zastanawiałem, co tam wybrać.
17989:  BFP - Na razie jestem zablokowany na ekranie wyników i coś się u mnie chyba zwiesiło, ale może zaraz będzie okej.
17996:  BFP - Poważnie?
17998:  BFP - Tak, na razie mam ciemność.
18001:  KMM - Masz powtórkę od jednej minuty.
18004:  KMM - Wcisnij sobie powtórka.
18007:  KMM - zamiast wyjście z gry.
18009:  KMM - To się często zdarza.
18012:  BFP - Teraz zastanawiam się, jak to wyłączyć.
18014:  KMM - A tymczasem Filip się zastanawia nad tym, a tutaj gra... WSPANIAŁA MUZYKA!
18020:  S05 - Coś tam zepsuło.
18029:  S05 - Jak wyłączyć papierkę?
18035:  KMM - Nic nie działa.
18038:  KMM - Możesz po prostu wyłączyć w zupełności StarCrafta i włączyć z powrotem.
18043:  KMM - Tak zrobię.
18046:  KMM - Bo zgodnie z tytułem książki, która jest... O, czekaj!
18050:  S01 - A nie, ja oglądam powtórki.
18053:  KMM - Mówiłem ci, że jesteś w powtórce.
18055:  KMM - My to widzimy.
18058:  KMM - O jaki sposób mogę wyłączyć powtórkę?
18062:  KMM - F10.
18063:  KMM - Zakończ powtórkę.
18063:  KMM - Jeszcze.
18068:  S01 - Smooth.
18069:  KMM - Absolutnie.
18071:  KMM - A zatem, Raksir na Slain proponuję.
18075:  KMM - Albo... Bariery na ulnarze są nudne.
18079:  KMM - Molochy na czar są też fajne.
18081:  KMM - Molochy na czar mogą być bardziej... Bo patrzę na to, gdzie będzie więcej akcji.
18085:  KMM - W molochach na czar będzie więcej akcji, mam wrażenie.
18090:  KMM - Filip, jak widzisz ciemność, to może ekran wyłączyłeś, sugeruję Aśku.
18094:  KMM - Ale ja wszystko widzę.
18095:  KMM - Sagano pisze, Organizm Abatur aplikuje o uczestnictwo.
18100:  KMM - Organizm Abatur to jest piękna sprawa.
18102:  KMM - Albo wiecie co?
18107:  KMM - Jest jeszcze taka bardzo sympatyczna misja.
18109:  KMM - Prosto w otchłań.
18113:  KMM - O. To brzmi jak dobra misja na zakończenie.
18115:  BFP - Czy to nie jest ta jedna z ostatnich w StarCraft'cie w ogóle?
18118:  KMM - Jedna z ostatnich, tak.
18119:  KMM - I ja zagram tutaj ulubienicą wszystkich.
18124:  KMM - jasnowłosą nową Kerrigan.
18128:  KMM - Chciałbyś.
18129:  KMM - Nowa będzie tutaj, absolutnie tak.
18132:  KMM - Prostowodchłań wysoki.
18134:  KMM - Nowa urodziła się gotowa.
18141:  KMM - Weźcie, ograjcie kiedyś Twierdzę Krzyżowiec.
18143:  KMM - To Twierdza Krzyżowiec też byłaby dobra pod kopa, tylko nie wiem, jak jest z kopem właśnie.
18149:  KMM - Czy też jest taki tryb radosny, jak teraz mamy gorących pośladków.
18156:  KMM - Gorące pośladki są najlepsze.
18158:  S01 - Kerrigan chyba ruda była, zgadza się.
18161:  KMM - Oczywiście, że Kerrigan była ruda.
18163:  BFP - Chciałem zagrać tym rzekomym pomówieniem.
18168:  BFP - Nie rzekomym pomówieniem, to jest autologis.
18169:  BFP - Tym pomówieniem, jakobym nie grał StarCrafta.
18172:  KMM - Ja wierzę, że... Ale naprawdę, teraz Mengsk mi mówi, a nie Nova, co się dzieje?
18182:  KMM - Wasz zespół badawczy jest do dupy.
18187:  KMM - Dobrze Niestety Nova ma jeden problem Jest stara Wybić Krzysztofowi piłkę spod nogi Tak
18204:  KMM - Jesteś jak Maxensjusz z pobijanymi kolonami na WF-ie.
18209:  KMM - Jesteś bardzo w tym skuteczny, w wybijaniu piłki.
18212:  KMM - Spod nóg.
18214:  KMM - Krzysztof, jaka misja?
18216:  KMM - Co robimy?
18217:  KMM - Tutaj bronimy... bronimy... tych rzeczy.
18222:  KMM - Jak to się robiło?
18223:  KMM - Już nie pamiętam.
18224:  KMM - Tego bronimy, tego bronimy i tego bronimy.
18227:  KMM - To będą trzy tunele przesyłowe, tak.
18229:  KMM - A w tym miejscu przy okazji Ci jeszcze zaznaczyłem Twoje minerały.
18233:  KMM - Miej tutaj ekspansy dodatkowo, ja ci dobrze radzę.
18236:  KMM - Ja ci dobrze radzę.
18238:  KMM - Potrzebujesz ekspansy.
18240:  KMM - Och, tak jak ja lubię.
18241:  KMM - Nowa to jest w ogóle moja ulubiona dowódczyni.
18245:  KMM - Wieżyczka kinetyczna.
18246:  KMM - A może ja potrzebuję wieżyczki kinetycznej?
18248:  KMM - Nie, nie potrzebuję wieżyczki kinetycznej.
18252:  KMM - Potrzebuję czegoś innego.
18255:  KMM - Potrzebuję centrum dowodzenia od razu tutaj.
18261:  KMM - Dobrze.
18261:  KMM - Bo teraz wybrałem taką opcję, moi kochani, że to Krzysztof będzie bardziej w ofensywie.
18270:  KMM - Tak.
18272:  KMM - No nową się gra bardzo mocno w ofensywie.
18275:  KMM - Czego potrzebujemy?
18276:  S00 - Dobrze.
18280:  KMM - O Boże, tutaj... Jak to za mało minerałów?
18282:  KMM - Już się bałem.
18283:  KMM - A, nowa nie dba o zaopatrzenie, dlatego bardzo ją lubię.
18288:  KMM - To nie jest Galadriela?
18290:  KMM - Masz rację, Aśku, ona ma blond włosy, więc jeżeli jakaś kobieta ma blond włosy, to jest od razu Galadrielą.
18295:  KMM - Masz rację, zapomniałem.
18299:  KMM - Tajkus jest fajny?
18300:  KMM - Tajkusa nie ogarniam niestety w ogóle.
18303:  KMM - To jest smutne.
18304:  KMM - Wróg.
18305:  KMM - Czy DHK już się wyklujesz, czy nie?
18307:  S04 - Okej.
18308:  KMM - No jak?
18309:  KMM - Wykluł się już?
18311:  KMM - Mój?
18311:  KMM - No.
18312:  KMM - Oczywiście.
18313:  KMM - To dobrze.
18313:  BFP - Ja teraz rozkładam jakieś tam kamienie napierdzielam.
18317:  BFP - O, o. Widzę, że jakiś atak się zbliża.
18319:  BFP - Otóż to.
18322:  KMM - Dobra, to jest pod jedyneczką, to jest pod dwójką.
18324:  BFP - O, jak fajnie, że zostałem zaatakowany.
18326:  KMM - No ba.
18329:  KMM - Nie jest tak, że właśnie mnie wykańczają próbniki, które nie są próbnikami.
