Niedomag Iamnix jest szczęśliwy | ELDEN RING Livestream #5
🔗 https://www.youtube.com/watch?v=b-IJ3UyPu6w

26:  Dziękuje.
28069:  Jeżeli jesteście w stanie przebić randomowość tej wypowiedzi, I challenge you.
28079:  Czemu to jest takie silne?
28087:  Czytaliśmy opis lalki.
28097:  O nie, to jest znowu to.
28107:  Czy ja naprawdę zabiłem się przyzwaniem Maga?
28110:  Nie wierzę.
28118:  Nie chcę tylko przypomnieć, że gdybym nie czatł, to bym żadnego quest'a nie zrobił w Eldenie.
28121:  Absolutnie nie!
28124:  Dlatego wciąż uważam, że wszyscy, którzy mówili, że brakuje tutaj journala, mieli rację.
28136:  Okej, można już.
28154:  Zobacz, ja zebrałem runę.
28158:  Nie marnuj się na nich!
28183:  Okej, nie mogę użyć konika.
28186:  Bardzo niedobrze.
28191:  Skradł, skradł.
28195:  Skradł, skradł.
28196:  Witamy Annie Owastora.
28198:  Ponownie na streamie.
28201:  Ona po prostu się obraziła, że poznałem ją jako małą lalkę.
28204:  W ogóle w jej charakterze jest trochę zbyt dumy.
28206:  Jakąś taki niski wzrost w tym, że stawiała książki na krześle.
28210:  Mówimy cały czas o Rani, tak?
28215:  Dobrze, no nie wiem w jaki sposób to zrobimy.
28218:  Walka dystansowa, może spróbuj tego.
28221:  Ten intelekt.
28225:  Ale wiecie co, my jesteśmy w stanie to zrobić.
28244:  Nie mam tu zasięgu!
28247:  To jest kłamstwem!
28259:  Steam dziś raczej... no myślę, że raczej do pierwszej, bo u nas to trochę bez sensu.
28267:  No i... Boże, naprawdę...
28287:  Ok, teraz jak?
28294:  Aha, super.
28300:  Będę to korzystając z fili.
28309:  Teraz... teraz opakuję nas.
28317:  Nie!
28346:  Czemu debil naciąga łuk?!
28347:  Dlaczego nie mogę przerwać kastowania zaklęcia?!
28351:  Aaaa!
28353:  Koszmar.
28357:  Mam wrażenie, że ten nasz Magus nic nie daje, to znaczy chyba trzeba go przyzwać potem.
28362:  Tak, chyba tak.
28365:  Ile mam godzin w Elderningu?
28366:  Dokładnie tyle, ile jest streamów.
28368:  Nie gram w ogóle off-stream w tę grę.
28374:  Nie no, złości mnie to, że nie mogę przerwać castowania nigdy.
28380:  Tak, bardzo mnie to złości.
28386:  No biegł się, biegł się.
28387:  Biegiem, biegiem, biegiem, biegiem, biegiem, biegiem.
28405:  Teraz tak, czy coś za nami poszło?
28407:  Nie.
28408:  To teraz tutaj przyzwiemy.
28410:  O właśnie.
28410:  Bardzo dobrze.
28433:  Pa, pa, pa.
28435:  Pa pa ra pa ra pa pa pa!
28467:  Będziemy jeszcze chetrzejsi.
28484:  Nasz Magus stwierdził, że po co będzie używać magii.
28488:  Nie!
28491:  O, świetnie!
28509:  Ok, już jesteśmy blisko.
28536:  No widzicie, że jest dużo konwalii do ulepszania.
28538:  Dobrze, dobrze, bardzo dobrze.
28545:  Jedna konwalia.
28550:  Ojej, ojej, tu się jakieś rzeczy dzieją niedobre.
28556:  Co to jest to niebieskie coś?
28557:  Nie wiem, co to jest, ale mnie nie pokoi bardzo.
28564:  Tylko on się pojawia z bronią, jaką aktualnie trzymał.
28567:  Schowaj miecz, to tylko z zaklęciem będzie aktualnie skonstruował.
28570:  O, to jest cenna informacja.
28573:  Co to jest to niebieskie? ...
28604:  Dobra noc Brukso, dobra noc.
28607:  To teraz spróbujemy przywołać... Mam nadzieję, że się nie pojawi na nowo tamten... Nie, nie pojawia się.
28614:  Dobra, to teraz spróbujemy przywołać go w ten sposób.
28619:  Dużo gram ogólnie poza streamami.
28621:  Nie, w ciągu roku akademickiego nie mam czasu.
28624:  Niestety.
28625:  No chyba, że mam akurat jakiś tekst do napisania, no to to jest na takiej zasadzie, że szybko włączam, odpalam jakiegoś konkretnego save'a i tak działam.
28642:  Bronze Alcune!
28645:  Tu jeszcze coś jest.
28648:  Dłamek ludzkiej kości.
28649:  I jak?
28653:  Aha.
28654:  Wiecie co robi?
28655:  Dźga dalej mieczem.
28664:  Okej, to jest żenujące.
28679:  To było bardzo żeniające.
28680:  Musiałbym zdjąć z wyposażenia?
28685:  O Boże, dramat!
28688:  Strasznie, strasznie upierdliwe.
28693:  Okej, bierzemy kwiatuszki i spierniczamy.
28712:  Co to jest?
28713:  Chyba nie walczyliśmy jeszcze z czymś.
28737:  Zobaczcie, jak to wygląda.
28767:  Jezus, ile tutaj tych kwiatuszków!
28776:  Won mi stąd.
28778:  Świetnie, upiorna konwalia.
28779:  Sześć aż ich jest tutaj.
28783:  Zawróć.
28784:  Tak zrobię.
28793:  Klucz kamiennego miecza!
28795:  Fantastycznie!
28801:  Jak sobie zobaczysz filmiki, jak ludzie potrafią grać w Souls'y, to w trakcie skoku potrafią zmienić ekwipunek.
28805:  No tak, no takie hece można robić faktycznie na konsoli, to w to wierzę głęboko.
28810:  Albo jakimś customowym keybindingu, który musiałbym ogarnąć w tym celu.
28816:  Wydaje mi się, że wszystko mamy stąd, ale może mi się to tylko wydawać.
28825:  Co?
28827:  Tu jeszcze są jakieś upiorne konwalie, weźmy je.
28842:  O, ciekawe.
28851:  Czyli co, mamy iść w tym kierunku?
28852:  Nie.
28852:  Nie, a jak pójdziemy w tamtym, to też, to już wrócimy się wtedy, bez sensu.
28860:  Czyli chyba ta część podziemi jest wyeksplorowana i za nami, tak mi się przynajmniej wydaje.
28866:  Tu mamy coś oznaczone, nie wiem, co to jest.
28869:  Prawdopodobnie, że tam nie eksplorowaliśmy.
28871:  Dobra.
28874:  To oznacza, że wreszcie możemy się przemieścić tutaj.
28878:  Chyba.
28880:  Tak mi się przynajmniej wydaje.
28883:  Porzucona trumna.
28885:  Wzgórze przy złotym drzewie.
28899:  O, to jest to.
28901:  Płaskowierz Altus.
28906:  Czemu nie?
28909:  Coś pominąłem?
28913:  A co tam było?
28915:  Czy tam wszystko wyeksplorowaliśmy już?
28921:  Tam jest oznaczone, że widać z góry wodospadu jest item do zabrania.
28927:  Na wschód nie idziemy.
28938:  Ale przecież wszystko zebraliśmy już tutaj.
28940:  Nie rozumiem.
28947:  Ruiny Pałacu Ul.
28959:  Nie mam pojęcia, co mam zrobić.
28967:  I tyle, co ja tutaj mogę zrobić, to spaść.
28970:  Mam spaść?
28990:  Już w ogóle tego nie widziałem.
28999:  Stręt lambówka.
29010:  Byłem przekonany, że tu byliśmy już.
29014:  Dziwne.
29016:  Myśmy tu byli.
29025:  No dobrze, dobrze.
29054:  O bogowie... To jest żółk-gnojarz!
29096:  O kropieństwo.
29098:  Tak, tu zdecydowanie nas nie było.
29101:  Jak tutaj jest przepięknie.
29111:  Tu jest absolutnie prześlicznie.
29115:  Ja już myślałem, że dzisiaj niczego pięknego nie zobaczę.
29120:  Noxtella, wieczne miasto.
29131:  Tu jest przepięknie.
29142:  O, jeszcze muzyka.
29146:  Powiedzcie mi, że tu będzie fajny boss.
29148:  Mam potrzebę fajnego bossa na koniec streamu, jak zawsze.
29160:  Jestem zachwycony.
29175:  Co to jest?
29177:  To są jeźdźcy na mrówkach!
29180:  Nie!
29180:  Nie!
29181:  Nie przed łaską!
29182:  Nie przed łaską, litość!
29188:  Ja myślałem, że to były mrówki!
29192:  Jezus, ja tu już nie trafię.
29202:  Nieeee!
29205:  Czemu tak daleko?
29210:  Nie znoszę takiego dalekiego chodzenia.
29212:  Backtracking to jest coś, co nie wykańcza w tych grach.
29216:  Nie musiałem schodzić po drabie... Wiem, ale nie widziałem, co tam jest.
29221:  Nie no, tam trzeba zejść, bo tam jest łaska.
29225:  Dobra, teraz omijamy tutaj wszystko, co się da.
29231:  O boże, dramat po prostu.
29235:  Jeszcze nie można przyzwać tutaj konia, nie wiem z jakiego powodu. ...
29261:  Boże, koszmarne są te odgłosy.
29264:  Dobranoc Mateuszu!
29267:  To się wydawało bardzo daleko, ale aż tak daleko nie jest.
29275:  Gdzie będą nasze runy?
29276:  To jest dobre pytanie.
29281:  A, teraz widzę.
29295:  Era jasna.
29303:  Kiedy powrót do Dishonored?
29305:  Zobaczymy.
29312:  Elden Ring jest dość absorbujący czasowo.
29316:  Te... ...dwa strumyki, które mamy tygodniowo trochę nie wystarczają nam przy zagarnieniu wszystkiego.
29324:  Runy nie mówią żadnego, papa.
29326:  Wszystkie runy zostaną odzyskane.
29329:  Czy coś jeszcze tutaj jest?
29331:  Nie, nic.
29332:  Dziękuję.
29336:  Co mi mówicie, że nie miałem zjeżdżać po drabinie, jak właśnie trzeba zjechać po drabinie, żeby dotrzeć do łaski?
29345:  Jak Elden Ring będzie codziennie na streamie, to wtedy, moi drodzy, za szybko skończymy.
29349:  Nie ma tak.
29353:  Okej, idziemy do tej łaski na to miejsce.
29358:  Trzeci regularny stream.
29360:  Ciężko jest teraz przy moim, bo środy po prostu zostały mi odebrane przez zajęcia, dlatego.
29371:  Czemu niedomag ma futro?
29373:  Ponieważ lata teraz w piżamie, jako drag queen z wielkim bananem.
29381:  Nie zmyślam.
29386:  Niedomagiamniks jest królową dragów.
29393:  Oho.
29395:  Nawet już nie czekam, aż zostanie biedny niedomagiamniks zaatakowany.
29421:  Jak jest to posprytne.
29424:  Lata toto jak kot z pęcherzem.
29440:  W środę zajęcia mam.
29441:  Do 20.20.
29442:  Zbroja nocnej słuszki.
29452:  Piękne, że nocne słuszki mają pejczyki, knuciki flagellacyjne, żeby flagellować.
29458:  W myśl słusznej Maksymy flagellacja przed kopulacją, którą poznaliśmy z książki Afrodyzjak Zewnętrzny podczas niezapomnianego streamu ze Slanesza.
29467:  To było zanim Warhammer Total War 3 zdecydował się zepsuć.
29473:  Czy to skrzynia skarbów?
29476:  Bardziej na prawo.
29479:  Poza tym tu o 20.20 męczyć?
29481:  Lepiej, żeby były zajęcia o 20.20, niż żeby było 8 rano.
29486:  Ale nie, ja nie układam podziału, niestety.
29493:  Plus, moje zajęcia są zdalne.
29495:  Wszystkie.
29500:  Zastanawia mnie zawsze, jak zebrać... O.
29509:  Aśku chciała napisać, że to wspaniała książka i polecić każdemu w całości.
29513:  Masz na myśli afrodyzjak zewnętrzny oczywiście.
29522:  Mam wrażenie, że to będzie lepsze.
29526:  Wielki kondukt!
29536:  Co tu się dzieje?
29547:  Muszę powiedzieć, że... Zaczyna mnie coraz bardziej przerażać to miejsce.
29556:  Tup, tup, tup, tup.
29563:  Tak, więcej, więcej, więcej, więcej!
29568:  Mniej.
29578:  Czy one mają tarczę?
29586:  One mają tarczę, ale ja mam cierpliwość.
29605:  I dużo man.
29605:  Bardzo dużo many.
29619:  Nie najbardziej w planach złości to, że nie ma przerwy obiadowej.
29624:  Nie ma nawet godziny przerwy, żeby można było zjeść obiad.
29626:  To jest kompletnie chore.
29630:  Dzwonek kulisty zbieracza upiornych konwalii.
29634:  Czy to jest ten dzwonek, który możemy dać później dzwonkobiorcy w naszym hubie?
29642:  Chyba tak.
29645:  Powiedzcie mi, czy to nie jest wspaniałe miejsce do zwiedzania o północ?
29649:  Przedmiot nie stoi na twojej drodze.
29654:  Ale stoi ziejąca przepaść.
29657:  To nie jest przepaść.
29661:  Można sobie zrobić okienko w planie.
29663:  No jeśli się odpowiada za układanie planu, to tak, ale tylko wtedy.
29667:  Przedmiot nie stoi na twojej drodze!
29669:  Przedmiot nie stoi na... Przedmiot nie stoi... O nie!
29672:  O nie!
29679:  Marna!
29695:  Gniewny Wojtek pisze, uwaga.
29699:  Słusznie pisałeś Gniewny Wojtu, albowiem tu się dzieją już straszne rzeczy.
29707:  Nie no, nie na każdej uczelni student się zapisuje na kursy, jest tak czasem, że jest ułożony program i nic nie można poradzić.
29714:  Boże, to jest gigantyczne miejsce!
29719:  Uuuu... Boże...
29752:  Dobranoc Otto von Bismarcku!
29755:  I Wojowiński!
29760:  Czy to jest skrzynia?
29760:  Nie.
29762:  Czy to jest skrzynia?
29762:  Nie.
29763:  Czy to jest skrzynia?
29764:  Ta!
29771:  co sądzę o słowach Wolniewicza, że humanistyka jest uznawana za naukę przez grzeczność.
29776:  Myślę, że kompleksy humanistyki bierzą się z tego, że humaniści długie, długie lata nie potrafili znaleźć sobie sposobu do dobrego zarobkowania i myślę, że to jest główny problem humanistyki.
29788:  W momencie, w którym on znika, to magicznie przestają też być wygłaszane tego rodzaju osądy.
29795:  A wiecie, jest jeden taki sposób na to, żeby humanistyka przestała biedować.
29800:  Nie wiem, na przykład analizować nie poezję, która powstała przed pięciuset lat albo pięciu tysięcy lat, tylko, nie wiem, gry wideo?
29811:  Albo w ogóle coś, na co jest popyt.
29816:  Chciałem powiedzieć, że to był rol życia.
29831:  Jesteś śmieszną kulką?
29832:  Nie, nie ty!
29833:  Jesteś piękną kulką!
29840:  Śliczna kulka!
29842:  Pełna miłości!
29862:  To są dobre duchy, co teraz dostałeś.
29864:  Ulepszyłem je do 10 i są nie do zabicia.
29870:  Na razie jestem przerażony tym, co widzę.
29875:  Wiecie co, a tam chyba coś ominęliśmy.
29880:  Tak, ominęliśmy coś.
29893:  Dosłownie stąd przyszliśmy.
29896:  Co to za typ przeciwnika?
29898:  Kula się toczy i git, no tak!
29900:  Spiffing Brito publikował film, w którym pokazuje, jak można czizować kule, ponieważ one spadają w przepaść i dają nam runy.
29907:  Fajnie byłoby, gdyby tutaj się natomiast pojawiła jakaś, ja wiem... łaska?
29916:  Myśmy tu byli?
29922:  O nie.
29928:  O nie.
29928:  O nie.
29953:  Śmierć za dwie sekundy.
29954:  Dziękuję za wsparcie!
29956:  Bardzo dziękuję za wsparcie!
29959:  Docenione!
29962:  No bardzo wypada wydać runy, absolutnie, tylko że nie mam gdzie.
29967:  Wielka opiorna konwalia.
29970:  To będzie chyba do ulepszenia duszków.
29972:  W ogóle jak Xenomorph z Obcego.
29974:  Gorzej.
29983:  Oj, biedny.
29986:  Zaraz zostanie zmiażdżony.
29989:  Ach, strasznie.
29991:  Z jakiegoś powodu koncept walki z toczącą kulą niesamowicie mnie bawi.
29995:  Pisze Willett.
29997:  To dlatego, że nie walczysz z toczącą się kulą.
30000:  Ach, kochana osoba.
30002:  Nie wiem, o co w tym chodzi.
30006:  Idealnie zbalansowane kulki bez eksploitów, tak.
30009:  Boże, 6160 mamy na liczniku, jestem tak szczęśliwy.
30013:  Jutro sobie będziemy mogli ustawić nowy próg dzięki wam.
30017:  Przekochani jesteście, że cały czas wspieracie.
30021:  Zbliża się żal.
30025:  Niesamowity jest ten design.
30027:  Coś wspaniałego.
30028:  Widać pięknie, jak wszystko się połączyło tutaj w jedno.
30031:  I Dark Souls 3, i Bloodborne, i w pewnym sensie Demon's Souls.
30038:  Wspaniałe.
30040:  Po prostu wspaniałe.
30042:  Jeżeli tutaj gdzieś jest łaska, to chętnie się dowiem.
30050:  Nie masz prawa.
30051:  O, nie masz prawa.
30054:  Dobranoc, Staszku, dobranoc, dzięki, że wpadłeś.
30057:  Czekaj, czekaj, czekaj, Kamil Kowalski... Tutaj nic nie ma.
30062:  Obawiam się, że będziemy musieli po prostu wskoczyć do tej świątyni, a to bardzo, bardzo źle.
30068:  No, skradanie z Sekiro, dokładnie, dokładnie.
30071:  O co zakład, że te drzwi się za nami zamkną?
30074:  Tu się przyda wywabienie.
30086:  To była kulka też.
30098:  Oj, oj, przykro mi!
30100:  Ktoś się nie zmieścił!
30105:  Dobranoc, Drake'a!
30108:  Stradanie względem Sekiro to downgrade.
30110:  Popatrzcie, jakie piękne krzesła.
30111:  Popatrzcie, jakie nie ma pięknych krzesł.
30114:  Jest taka anegdota, że podobno krzesła w magistracie krakowskim projektował Matejko z taką intencją, albo Wyspiański, nie, Wyspiański.
30123:  Wyspiański projektował z taką intencją, że były na tyle niewygodne, żeby się nie dało na nich zasnąć.
30131:  By politycy zawsze mieli poszanowanie u ludzi kultury.
30139:  Ja uważam, że teraz jest piękniej.
30144:  Nie mam pojęcia, czym są te łupiny Srebrnej Łzy, ale zdobywamy ich bardzo dużo.
30154:  Wspaniale.
30155:  Ponury Kamień Kowalski.
30156:  Zawsze chciałem zdobyć Ponury Kamień Kowalski.
30163:  Kulka przesadziła z pierożkami.
30166:  O, ale to było akurat dobre.
30167:  Popatrzcie, ten człowiek przeżywa takie same nostalgiczne cierpienia jak my.
30173:  Biedna kulka chciała się przytulić, pisze palitka, a prawda jest taka, że ta kulka chciała nas zmiażdżyć.
30181:  Hostile architecture.
30182:  O nie, o nie, o nie.
30189:  Wracaj!
30191:  Ty jesteś przyjemną kulką!
30193:  Możesz się przytulać, nie uciekaj!
30196:  Uciekaj, nie uciekaj, nie uciekaj, nie uciekaj.
30197:  Stój!
30200:  W ostatniej chwili.
30205:  Okej.
30207:  Okej.
30208:  Okej.
30212:  Okej.
30225:  A po co w ogóle mamy to wyposażone, to jest pytanie.
30228:  Jest kompletnie nam niepotrzebne.
30236:  Bo teraz tak, plan jest następujący.
30243:  Masz wyłącznie czarować, a ja wracam.
30255:  Ostatnia lokacja przed łaską, nikt mnie nie zabije, nikt, nikt się nie ośmieli.
30263:  Dobra, i teraz tak.
30267:  Zdrówko się regeneruje.
30280:  Nie do magii, Amnix, biks, bis!
30283:  Kurziwie stoi w drzwiach.
30287:  Nie mogę wydać na runy niestety Bigomeza.
30289:  Nie było łaski.
30301:  No, działa!
30304:  Działa!
30310:  Przestań ją opłacać kosturem!
30330:  Dobrze!
30345:  Brakuje tylko regeneracji many.
30347:  Absolutnie.
30348:  Księżyc Nox... Księżyc Noxteli.
30351:  Co to jest?
30352:  Czym to jest?
30353:  Do czego to służy?
30356:  Już od razu zajrzałem do przedmiotów kluczowych, ale nie, oczywiście się pomyliłem.
30361:  Fajnie, że muszę zgadnąć, gdzie to się pojawiło.
30370:  Ja nie mam pojęcia, gdzie to jest.
30376:  Jest!
30378:  Zwiększa liczbę miejsc pamięci.
30380:  Mmm, dobre.
30381:  Księżyc Noxteli był drogowskazem dla niezliczonych gwiazd.
30387:  Zbierzmy wszystko.
30394:  Okej.
30396:  Każde item przy podnoszeniu ma ikonkę do zakładki Tutileci jest mała.
30400:  Sam tego nie widziałem po 120 godzinach gry.
30403:  Świetna zakładka.
30406:  Dobrze, to wychodzimy stąd i pytanie... Gdzie dalej?
30414:  Bo... Bo... O!
30432:  To ciekawe.
30433:  Możemy teraz to wyeliminować.
30438:  Wszystko wskazuje na to, że tu mamy wszystko ogarnięte.
30444:  Ciekawe.
30447:  Ciekawe.
30452:  Woda przed spaniem to jest mądra uwaga swoją drogą.
30454:  Tutaj już wszystko zobaczyliśmy.
30460:  Mówicie, żeby się cofnąć do ostatniej łaski i iść dołem.
30463:  Wiem, że talisman daje dwa sloty na zakręcie, ale prawda jest taka, że nie mamy nowych zakręć za bardzo.
30469:  Więc... Wiecie.
30476:  Wzdłuż rzeki do windy.
30477:  Czy tam będzie boss?
30482:  Nie wiem, gdzie trafiłem.
30485:  Ale... Rozwój postaci.
30493:  I może zapamiętać zaklęcie, bo mamy jeden slot wolny.
30497:  I wiecie co?
30499:  Weźmy sobie magiczną ulewę.
30503:  Czemu nie?
30509:  To chyba ta łaska była.
30510:  Tak.
30513:  Kupić spele od papaja?
30515:  Kupię.
30516:  Ale pierwej wlevelujmy troszeczkę.
30521:  Dobrze, idziemy teraz dołem.
30525:  Dołem kołem kołacz złoty.
30536:  Niebezpieczna mrówka.
30546:  Poznaliśmy ją już niestety parę razy.
30554:  Jej ona zlicza osobno mrówę i osobno jeźdźca.
30561:  Ciężka sprawa.
30563:  Ile tu siedzimy, pisze Ola.
30575:  Bogowie, ile tutaj jest do zobaczenia.
30580:  Widzicie, jest tak, że zawsze na początku, jak zaczynamy grać w Elden Ringa, to ja jestem nieogarnięty jeszcze bardziej niż zwykle.
