🔴 Baśń o dwóch Rannich, co ukradły księżyc — ELDEN RING: SHADOW OF THE ERDTREE Livestream #5
🔗 https://www.youtube.com/watch?v=K2IKluPDI78

144:  Dzięki za uwagę!
25935:  Aaa!
25938:  Jezus.
25941:  Mhm.
25942:  Nie powtórzę tego już.
25945:  Mhm.
25953:  Fajny, fajny, fajny.
25955:  Dlatego nie używam.
25959:  To jest świetna zdolność.
25960:  Jednym przyciskiem myszy masz pionować, a drugim poziomem... Nie, nie mam.
25963:  To nie jest ta kwestia.
25966:  Jeszcze raz, żeby włączyć w ogóle te opcje, żeby włączyć opcje, ja muszę przyciskać jednocześnie Shift i prawy przycisk myszy.
25978:  Jeżeli zwol... Nie mogę wcisnąć drugi raz prawego przycisku myszy, tak?
25984:  W związku z tym jedyne, co mogę zrobić, to kliknąć tak.
25993:  I tyle.
26002:  Próbowałem to przez N godzin z ludźmi i w końcu ludzie stwierdzili, że to jest zjebane na klawiaturze, dokładnie to, co napisał Asfafafs, ale to nie jest pierwsza rzecz, która została zjebana na klawiaturze w tej grze.
26014:  Dobrze, mamy jeszcze tutaj pana Ansbacha, moi drodzy, do którego musimy jakoś dotrzeć, ale nie wiem jak.
26022:  Musisz inaczej bindować silny atak, no więc ja tego nie zrobię po prostu, to jest, ja protestuję.
26030:  Więc gdzie jest pan Ansbach?
26034:  W tę stronę.
26040:  Założę się, że go tam nie będzie.
26043:  Teraz mnie odrażni.
26046:  Ja sobie zejdę.
26049:  Pan Ansbach był na dole, ale ja z nim porozmawiałem, czy nie?
26061:  Nie wiem.
26062:  W ogóle nie wiem, co mam teraz zrobić, szczerze powiedziawszy.
26065:  Dotarłem tutaj i nic z tego nie wynika.
26079:  Masz dwój, więc pogadaj.
26080:  Czy muszę zejść na dół?
26082:  Nie będę schodził na dół.
26096:  Ten, co był przy kamiennej tabliczce w bibliotece.
26099:  Tak zakładam.
26100:  Dźwignię już zrobiłem.
26103:  Dźwignię ogarnąłem.
26112:  Ja już nie pamiętam, gdzie był ten ansbach, moi drodzy.
26115:  Niestety.
26122:  To jest problem, jak się zmnął.
26123:  Następnie.
26148:  Przestańcie samonaprowadzać.
26150:  On nie żyje.
26152:  On nie żyje.
26156:  Przestań samonaprowadzać zaklęcia, skoro ja tego nie mogę robić.
26177:  Jezus, to jest moja druga najbardziej nielubiana lokacja po jednym z... z dungeonów.
26185:  Okej, tu był, tu był.
26194:  Zaatakują mnie czy nie?
26201:  Podaj zwój z tajemnym rytuałem.
26208:  Tak, powinienem się o tym wiedzieć.
26211:  Nawet prawda była w samym samym samotnością.
26214:  Jak gdyby używanie Pana Moge do otwarcia wioski nie było wystarczająco, planuje używać jego korpusa jako wioski swojego króla.
26223:  Przełamał go Pana Moge.
26229:  Potrzebuje tylko swojej pustej kwiatówki.
26233:  Błaganie wierzy, ale... Boję się, że Tendermichler nie potrafi zrozumieć humiliacji, o której to oznacza.
26239:  Jeżeli na badnie spowalniającym Asfath nie ma labiryntu, to okej.
26243:  Gorzej, jeżeli jest labirynt.
26244:  Ja się gubię w labiryntach.
26247:  Błogosławiony, dałeś mi... Ale ja nie mogę... Ja jestem wojownikiem, ale... Kurczę to wszystko.
26251:  Mogłabym spędzić resztę mojego życia chodząc nad moją księgą.
26255:  I wciąż ta księga byłaby w pobliżu moich kwiatów.
26266:  Opowiemy mu o decyzji Frey.
26268:  List do Frey, okej.
26269:  Dobra.
26269:  Stepiemy się do Frey.
26294:  Ta cała lokacja, przynajmniej wielki archiwum, który był w Dark City 1 i Dark City 3.
26297:  Mówiłem!
26297:  Nie tylko mnie, Matthew, proszę bardzo.
26301:  No i te takie questy tyle rozumiem.
26305:  Z Suransbach?
26306:  Jak to na ziemię?
26307:  Tak.
26307:  Kiedy kontynuowało się festiwal wojny, dusza generała Redana miała szanowny koniec.
26316:  Ale wiesz, ale to jest jasny quest, tak?
26317:  Dostałeś list do... typiary, z którą znasz, no.
26320:  Nigdy bym nie płacił, stary Jeron.
26322:  Ale wojna zawsze przydała się najlepiej generałowi Redanowi.
26325:  I pewnie znacznie więcej niż żadna szanowna śmierć.
26332:  Ok.
26335:  Jezus, General Radan, jaka to była walka straszna.
26339:  Czekajcie, w sumie nie potrzebujemy już klawiszy.
26342:  Nie powiedział nikt w więzieniu.
26345:  O, a może ona chce jeszcze coś powiedzieć.
26347:  Zapominam o tym zawsze.
26349:  Tak.
26353:  Tarcza Złotego Lwa, wow.
26355:  Dobra.
26360:  Ryczące uderzenie.
26362:  Rykni jak złoty lewak.
26363:  Piękny projekt.
26364:  I rąbni tarczą przeciwników podczas otrzymywania zasłony.
26366:  Odrzuca wrogów i wytrąca ich z równowagi na dużym obszarze.
26369:  Będzie dobre, moi drodzy, dla osób, które lubią parować.
26380:  Dobra.
26381:  Okej.
26384:  Mówiliście, żeby przejść na mostek wpierw.
26390:  Tam, gdzie wcześniej zbiegłem.
26396:  Postaram się teraz zrobić to intu...
26419:  Cóż, nie mogę tego fokusu, no nie mogę tego fokusu, tego majtania mi kamerą, no!
26426:  Nie znoszę tego, jakie to jest durne po prostu!
26430:  Kto w ogóle czegoś takiego potrzebuje?
26432:  Nie ma jednego use case'u, w którym by się to przydało!
26436:  Jednego use case'u nie ma, w którym by się przydało myrtnięcie kamerą naokoło!
26441:  Nie ma jednego takiego use case'u!
26446:  Jedyny use case w sytuacji, w którym klikam o cholerne namierzanie, to jest namierz przeklętego wroga!
26453:  Nie ma innego use case'u!
26454:  Nie ma, nie istnieje!
26458:  Chryste, panie, naprawdę, co za debil to projektował!
26465:  Niewiarygodne po prostu.
26472:  I to się dzieje zawsze przy drzwiach, zauważcie, nie?
26477:  No przecież szlak mnie trafił!
26484:  Jednak nie mam się gdzie schronić.
26486:  Nie mam co zrobić.
26492:  Teraz mnie następna samonaprowadzająca rakieta teraz spadnie na mnie znowu.
26499:  Kolejna samonaprowadzająca rakieta, cholera jasna!
26505:  Tak, przebiegnij, genialny pomysł i spadnę.
26511:  Jeszcze nic nie widziałem do tego wszystkiego.
26514:  Chryste Jezu, jakie to jest idiotyczne.
26517:  Widziałem i majta cały czas ekranem, bo se namierza innego wroga.
26523:  Boże drogi.
26526:  Znowu będzie samonamierzanie, znowu, oczywiście, no oczywiście, że tak.
26530:  No w jaki sposób miałem walczyć z czymś, co ma samonaprowadzające pociski?
26536:  Pośmiertne!
26542:  Boże drogi.
26544:  Przecież się straciłem wszystkie, wszystkie praktycznie leczenia na tej sekwencji.
26550:  Cudem, cudem zdołałem się jakoś.
26556:  Nieprawdopodobne to jest po prostu.
26560:  Cóż, gdyby można było tylko ze świata wyeliminować głupotę, bo świat byłby tak piękny.
26566:  Wiedziałem, że trzeba tutaj przejść.
26568:  30 razy wiedziałem, tylko problem polegał na tym, że po drodze działy się tutaj straszne rzeczy.
26576:  Jezus Maria.
26579:  Inna rzecz, że jak tu już przeszedłem, to teraz już nie wiem, gdzie iść.
26582:  Chyba, że tędy, po tym.
26588:  Oho!
26591:  Następny.
26594:  Tam też jest coś ważnego, nawiasem mówiąc.
26596:  I widzicie, najgorsze jest to, że teraz nie wiadomo, czy to nie jest ten cholerny ostrodrzew, czy coś takiego.
26603:  Ustaw autonamierzanie w opcję.
26604:  Nie, bo jak miałem ustawione autonamierzanie, było jeszcze gorzej.
26609:  No i pytanie, czy tędy?
26612:  Nie mam pojęcia, czy tędy.
26616:  A tędy?
26625:  No, tu jest Marika.
26627:  To niedobry znak.
26631:  Nie świeci się na fioletowo, nie jest nieostro drzew.
26634:  Właśnie, problem... Tak, jeszcze lecz się.
26645:  No, okej.
26646:  Okej.
26662:  Nie, no ja nie mogę tych przeciwników.
26664:  On jest najgorszy przeciwnik DLC.
26669:  Jest absolutnie najgorszy.
26677:  Ja jeszcze nie mogę na niego ustawić autonamierzania.
26679:  Znaczy autonamierzania, przepraszam.
26682:  Przepraszam.
26684:  Tej parodii, którą ja mam.
26696:  Nie, no przerażające absolutnie.
26701:  Przerażające.
26708:  Znaczy, ja nie jestem w stanie zrozumieć sensowności...
26714:  Samo naprowadzających zaklęć, przed którymi nie można rolować.
26716:  Nie rozumiem.
26718:  Nie wiem, jaki jest sens taktyczny tego.
26730:  Dramat.
26738:  Jeszcze jeżozwierz udający hipopotama.
26741:  Był on.
26741:  Ale wiecie, już rozumiem, dlaczego tutaj była Marika.
26745:  A wiecie, co będzie zabawne?
26747:  Jeżeli to będzie walka z bossem.
26749:  I będzie za każdym razem przed tą walką z bossem ten przeciwnik.
26752:  Nie wiem, jak... Nie wiem, Kafein, w jaki sposób unikać tych pocisków.
26756:  Szczerze ci powiem, że nie wiem, bo one zawracały, jak ich unikniesz.
26760:  Więc... Odłamek!
26762:  Dobrze!
26762:  Więc ja nie wiem, jak ich unikać.
26768:  O Boże, tak.
26769:  Tak.
26771:  Oj tak, to na pewno jest boss w tym momencie.
26773:  Hipopotamus jest więcej niż jeden.
26775:  Nie, nie, nie, nie mówcie mi.
26778:  Nie mówcie mi.
26782:  Trzeba rollować jak jest ogień za blisko, żeby skompensować.
26784:  Tak, to znaczy trzeba wyrollować w przód prawdopodobnie, ale tych pocisków są trzy.
26794:  Na raz.
26795:  Dlaczego są te odłamki?
26796:  Matthew, te odłamki to jest jedyny sposób levelowania w tej grze, znaczy w dodatku.
26802:  Ten przeciwnik zrobił popiół wojny, więc się nie odradza.
26804:  Dobrze!
26806:  Fabuła.
26807:  Powiedzmy.
26819:  Mągrzyński intruz.
26821:  Ta taśma... Wygląda na...
26834:  Rany boskie.
26839:  Znowu walczymy z penisem.
26842:  Nagini.
26873:  Zmatowieniec to jest tłumaczenie Tarnished, moi drodzy.
26876:  To nie jest Mikela?
26878:  On wygląda jak Malenia.
26881:  On wygląda jak Malenia.
26882:  A może to jest... To jest Mesmer! ...
26894:  Skąd ja wiedziałem, że on ich wytren... Skąd ja wiedziałem, że to on ich wytrenował?
26901:  Okej, to jest Mesmer.
26905:  Czemu jest ładny, prawda?
26906:  Czemu on musi być taki ładny?
26911:  Dobra, to już widzę jedną rzecz.
26918:  Już widzę jedną rzecz.
26926:  Nie no, spokojnie, my na pewno tego dzisiaj nie zrobimy.
26931:  Ale ja zamierzam walnąć w niego wszystkim, co mam.
26935:  Ale kometa Azura na pewno na niego nie będzie dobra.
26939:  Nie mam pojęcia, co będzie na niego dobre.
26941:  Wiecie co?
26942:  Skoro on się będzie trzymał na nas blisko, ja mam pewien pomysł.
26949:  To jest nam na pewno niepotrzebne.
26951:  Skoro on się będzie trzymał nas blisko, to jest nam niepotrzebne.
26956:  Znaczy nie, może pod Stagger być potrzebne, ale... ale... Podwójny Księżyc, nad tym myślę.
26970:  Ta falanga, nigdy nie wiem, która jest lepsza.
26972:  Integracja 22, tutaj 34.
26974:  Czy ta jest lepsza?
26975:  O Boże, jaka żenada.
26977:  I... I, i, i, i, i, i, i, i, i, i, i... Jezus Maria.
26989:  Dobrze.
26991:  Chyba tyle.
26995:  I teraz jeszcze druga rzecz.
26997:  Już się nauczyłem.
26998:  Pa, pa.
27000:  No i tyle.
27004:  Więc zaczniemy od Księżyców.
27006:  Level?
27007:  Jaki level?
27008:  Zapomnij o levelu.
27018:  Aaa.
27020:  Okej, czyli on może to skontrować.
27028:  Jak Skorpion w Mortal Kombat.
27038:  Jakim cudem ty nie masz standardowego siekacza?
27040:  Jakiego standardowego siekacza?
27044:  Eee... Level dodatku mówicie?
27049:  Nie, zapomnijcie o tym.
27055:  Widziałem twoje nagranie z AGH chyba 2014, nie wiem co robisz, ale nie przestaję, bo wyglądasz jakbyś był bardzo chory.
27061:  Ja w 2014 roku na nul byłem w tym momencie, który sprawił, że nagrywam dla was do teraz filmy, żebyście nie przeginali z pracoholizmem.
27074:  Ale czekajcie, myślę, że jeżeli dobrze rozplanujemy to zaklęcie,
27084:  Okej, jest lepiej.
27094:  Pamiętajcie swoją drogą, jakie to zaklęcie było potężne, jak walczyła z nami Rena Latona.
27099:  To specjalnie tylko chciałem wam pokazać, jak wygląda tutaj.
27102:  To znaczy, nie jest oczywiście to AOE na całą arenę, tylko musiałbym trafić w źrenicę oka przeciwnika, żeby zadziałało.
27110:  Więc ja to zaklęcie sobie wyeliminuję, bo nie jest nam do niczego potrzebne, jak widać.
27115:  Dobra.
27120:  Dobra, to na pewno się da uniknąć to, co on robi.
27125:  Otóż to.
27129:  Mój drodzy, Mesmer overwał.
27132:  Przynajmniej raz.
27134:  Ja też.
27138:  Okej, widzę, z tego co widzę, ten przeciwnik nie pozwala na leczenie.
27141:  To może być problem.
27146:  To dobrze, że Mesmer zawsze zaczyna od tego ataku.
27148:  To mi się akurat podoba, bo uważam, że tego rodzaju spójność pozwala się uczyć bossów.
27161:  Czyli co, karyjska falanga i... podwójny rol, dobrze.
27179:  Nie wiem jak tego grawa uniknąć.
27183:  Muszę chyba w prawo unikać go.
27197:  No nie próbowałeś salmon?
27199:  Już wiem jak to wygląda z salmonami w tej grze.
27202:  Nawet nie próbuję, na razie.
27206:  Zapomniałem o karyjskiej falandze.
27219:  Chyba w prawo się rzeczywiście go lepiej unika.
27222:  Tak.
27230:  I znowu...
27234:  To jest to, że są same uniki i jedno okno na zadanie obrażeń.
27248:  Fajnie swoją drogą mu zszedł pasek HP, nie?
27252:  Wszyscy tu zadają wtedy obrażeń, moi drodzy.
27256:  Nawet nie wiem, gdzie jest metr Jacques Lemoine.
27259:  Ja nie zamierzam dzisiaj, wiecie, jeszcze długo grać.
27261:  Ja sobie powalczę trochę z tym Mesmer'em, bo podoba mi się przynajmniej design.
27267:  Dobranocka, 2 mreze ze Skyrim, dobranocka.
27277:  Falanga poszła.
27283:  Chyba tym muszę, moi drodzy.
27288:  Prawo się go unika.
27301:  Jezus!
27303:  To nie jest ostatni boss.
27306:  Animacje śliczne.
27309:  Złamulet mam?
27309:  Jak to złamulet?
27310:  Co ty mówisz?
27312:  A, tak, tak, tak, faktycznie.
27314:  Do kastowania, do szybkości kastowania.
27316:  No, wiesz, powiedzmy.
27319:  Powiedzmy, że to coś zmieni. ...
27361:  Znaczy to jest zwód, który on robi.
27363:  Świetnie.
27364:  Tak, to jest walka typu 90% uników,
27370:  I atak.
27371:  90% uników, atak.
27372:  90% uników, atak.
27378:  Dobra.
27380:  Widzę, że sprawa kostura budzi emocje, w związku z powyższym pokażę wam coś, dobrze?
27385:  Wiecie, jeżeli wyposażę kostur jakiś, jeszcze jeden, w lewej ręce, ja go znajdę oczywiście.
27392:  Miałem na przykład ten błyskamienny kostur.
27395:  O.
27398:  Gdzie on był?
27399:  Karyjskie Berło Królestwie, o. To teraz moje role będą takie.
27405:  Bo podejrzewam, że będę mieć fatrol w tym momencie.
27410:  30 na 57 mam udźwig.
27410:  Teraz?
27411:  27 na 57.
27411:  Czyli tak jestem na granicy.
27411:  To jest jedyny powód, moi drodzy.
27429:  Przesyłam wsparcie również dla Slendera, absolutnie.
27461:  Unikanie tego to jest zabójstwo.
27470:  W drugiej fazie chłop się sklonuje, przywoła kogoś, czy zaraz nastąpi plaga węży i nic nie będzie można zrobić plus rolowania.
27475:  Prawdopodobnie.
27479:  Masz medium rolę, okej.
27481:  Niefajnie.
27487:  Ale to dziwne jest.
27507:  Znaczy nie wiem, przepraszam bardzo, co to jest, ale to jest komedia.
27512:  Znaczy unikanie, uniknięcie tego ataku to jest komedia, czy... Ja, szczerze?
27516:  Ja robiłem rolę w losowe miejsca w tym momencie.
27521:  Robiłem je w losowe miejsca.
27529:  Średni ciężar jest w obydwu przypadkach, no możemy spróbować moi drodzy, no... Nie jestem przekonany, ale... To w takiej sytuacji dobrze byłoby jakiś inny mieć ten kostur, jeżeli już się przeciążamy.
27544:  Skraca czas rzucania, ale zużywa dodatkowe punkty, no tak, oczywiście.
27551:  Mmm...
27561:  Nie widzę żadnego, który by nas w jakikolwiek sposób wzmacnia magię krysztalników.
27570:  Nie wiem szczerze powiedziawszy, który z nich miałby jakoś zmienić moje parametry, ale może to karyjskie berło królewskie i wtedy.
27577:  Tylko, że wiecie, muszę sobie przypomnieć w jakiś sposób, okej, w ten sposób.
27581:  No zobaczymy. ...
27591:  No i nie udało się.
27595:  Aha, fajnie, że nie mogę teraz rzucać zaklęć, wiecie?
27600:  To jest strasznie zabawne.
27604:  On skraca czas kastowania, nawet gdy go masz w lewym ręku.
27607:  Tylko, że jest jeden problem.
27609:  Nie mogę rzucać zaklęć.
27611:  Aha, mogę rzucać zaklęć.
27612:  Nie rozumiem.
27613:  Nie rozumiem, co się stało.
27617:  Uważam, że przygięliś z bossami w direkcji Mateuszu.
27619:  To co do tego masz moje... Masz mój miecz.
27623:  Znaczy mój kostul.
27629:  Nie wiem czy to zadaje więcej obrażeń.
27639:  Ale jest piękny ten boss.
27640:  Śliczna animacja.
27643:  Nie mogę nie docenić.
27649:  Jest bardzo silny.
27654:  To był jedyny odpoczynek jaki nam dał.
27661:  Dobra, teraz jest...
27668:  Trzech ataków nie ma co.
27671:  Inaczej niż na arenie okrągłej byśmy z nimi nie pograli, absolutnie.
27688:  No dobra.
27698:  Za wcześnie roluję teraz, nie wiem dlaczego.
27701:  Oduczyłem się.
27715:  Najłatwiejszych rzeczy nie uniknąłem.
27723:  Kuka pisze, że właśnie ukończył wszystkie remembrancje, nie wiem czym to se jest w dodatku.
27727:  To DLC mi mega wymęczyło, wierzę ci.
27734:  Zacznijmy od tej karyjskiej falangi, to mnie jakoś pomagało.
27763:  O. Jezus.
27766:  Następny Steam, cały go narobimy w takim razie.
27768:  Już widzę, że trzeba będzie zmienić tytuł.
27773:  Nie do Magiamnix kontra Mesmer, ale będzie ciężko.
27795:  Tylko się cieszę, że ćwiczyłem rolę wcześniej.
27799:  Ale do czego Krzysztof?
27807:  Myślałem, że to jest ten atak.
27809:  Okej.
27810:  W jakim cudem on miał tutaj zasięg, to ja nie wiem.
27812:  Dobrze, Malenia ma większą arenę, więc troszeczkę łatwiej jest ogarniać.
27822:  Na dystans.
27824:  Wiecie co?
27825:  Zrobimy inaczej, bo to jest za szybka walka.
27829:  Tu trzeba się zdecydować wcześniej na zaklęcia.
27831:  Czyli tak.
27834:  To do wypieprzenia, to do wypieprzenia.
27840:  To jest tańsze od komety, tego nie uniknie nigdy.
27846:  To zostawimy.
27858:  Dobrze.
27858:  Fajnie, zajebiście.
27860:  Byłem na drugim monitorze.
27863:  Dziękuję Eden i Ingi.
27865:  Dziękuję.
27867:  Jezus Maria, jak ja nie mogę tego znieść.
