🔴 Somehow, Dachshund Returned | JEDI: SURVIVOR Livestream #1
🔗 https://www.youtube.com/watch?v=FPAyUrL6j2s

37:  Dzięki.
21960:  Nie, do niego musimy, nie wiem, zrobić cztery levele, żeby to w ogóle miało jakiekolwiek szanse.
21966:  Powodzenia.
21968:  Znaczy tego nie widzę, że to... Chciałbym dotrzeć do jakiegoś sensownego momentu, gdzie możemy skończyć.
21974:  Co ty mówisz, kumple?
21975:  Chcesz trochę przyspieszenia?
22008:  Za podmostem mamy, mamy to echo, ale to ogarniemy później już, to znaczy jutro.
22027:  Bardzo, bardzo, bardzo nisko zjechaliśmy.
22036:  Komnata Rozumu.
22040:  No przecież ja po prostu chciałem tutaj zejść.
22057:  Ale nie, nie da się oczywiście.
22065:  Dobrze, there we have it.
22067:  Jak to działa?
22068:  Tego nie wiem.
22070:  Ale jest piękna muzyka w tych świątyniach.
22078:  Co tu można zrobić?
22080:  Nie, nie, ojojojojoj, brzydkie spadki klatkażu, nie lubimy takich rzeczy.
22088:  Okej, trzeba teraz znaleźć skąd iść, a skąd to nie wiem.
22093:  Okej, stąd.
22095:  Kule szpiegule.
22104:  Chcecie mi powiedzieć, że trzeba wykorzystać tę?
22111:  Nawet nie wiem, czy to jest możliwe.
22112:  Teraz zrobię coś bardzo głupiego.
22116:  Nie mogę zrobić czegoś bardzo głupiego, gra mi na to nie pozwala.
22121:  Nie, nie da się.
22124:  Obokowie.
22130:  Tutaj nawet nie wiem, co można zrobić.
22132:  Wiedziałem, że te zagadki będą w którymś momencie nielogiczne.
22142:  Tu nic.
22145:  Tu nic.
22147:  Tam coś jest i tego nie zauważyłem.
22149:  Psiakrę.
22153:  Ach, to jest echo.
22156:  Stanowcza Jedi.
22158:  Aha, abyss.
22163:  No i co mam tutaj zrobić?
22173:  Ojej, stop, stop, stop, stop, stop, stop, stop!
22191:  Okej, coś tu się zmieniło.
22199:  Co to zmienia?
22201:  Wyłącznie położenie tego kałataństwa.
22205:  A zatem... Jest szansa, że tam się da zrobić dokładnie to samo.
22212:  Aaa...
22217:  Zresztą, że się chwalimy ceremoniami pożegnania, tak więc behold my story.
22220:  Udało mi się wbić do sali zaraz za sztandarem, głośno się pytając, gdzie moi debile, ale bliźni.
22225:  Dziwię się.
22227:  Jak można w taki nieprawy sposób powiedzieć o szlachetnych, szlachetnych członkach społeczności, która ma nas w dupie.
22242:  Dobrze, dobrze.
22243:  Coś się udaje, moi...
22245:  Powiedziałem, że coś się udaje?
22247:  Myliłem się!
22252:  Czemu ja nie mam tam zasięgu?
22255:  Aaa, temu.
22257:  Aaa, jest!
22258:  Kula szpiegula!
22264:  Okej, już wiem co zrobić, już wszystko wiem.
22269:  Okej, już nie wiem czego zrobić.
22272:  Okej, może tam?
22278:  Zobaczcie jak się rozindyczy.
22283:  Nie wiem czy tam będziemy mieli zasięg.
22286:  Wątpliwe.
22289:  Ale spróbujmy.
22298:  Jakie to było smutne.
22309:  Okej, mam pomysł.
22310:  Mam pomysł.
22313:  Mam pomysł.
22317:  Nigdy nie zapomnę tego, jak w gimnazjum, pisze Pusieńka Śnieżna, wszystkie dziewczyny, i ja nie, ale to ja, płakały na koniec roku, a potem chodziły do tego samego liceum.
22329:  Zawsze mnie fascynowało, jak ludzie wykrzesują w sobie ten entuzjazm, nie?
22333:  To jest ciekawe.
22335:  Dobrze, teraz idziemy.
22337:  Widzicie, Krzysztof się nauczył robić zagadki nielogiczne.
22350:  Bingo.
22352:  I co?
22354:  I co?
22355:  A dlaczego to tak?
22356:  O Boże, bo... Weźcie mi ten efekt stroposkopowy stąd.
22360:  Au!
22361:  Pali!
22371:  Nie działa.
22376:  Nie działa.
22378:  Zepsute.
22379:  Niedobrze.
22383:  Czy tutaj działa?
22385:  Tak!
22386:  Fantastycznie.
22390:  A to mogę wziąć?
22392:  Czy mogę to wziąć?
22394:  Tak!
22397:  Moi drodzy, to się dzieje.
22399:  To się dzieje!
22406:  To się absolutnie dzieje!
22417:  Cool Tego się nie spodziewałem Tego się absolutnie nie spodziewałem Co teraz?
22442:  What now?
22447:  Wiecie co?
22447:  Jeszcze jedną rzecz.
22448:  Może to się uda.
22449:  Boże, jak to się uda, to jestem jamnik.
22456:  Otóż to się nie udało.
22458:  Ewidentnie nie jestem jamnikiem.
22462:  Zasmucające.
22466:  Ale wiecie co?
22466:  Zróbmy to tutaj.
22468:  O, o, o. O, o, o, o.
22477:  Bo tutaj coś było.
22486:  Tutaj jest zwiększenie szmocy.
22497:  A propos ostatniego sztuta, moje szkoła uczniowie zrobili fajne przedstawienie o tym, że nie powinno się w pogoni za pieniędzmi zatracać siebie.
22502:  O proszę Dominiku, czyli można, czyli można lepiej, nie?
22506:  A co to jest?
22510:  A!
22510:  Przełączka, fajnie.
22516:  Moi drodzy, ja nie wiem jak wy, ale widzę wyjście!
22525:  We did this!
22526:  A tam jeszcze coś, coś, coś tam było.
22528:  A?
22530:  Po drugiej stronie.
22532:  Tam jeszcze coś jest po drugiej stronie.
22535:  Uważaj, że ja się ekstremalnie mylę.
22538:  Coś mi się tam świeci.
22546:  Tu.
22549:  Ale może to jest wyłącznie... Nie, wydaje mi się, że tam jest jakaś... Jakiś most.
22557:  Zamknięcie.
22560:  Zróbmy na... Bądźmy pewni.
22566:  Ktoś mu powie, że to było wejście.
22567:  To było wejście?
22570:  Okej.
22572:  Okej, czarny.
22573:  Okej.
22575:  Okej.
22579:  Doceniam, żeście tego nie powiedzieli.
22584:  Co jest tutaj?
22589:  Ile tu się rzeczy dzieje?
22590:  O, skrzyneczka.
22594:  Ach, ja nie wiedziałem, że tam byliśmy na początku.
22597:  Dla mnie to są zawsze niesamowite odkrycia, jak się tego dowiaduję.
22601:  Okej, tędy by wypadało wejść, ale nie wiem jak.
22610:  Echo.
22613:  Mój padawan jest niepoczynny.
22615:  Nie byliśmy wszyscy jednym razem.
22618:  Pytanie jest, jak on to zakończy.
22623:  No ładne, Biliskner.
22624:  Z jednej strony nauczyciele moralizujący, jak to złe jest pogonić za pieniądze, a potem nam samym od deku grożący, jak to będzie jak maturę, nie znamy.
22630:  Ale to jest, moi drodzy, nie dlatego, że się troszczą o czyjkolwiek los, tylko dlatego, że się troszczą o pozycję w rankingu, przypominam.
22638:  A więc chciałbym spróbować, chociaż wiem, jak to się skończy.
22643:  A, spróbowałem.
22645:  Widział zrezygnowany Krzysztof.
22648:  Ech...
22655:  Zobaczmy.
22655:  Zastanawiam się, czy Z zna o tym więcej.
22679:  Tak, ale ten problem powiązania rankingów z wynikami z matur leży i tkwi w tym, że sporo nauczycieli wręcz aktywnie zniechęca uczniów do tego, kiepskich uczniów, nazwijmy to brzydko, żeby brali udział, czy kiepskich w tym systemie i w świetle tego systemu, dopowiedzmy, żeby brali udział w maturach po to, żeby nie wygenerować słabych wyników.
22700:  To jest obrzydliwe dla mnie.
22702:  Krzysztof Kula tam była.
22707:  Kula?
22708:  Gdzie macie kulę?
22709:  Tutaj?
22712:  To była kula?
22717:  Gdzie jest niby tutaj kula?
22719:  Aaa!
22724:  Szkoda, że nie mogę jej... Jezus, wiem, co tutaj trzeba zrobić.
22734:  Ja wiem, co tutaj trzeba zrobić.
22741:  W ogóle do środka musisz rzucić, ale jakiego środka, o czym wy mówicie?
22748:  Tutaj, do tego środka?
22755:  Aaa... No to jest nierealne do zrobienia.
22762:  To jest nierealne do zrobienia, no nie sądzę, żeby to się udało, chyba że stąd?
22773:  Słabo.
22778:  Oj, nie jest to intuicyjne.
22784:  Tak, bo tego z kolei nie możemy wziąć w żaden sposób.
22789:  Możemy jeszcze spróbować zrobić tak, ale... Okej.
22798:  Chyba, że... Tędy?
22803:  kulę z dołu, no ale właśnie nie mam jak wziąć kuli z dołu.
22806:  To jest problem.
22809:  Nie ma jak wziąć kuli z dołu.
22811:  Chyba, że tędy.
22816:  Ale tutaj nie sięga też moc.
22821:  Okej, mam jeszcze jeden pomysł.
22822:  Ech.
22834:  Tak, trzeba ustawić przekładnię, macie rację.
22839:  To jest racja.
22843:  Tylko jak?
22844:  Skoro to cholerstwo nie działa.
22851:  Hm.
22854:  A to zadziała, jeżeli tam wrzucę?
22859:  Owszem, zadziałało.
22861:  No to teraz tylko zeskoczyć i się nie zabić.
22868:  Dobrze, czy teraz to wezmę?
22889:  Otóż wezmę.
22897:  Ale nic z tym nie zrobię.
22901:  No dupa.
22905:  Wraca.
22905:  Jak wrócić?
22914:  Mogę tylko spróbować wrzucić to tu.
22923:  Wróci, zmieni dźwignię.
22924:  No ja wiem, że trzeba zmienić dźwignię, ale jeżeli zrobię to tak...
22928:  Okej.
22929:  To jak ja tam wrócę?
22931:  Nie mam jak tam wrócić wtedy.
22934:  Nic z tym nie zrobię.
22942:  No, żeby spróbować przebiec szybko.
22944:  Ile tu jest sekund?
22945:  Raz, dwa, trzy.
22951:  Górą wróć.
22951:  Jak?
22953:  Jak?
22953:  Tutaj nie wyskoczę nigdzie.
22960:  A rzeczywiście potrzebujemy, żeby to w tym miejscu było, żebyśmy mogli stamtąd wziąć.
22964:  Od góry.
22984:  Nie, nie damy rady przebiec.
22988:  Okej, jest jeszcze lina tutaj.
22992:  To jest jakiś pomysł.
22996:  Zapomniałem o tej linie.
23000:  A tymczasem przecież można wtedy... No nie żartujcie nawet!
23018:  Nie, po tej porośniętej ścianie nie da się chodzić niestety.
23030:  Nie.
23036:  Ale... Ten most musisz z drugiej strony ustawić.
23045:  Nie.
23046:  Nie, ponieważ stamtąd musimy wziąć te kule.
23050:  Z tamtej strony.
23057:  Ale racja, że po tej ścianie się da chodzić.
23059:  Tak swoją drogą.
23060:  Teraz to zauważyłem.
23063:  O tym się da chodzić.
23065:  O Boże, to wszystko...
23071:  To wszystko zmienia.
23073:  Czy ja z tej pozycji jestem w stanie tamto... Cholera jasna, żeby to wzięła.
23077:  Ale dobrze, jest... To jest doable.
23083:  To jest doable.
23088:  Teraz tamto jest w dobrej pozycji.
23091:  To zmieniamy.
23093:  Żeby było bliżej nas.
23094:  Okej.
23103:  Dobrze.
23104:  I teraz... Teraz przenieś to gdzieś blisko, tylko cholera wie gdzie.
23111:  By się dało wejść na górę.
23114:  Czy nie?
23119:  Nie.
23120:  Nie da się wyjść na górę stąd.
23122:  Jeżeli nawet to wezmę... O Boże, nie mam zasięgu.
23127:  Nieee.
23131:  No dlaczego?
23135:  Bez sensu kompletnie.
23140:  A gdyby tak stąd?
23141:  Też, też nie działa.
23143:  Powiem wam, że to jest trochę bez sensu.
23149:  To jest trochę bez sensu w takim razie.
23153:  Ale... Ale... Ale... O Boże, tak!
23165:  O!
23168:  Jest!
23176:  No i teraz tak, jak mam zrobić, by tam wpadło?
23178:  No przecież szlak niejasny trafi.
23189:  No, nie sądzę.
23204:  Jezus Maria!
23212:  Teraz i tak będziemy musiały przejść od nowa po bożemu?
23214:  Naprawdę?
23220:  Nawet nie wiem czy mogę i czy się da.
23225:  Bo to się chyba zapala na fioletowo wtedy.
23229:  No przecież nie żartujcie sobie ze mnie.
23238:  Ależ nie lubię jak nie dają możliwości pokombinowania po swojemu.
23247:  Jeszcze jedną kulę przestawić, ale już nie mam jak się tam dostać nawet.
23255:  Dobrze, gdzie jest ta druga kula?
23256:  To jest pytanie.
23259:  Ona jest w ogóle tam na samym camiuteńkim dole.
23262:  Nie za bardzo mam to jak zrobić.
23269:  Tak, zagadki typu co myślał twórca, absolutnie.
23279:  Więc tego nie jestem w stanie przestawić nigdzie.
23283:  Chyba, że...
23286:  Nie, bo jeżeli tutaj będzie, na tej pozycji, to też to nic z tym nie zrobimy.
23292:  Nie potrzebujesz tej kuli.
23295:  Nie mogę przejść przez znikający most, mam za mało czasu na to.
23300:  Zresztą to nic nam nie da.
23306:  Teraz założę się, że nie będę w stanie wziąć tego, no nie mogę.
23316:  Zbierz kulę, która została i przerzuć ją na najwyższy poziom.
23319:  No, chciałbym, tylko że nie do końca mogę.
23324:  Ale ja nie pamiętam, jak szedłem wcześniej w Aku Stempura.
23326:  Dla mnie nie byłby problem, gdybym pamiętał.
23329:  Ale ja właśnie nie pamiętam.
23331:  I nic nie jestem w stanie z tym cholerstwem zrobić.
23334:  Nigdzie tego nie można wrzucić na górę, bo nigdzie nie ma zasięgu.
23341:  Więc jestem w kropce.
23344:  Myślę, że można podpowiedzieć.
23345:  Ja generalnie w tym momencie jestem zgubiony.
23351:  Czy to tam zostanie?
23354:  No oczywiście, że nie.
23364:  Ale co mi da przejście po migającym moście i po ścianie, bo to mnie interesuje.
23369:  To mi absolutnie nic nie da.
23375:  Dobra, jeszcze raz.
23391:  Tu się nie da przejść, oczywiście, że nie.
23398:  To jest potwornie głupie.
23403:  Idea jest taka, że potrzebujemy drugiej kuli, żeby wrzucić ją tam.
23406:  Cholerstwa, to wie każdy, tak, na tym etapie, ale w jaki sposób to osiągnąć, to jest niesamowite.
23413:  Wróć tam, gdzie jest moc migający, zmień go na normalny i z drugą kulą przejdź na drugą stronę?
23417:  Próbowałem to zrobić, nie dało się.
23423:  Próbowałem to zrobić, mogę jeszcze raz to zrobić i zobaczymy.
23435:  Wiesz, cała idea polegała na tym, żeby ona tutaj była, żeby można było ją wziąć.
23440:  Z góry.
23443:  Trzeba zmienić most znikający w zwykły, dolną kulę na górę.
23448:  Dobra.
23449:  To po kolei.
23451:  Jest zwykły, tak?
23455:  Okej.
23456:  Teraz tak, dolna kula na górę.
23459:  Jak?
23462:  Domyślam się, że tak, nie?
23463:  Ale teraz jak ja mam ją przestawić na górę?
23466:  I gdzie?
23468:  Tego to nie wiem.
23476:  Praktycznie nigdzie w tym momencie nie można jej dać.
23494:  Dobra.
23498:  Okej.
23506:  No i?
23509:  Jesteśmy dokładnie w tej samej pozycji, w której byliśmy przed chwilą.
23511:  To znaczy, że ja nie jestem w stanie tego cholerstwa tam wrzucić.
23518:  Nie jestem.
23523:  na drugą stronę za mną?
23525:  Co?
23548:  No ale to nic nam nie dało w tym momencie.
23551:  Obawiam się.
23555:  Most do początku Dobra
23582:  Teraz coś dostać na górę.
23584:  Pytanie tylko, w jaki sposób mamy się dostać na górę.
23587:  Prawdopodobnie tędy.
23590:  Coś najbardziej irytujące jest to, że nie ma tutaj żadnego miejsca zapisu, nie?
23595:  Teraz po ścianach na górę, tak.
23598:  To też wymyśliłem.
23600:  Pytanie, co to nam da.
23605:  O Boże.
23608:  Dobrze.
23613:  Aha.
23617:  I?
23625:  Działaj!
23637:  Okej.
23639:  Jest dźwignia.
23645:  Dobrze.
23647:  Mamy dźwignię.
23657:  Ale dokładnie tą samą sytuację mieliśmy ostatnio.
23660:  Wydaje mi się przynajmniej.
23662:  To znaczy to nic nie zmienia.
23664:  Wezmę tę nieszczęsną kulę, której nie mogę wziąć.
23668:  Dobrze.
23671:  Okej.
23674:  No nie koniec, cały problem polega na tym... Aaa, że w ten sposób mogę z mostu wrzucić.
23681:  Okej, teraz to ma sens.
23684:  Jezus Maria, co za dramat.
23688:  No pytanie tylko, w jaki sposób to zrobić?
23694:  O mój Boże, jest.
23698:  Gdyby nie czaty, to nie byłoby możliwe.
23700:  Wciąż głupie?
23701:  Mało powiedziane.
23704:  Aha, i dostałem emiter staranność.
23706:  Naprawdę?
23708:  To jest, to jest wszystko?
23711:  E-emiter staranność?
23715:  E-emiter staranność.
23720:  Aha.
23723:  Aha.
23726:  Aha.
23729:  No, super.
23734:  Powiedziałbym wręcz fantastycznie.
23738:  Flashbacki z Mass Effecta Andromedy?
23740:  Jak ja się cieszę, że w to nie grałem.
23743:  Emitter, stalność wrzuć sobie do portfolio.
23745:  To jest komnata rozumu i godności człowieka.
23748:  Ewidentnie.
23751:  Chryste panie.
23756:  Błagam, powiedzcie mi, że takich rzeczy nie ma często.
23761:  Przecież to, to było dopiero perpetuum debile.
23764:  W życiu bym na to nie wpadł.
23767:  W życiu, choćby nie wiem co, ja bym, ja bym został tutaj na wieki, w przeciwnym wypadku.
23773:  I co więcej, w dalszym ciągu nie wiem, gdzie mam iść, bo najzabawniejsze jest to, że, że ja po prostu chciałem pójść do miejsca zapisu, ale ewidentnie jest to niemożliwe.
23786:  Chyba, że tam na dół.
23791:  Klasyczny full-on OD.
23792:  Tak.
23800:  Domyślam się, że jeżeli spróbuję tego... Okej.
23808:  Okej.
23811:  Wreszcie jakaś walka!
23813:  Wreszcie jakaś walka!
23817:  Tak!
23838:  Tam na dół trzeba iść.
23839:  A, okej!
23841:  Dostaliśmy krótką fryzurę, moi drodzy.
23844:  Jest coraz lepiej.
23846:  Czy ja widzę tam znowu... O mój Boże, to jest znowu moja Nemezis.
23852:  Czekałem, że reklama Fiata... Nie oglądam reklamy z definicji.
23856:  Czy ja coś mogę z tym coś zrobić?
23859:  O!
23860:  Mamy przejście!
23865:  Mamy przejście.
23869:  Gdzie, żeby zmniejszyć jasność?
23871:  Faktycznie jest dość jasno.
23872:  Jest to prawda.
23873:  Grafika.
23874:  Czy mogę zmienić gdzieś tutaj jasność, czy nie bardzo?
23878:  Kolor i jasność.
23879:  Jasność.
23887:  Faktycznie jest znacznie lepiej.
23891:  Co to za herezja, jak on odbija te ataki tym patykiem lub tarczą?
23894:  Proszę o wyjaśnienie.
23895:  Tak, czarny, to jest herezja.
23898:  Ale wiecie, co my teraz zrobimy?
23899:  Będziemy chytrzy i sprytni.
23901:  Sprawdzimy, czy tutaj nie ma jakiegoś punktu zapisu.
23903:  Proszę, niech będzie.
23918:  No po prostu, co się dzieje w tej grze jest niewiarygodne.
23921:  Jest, jest absolutnie niewiarygodne.
23928:  Ja znowu nie wiem, gdzie ja jestem, no Chryste Jezu!
23934:  Gdzie ja jestem?
23941:  Trzeci raz źle poszedłem, jak znam życie.
23947:  A nie, tutaj jestem, dobrze jestem, okej.
23951:  Jest i punkt zapisu, aha, świetnie.
23953:  Chodziło mi o następny punkt zapisu.
23971:  Haha, fajnie.
23987:  BD-1 jeszcze czegoś chce.
23989:  Skanuj sobie, skanuj.
23993:  Tu zginął 40 razy, z czego 35 od grawitacji.
24000:  Dobrze, gdzie ja mam iść?
24001:  Nie tędy.
24003:  Może jeszcze bardziej na dół.
24006:  Bo z tym cholerystwem naprawdę nie chcę walczyć teraz.
24008:  To się źle skończy.
24009:  Po prostu, że on sobie śpi.
24012:  Niech on sobie śpi radośnie.
24013:  Chyba ma zjemniki Milorda na ten DiCaprio.
24027:  Do jutra obejrzę.
24029:  Taki poziom torości najwyższy, Krzysztofie.
24031:  Niestety.
24038:  Mamy to.
24040:  Aha, czy tutaj nie ma wyjścia, tylko trzeba walczyć z kurakiem?
24046:  Ta tarcza zomowca chroni przed mocą?
24048:  Tak.
24052:  Dobrze, tędy nie.
24057:  Aha.
24058:  Otóż musimy pójść za niego.
24060:  Na to wygląda.
24065:  Czy ja się mylę, czy możemy wykorzystać to do zabiciego?
24080:  Nie, nie możemy chyba.
24086:  O, okej.
24100:  Whatever.
24108:  Co to się podziało?
